
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	59	0	0	0	276	9	88	272	
0.2	57	0	0	0	276	9	88	272	
0.3	63	0	0	0	277	9	88	272	
0.4	82	0	0	0	278	10	88	273	
0.5	94	0	0	0	277	8	88	273	
0.6	98	0	0	0	275	6	88	274	
0.7	97	0	2	0	274	5	88	274	
0.8	97	0	13	0	275	8	90	272	
0.9	97	0	15	0	275	9	93	272	
1.0	98	0	8	0	274	10	93	270	
1.1	97	0	15	0	276	14	96	266	
1.2	74	0	2	0	275	11	96	269	
1.3	100	0	3	0	269	10	96	265	
1.4	99	0	7	0	264	14	96	255	
1.5	100	0	9	0	253	7	97	251	
1.6	98	0	11	0	247	7	98	245	
1.7	91	0	6	0	246	11	99	239	
1.8	75	0	0	0	246	7	99	243	
2.0	84	0	8	0	246	11	99	239	
2.1	78	0	1	0	245	8	99	242	
2.2	90	0	5	0	245	9	100	241	
2.3	87	0	6	0	245	11	101	239	
2.4	83	0	1	0	246	12	101	239	
2.5	82	0	2	0	249	14	101	240	
2.6	88	0	4	0	251	14	101	241	
2.7	79	0	0	0	259	21	101	242	
2.8	84	0	0	0	258	21	101	243	
2.9	88	0	0	0	257	19	101	243	
3.0	89	0	0	0	257	18	101	243	
3.1	84	0	0	0	257	18	101	243	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	65	0	0	0	257	16	102	245	
0.2	81	0	0	0	256	16	102	245	
0.3	86	0	0	0	256	16	102	245	
0.4	58	0	0	0	256	16	102	245	
0.5	67	0	0	0	259	19	102	245	
0.6	71	0	0	0	258	17	102	246	
0.7	93	0	3	0	245	5	103	245	
0.8	86	0	19	0	243	4	105	244	
1.0	80	0	22	0	232	4	114	233	
1.1	95	0	19	0	231	9	118	227	
1.2	68	0	16	0	231	12	121	223	
1.3	39	0	0	0	231	12	121	223	
1.4	35	0	0	0	231	12	121	223	
1.5	37	0	0	0	231	12	121	223	
1.6	57	0	0	0	231	12	121	224	
1.7	65	0	0	0	232	13	121	224	
1.9	65	0	0	0	234	15	121	224	
2.0	86	0	0	0	230	10	122	225	
2.1	99	0	19	0	222	11	125	216	
2.2	78	0	9	0	222	11	126	216	
2.3	73	0	9	0	219	11	128	213	
2.4	42	0	0	0	219	11	128	213	
2.5	38	0	0	0	218	10	128	213	
2.6	46	0	4	0	218	11	129	213	
2.7	47	0	0	0	218	10	129	213	
2.8	40	0	0	0	218	10	129	213	
2.9	37	0	0	0	218	10	129	213	
3.0	58	0	1	0	228	20	129	213	
3.1	35	0	0	0	231	22	129	213	
3.2	43	0	0	0	230	22	129	213	
3.3	38	0	0	0	230	21	129	213	
3.4	40	0	0	0	230	21	129	213	
3.5	40	0	0	0	229	21	129	213	
3.6	41	0	0	0	228	20	129	213	
3.7	54	0	0	0	228	16	129	216	
3.8	58	0	0	0	225	10	129	219	
3.9	34	0	0	0	224	9	129	220	
4.0	56	0	0	0	222	7	129	220	
4.1	55	0	9	0	221	12	130	215	
4.2	60	0	2	0	221	11	131	214	
4.3	58	0	2	0	221	11	131	215	
4.4	35	0	4	0	221	11	132	215	
4.5	38	0	0	0	220	11	132	215	
4.6	42	0	0	0	220	11	132	215	
4.7	40	0	0	0	220	10	132	215	
4.8	72	0	11	0	219	11	134	213	
4.9	55	0	1	0	219	11	134	213	
5.0	57	0	0	0	218	10	134	213	
5.1	73	0	12	0	216	13	136	208	
5.2	36	0	0	0	216	13	136	208	
5.4	41	0	0	0	216	13	136	208	
5.5	36	0	0	0	215	12	136	208	
5.6	39	0	0	0	215	12	136	208	
5.7	36	0	0	0	214	11	136	208	
5.8	33	0	3	0	215	12	137	208	
5.9	31	0	0	0	215	12	137	208	
6.0	33	0	0	0	215	12	137	208	
6.1	34	0	0	0	215	12	137	208	
6.2	37	0	0	0	214	11	137	208	
6.3	31	0	0	0	214	10	137	208	
6.4	34	0	0	0	214	10	137	208	
6.5	49	0	8	0	214	10	138	209	
6.6	67	0	16	0	214	11	141	208	
6.7	51	0	4	0	208	5	142	207	
6.8	69	0	9	0	209	10	142	203	
6.9	78	0	12	0	205	8	145	203	
7.0	95	0	9	0	200	8	145	197	
7.1	91	0	7	0	208	13	145	200	
7.2	89	0	4	0	206	10	146	201	
7.3	94	0	7	0	203	7	146	202	
7.4	97	0	19	0	205	14	148	196	
7.5	83	0	0	0	211	18	148	197	
7.6	76	0	0	0	211	17	148	199	
7.7	91	0	0	0	210	15	148	199	
7.8	80	0	0	0	209	14	148	200	
7.9	59	0	0	0	210	14	148	201	
8.0	54	0	0	0	210	14	148	201	
8.1	58	0	0	0	209	13	148	201	
8.2	64	0	0	0	215	19	148	201	
8.3	64	0	0	0	216	19	148	201	
8.5	60	0	0	0	216	19	148	201	
8.6	55	0	0	0	216	19	148	201	
8.7	65	0	0	0	216	19	148	201	
8.8	60	0	0	0	212	15	148	201	
8.9	54	0	0	0	214	18	148	201	
9.0	57	0	0	0	214	17	148	201	
9.1	65	0	0	0	214	18	148	201	
9.2	63	0	0	0	213	16	148	201	
9.3	60	0	0	0	212	15	148	202	
9.4	54	0	0	0	212	15	148	202	
9.5	76	0	2	0	205	9	148	201	
9.6	94	0	15	0	196	5	151	196	
9.7	71	0	15	0	197	13	154	189	
9.8	61	0	0	0	197	12	154	189	
9.9	46	0	0	0	197	12	154	189	
10.0	31	0	0	0	197	12	154	189	
10.1	28	0	0	0	197	12	154	189	
10.2	34	0	0	0	197	12	154	189	
10.3	47	0	0	0	197	12	154	190	
10.4	29	0	0	0	197	12	154	190	
10.5	29	0	0	0	200	15	154	191	
10.6	26	0	0	0	206	19	154	191	
10.7	26	0	0	0	208	20	154	192	
10.8	33	0	0	0	208	19	154	193	
10.9	28	0	0	0	207	18	154	194	
11.0	23	0	0	0	207	17	154	195	
11.1	39	0	0	0	207	17	154	195	
11.2	36	0	0	0	207	17	154	195	
11.3	37	0	0	0	207	17	154	195	
11.4	33	0	0	0	207	17	154	195	
11.5	35	0	0	0	207	17	154	195	
11.6	32	0	0	0	207	17	154	195	
11.7	29	0	0	0	207	17	154	195	
11.8	37	0	0	0	207	17	154	195	
11.9	31	0	0	0	207	17	154	195	
12.0	31	0	0	0	207	17	154	195	
12.1	32	0	0	0	207	17	154	195	
12.2	33	0	0	0	207	17	154	195	
12.3	38	0	0	0	207	17	154	195	
12.4	31	0	0	0	207	17	154	195	
12.5	31	0	0	0	207	17	154	195	
12.7	51	0	0	0	209	15	150	198	
12.8	49	0	0	0	208	14	150	199	
12.9	50	0	0	0	208	13	150	199	
13.0	44	0	0	0	209	15	150	199	
13.1	35	0	0	0	210	16	150	199	
13.2	33	0	0	0	210	16	150	199	
13.3	32	0	0	0	210	16	150	199	
13.4	36	0	0	0	210	16	150	199	
13.5	39	0	0	0	210	16	150	199	
13.6	29	0	0	0	210	16	150	199	
13.7	44	0	0	0	211	15	150	200	
13.8	33	0	0	0	211	15	150	200	
13.9	37	0	0	0	211	15	150	200	
14.0	32	0	0	0	211	15	150	200	
14.1	28	0	0	0	211	15	150	200	
14.2	29	0	0	0	211	15	150	200	
14.3	35	0	0	0	211	15	150	200	
14.4	31	0	0	0	211	15	150	200	
14.5	30	0	0	0	211	15	150	200	
14.6	30	0	0	0	211	15	150	200	
14.7	34	0	0	0	211	15	150	200	
14.8	54	0	0	0	210	15	150	200	
14.9	43	0	0	0	210	15	150	200	
15.0	35	0	0	0	210	14	150	201	
15.1	53	0	0	0	209	10	150	204	
15.2	69	0	0	0	208	8	150	205	
15.3	81	0	4	0	207	5	151	206	
15.4	69	0	8	0	209	9	153	205	
15.5	52	0	8	0	208	10	154	203	
15.6	50	0	4	0	209	11	155	203	
15.7	13	0	0	0	210	12	155	203	
15.8	13	0	0	0	210	12	155	203	
15.9	7	0	0	0	210	12	155	203	
16.0	24	0	0	0	210	11	155	203	
16.1	5	0	0	0	210	11	155	203	
16.2	6	0	0	0	210	11	155	203	
16.3	28	0	0	0	210	11	155	203	
16.4	8	0	0	0	210	11	155	203	
16.5	9	0	0	0	210	11	155	203	
16.6	12	0	0	0	210	11	155	203	
16.7	6	0	0	0	210	11	155	203	
16.8	11	0	0	0	210	11	155	203	
16.9	8	0	0	0	212	14	155	203	
17.0	7	0	0	0	212	14	155	203	
17.1	7	0	0	0	212	14	155	203	
17.2	5	0	0	0	212	13	155	203	
17.4	15	0	0	0	212	13	155	203	
17.5	9	0	0	0	214	16	155	203	
17.6	4	0	0	0	214	16	155	203	
17.7	6	0	0	0	214	16	155	203	
17.8	4	0	0	0	214	16	155	203	
17.9	10	0	0	0	214	16	155	203	
18.0	5	0	0	0	214	16	155	203	
18.1	9	0	0	0	214	16	155	203	
18.2	5	0	0	0	214	16	155	203	
18.3	4	0	0	0	214	16	155	203	
18.4	13	0	0	0	214	16	155	203	
18.5	9	0	0	0	214	16	155	203	
18.6	14	0	0	0	214	16	155	203	
18.7	9	0	0	0	214	16	155	203	
18.8	7	0	0	0	214	16	155	203	
 is stablised at 15.7(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	93	0	14	0	202	13	159	194	
0.2	72	0	16	0	202	8	161	199	
0.3	65	0	0	0	202	7	161	200	
0.4	15	0	0	0	202	7	161	200	
0.5	29	0	0	0	203	6	161	203	
0.6	26	0	0	0	203	5	161	203	
0.7	75	0	13	0	205	7	164	203	
0.8	65	0	0	0	205	6	164	204	
0.9	61	0	0	0	205	6	164	204	
1.0	79	0	0	0	205	6	163	204	
1.1	48	0	0	0	205	6	163	204	
1.2	50	0	0	0	205	6	163	204	
1.3	90	0	16	0	206	8	166	203	
1.4	88	0	3	0	204	5	166	204	
1.5	88	0	17	0	206	10	169	201	
1.6	56	0	3	0	206	10	169	201	
1.7	44	0	0	0	207	10	169	201	
1.8	42	0	0	0	207	10	169	201	
2.0	40	0	0	0	207	10	169	201	
2.1	44	0	0	0	207	10	169	201	
2.2	37	0	0	0	207	9	169	203	
2.3	28	0	0	0	207	7	169	205	
2.4	44	0	7	0	206	4	170	207	
2.5	60	0	8	0	206	5	172	206	
2.6	69	0	0	0	207	6	172	206	
2.7	66	0	0	0	207	6	172	206	
2.8	63	0	0	0	207	6	172	206	
2.9	54	0	0	0	207	6	172	206	
3.0	50	0	0	0	208	7	172	206	
3.1	53	0	0	0	208	7	172	206	

Pre-Reclaim: 200000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	63	0	24	0	215	17	182	201	
0.2	39	0	25	0	217	19	188	201	
0.3	30	0	24	0	221	29	193	195	
0.4	33	0	26	0	226	34	201	195	
0.5	34	0	24	0	232	41	207	194	
0.6	30	0	26	0	235	52	212	185	
0.7	30	0	25	0	237	55	217	185	
0.8	27	0	27	0	239	56	223	185	
0.9	49	0	25	0	242	59	228	185	
1.0	70	0	25	0	244	61	233	185	
1.1	79	0	25	0	248	66	238	185	
1.2	70	0	23	0	253	73	242	183	
1.3	64	0	26	0	256	86	247	173	
1.4	57	0	26	0	260	90	253	173	
1.5	60	0	25	0	264	93	258	173	
1.6	49	0	26	0	266	96	263	173	
1.7	51	0	26	0	269	99	268	173	
1.8	35	0	25	0	271	101	273	173	
1.9	32	0	25	0	273	104	277	173	
2.0	33	0	26	0	278	117	278	165	
2.1	33	0	27	0	279	125	281	159	
2.3	33	0	24	0	283	128	288	159	
2.4	27	0	27	0	287	132	294	159	
2.5	35	0	25	0	292	137	301	159	
2.6	36	0	25	0	298	143	308	159	
2.7	31	0	24	0	302	156	312	151	
2.8	30	0	26	0	304	183	315	126	
2.9	55	0	26	0	308	187	322	126	
3.0	52	0	26	0	312	191	328	126	
3.1	28	0	26	0	314	210	331	109	
3.2	20	0	11	0	314	218	332	102	
3.3	5	0	0	0	315	218	332	102	
3.4	5	0	0	0	315	218	332	102	
3.5	7	0	0	0	315	218	332	102	
3.6	10	0	0	0	315	218	332	102	
3.7	7	0	0	0	315	218	332	102	
3.8	6	0	0	0	315	218	332	102	
3.9	12	0	0	0	315	218	332	102	
4.0	8	0	0	0	315	218	332	102	
4.1	12	0	0	0	315	218	332	102	
4.2	9	0	0	0	315	218	332	102	
4.3	5	0	0	0	315	218	332	102	
4.4	12	0	0	0	315	218	332	102	
4.5	7	0	0	0	315	218	332	102	
4.6	10	0	0	0	315	218	332	102	
4.7	9	0	0	0	315	218	332	102	
4.8	7	0	0	0	315	218	332	102	
4.9	8	0	0	0	315	218	332	102	
5.0	9	0	0	0	315	218	332	102	
5.1	3	0	0	0	315	218	332	102	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	9	0	0	0	315	218	332	102	
0.2	9	0	0	0	315	218	332	102	
0.3	11	0	0	0	315	218	332	102	
0.4	8	0	0	0	315	218	332	102	
0.5	4	0	0	0	315	218	332	102	
0.6	6	0	0	0	315	218	332	102	
0.7	5	0	0	0	315	218	332	102	
0.8	7	0	0	0	315	218	332	102	
0.9	6	0	0	0	315	218	332	102	
1.0	14	0	0	0	315	218	332	102	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	7	0	0	0	315	218	332	102	
0.2	8	0	0	0	315	218	332	102	
0.3	6	0	0	0	315	218	332	102	
0.4	7	0	0	0	315	218	332	102	
0.5	5	0	0	0	315	218	332	102	
0.6	8	0	0	0	314	217	332	102	
0.7	10	0	0	0	315	218	332	103	
0.8	10	0	0	0	315	218	332	103	
0.9	3	0	0	0	315	217	332	103	
1.0	10	0	0	0	315	217	332	103	
1.1	8	0	0	0	315	217	332	103	
1.2	7	0	0	0	315	217	332	103	
1.3	7	0	0	0	315	217	332	103	
1.4	6	0	0	0	315	217	332	103	
1.5	7	0	0	0	315	217	332	103	
1.6	9	0	0	0	315	217	332	103	
1.7	6	0	0	0	315	217	332	103	
1.8	10	0	0	0	315	217	332	103	
1.9	10	0	0	0	315	217	332	103	
2.0	12	0	0	0	315	217	332	103	
2.1	30	0	0	0	314	211	331	109	
2.2	28	0	0	0	314	208	331	111	
2.3	7	0	0	0	314	208	331	111	
2.4	8	0	0	0	314	208	331	111	
2.6	7	0	0	0	314	208	331	112	
2.7	7	0	0	0	314	208	331	112	
2.8	12	0	0	0	314	208	331	112	
2.9	7	0	0	0	314	208	331	112	
3.0	10	0	0	0	314	208	331	112	
3.1	6	0	0	0	314	208	331	112	
3.2	5	0	0	0	314	208	331	112	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.5	31	0	0	0	313	193	331	125	
0.6	24	13	0	0	311	186	331	131	
0.7	29	24	0	0	311	184	331	132	
0.8	35	26	0	0	309	182	331	132	
0.9	31	19	0	0	305	176	331	134	
1.0	32	24	0	0	305	176	331	134	
1.1	34	25	0	0	302	173	331	134	
1.2	31	25	0	0	301	173	331	134	
1.3	32	25	0	0	302	174	331	134	
1.4	30	24	0	0	302	173	331	134	
1.5	41	25	0	0	301	172	331	134	
1.6	38	26	0	0	300	171	331	134	
1.7	37	27	0	0	300	171	331	134	
1.8	34	24	0	0	299	169	331	135	
1.9	33	24	0	0	297	167	331	135	
2.0	34	25	0	0	296	166	331	135	
2.1	32	27	0	0	295	165	331	135	
2.2	36	24	0	0	295	165	331	135	
2.3	31	26	0	0	294	164	331	135	
2.4	32	26	0	0	292	162	331	135	
2.5	34	25	0	0	291	161	331	135	
2.6	34	26	0	0	291	161	331	135	
2.8	31	25	0	0	291	161	331	136	
2.9	40	24	0	1	282	151	331	137	
3.0	90	19	0	1	274	141	331	139	
3.1	86	23	0	0	273	136	331	143	
3.2	85	30	0	0	271	128	331	148	
3.3	83	48	0	0	266	123	331	149	
3.4	55	25	0	0	266	122	331	149	
3.5	51	19	0	0	266	121	330	150	
3.6	53	23	0	0	266	121	330	150	
3.7	39	26	0	0	264	120	330	150	
3.8	34	26	0	0	264	120	330	150	
3.9	39	31	0	0	263	117	330	151	
4.0	32	23	0	0	262	115	330	152	
4.1	36	24	0	0	262	115	330	152	
4.2	32	17	0	0	261	114	330	153	
4.3	36	27	0	0	261	114	330	153	
4.4	43	17	0	0	260	112	330	153	
4.5	74	13	0	0	258	109	330	155	
4.6	76	23	0	0	257	106	330	156	
4.7	68	48	0	0	255	104	330	157	
4.8	34	22	0	0	255	102	330	158	
4.9	47	24	0	0	254	101	330	159	
5.0	41	29	0	0	254	101	330	159	
5.1	53	26	0	0	253	99	330	160	
5.2	65	42	0	0	236	78	330	164	
5.3	73	42	0	0	248	86	330	167	
5.4	58	32	0	0	257	93	330	170	
5.5	55	25	0	0	257	93	330	170	
5.6	54	25	0	0	256	91	330	171	
5.7	60	28	0	0	257	91	330	171	
5.8	73	37	0	0	264	98	330	171	
5.9	67	34	0	0	264	98	330	171	
6.0	61	24	0	0	263	97	330	171	
6.1	70	33	0	0	261	95	330	171	
6.2	66	35	0	0	260	93	330	172	
6.4	64	30	0	0	259	92	330	172	
6.5	62	28	0	0	258	91	330	173	
6.6	65	34	0	0	256	88	330	173	
6.7	81	48	0	0	253	84	330	175	
6.8	59	26	0	0	253	81	330	177	
6.9	61	30	0	0	249	76	330	179	
7.0	65	42	0	0	242	68	330	179	
7.1	41	34	0	0	239	66	330	179	
7.2	47	17	0	0	237	61	330	181	
7.3	33	4	0	0	236	60	330	181	
7.4	34	5	0	0	236	58	330	183	
7.5	34	20	0	0	236	58	330	183	
7.6	52	40	0	0	235	57	330	183	
7.7	45	32	0	0	233	55	330	183	
7.8	57	49	0	0	232	54	330	184	
7.9	47	37	0	0	231	53	330	184	
8.0	46	39	0	0	231	52	330	184	
8.1	62	50	0	0	230	51	330	184	
8.2	37	29	0	0	229	51	330	184	
8.3	49	39	0	0	227	49	330	184	
8.4	38	31	0	0	227	49	330	184	
8.5	38	30	0	0	227	49	330	184	
8.6	40	30	0	0	227	49	330	184	
8.7	35	30	0	0	227	49	330	184	
8.8	44	27	0	0	227	49	330	184	
8.9	36	30	0	0	227	49	330	184	
9.0	39	29	0	0	227	49	330	184	
9.1	38	29	0	0	227	49	330	184	
9.2	38	30	0	0	227	49	330	184	
9.3	39	29	0	0	227	49	330	184	
9.4	35	32	0	0	227	49	330	184	
9.5	44	26	0	0	227	49	330	184	
9.6	38	31	0	0	227	49	330	184	
9.8	33	24	0	0	227	49	330	184	
9.9	8	0	0	0	227	49	330	184	
10.0	11	1	0	0	227	49	330	184	
10.1	7	0	0	0	227	49	330	184	
10.2	6	0	0	0	227	49	330	184	
10.3	6	1	0	0	227	49	330	184	
10.4	6	0	0	0	227	49	330	184	
10.5	18	10	0	0	227	49	330	184	
10.6	11	3	0	0	227	49	330	184	
10.7	7	1	0	0	227	49	330	184	
10.8	10	0	0	0	227	49	330	184	
10.9	10	0	0	0	227	49	330	184	
11.0	7	1	0	0	227	49	330	184	
11.1	5	0	0	0	227	49	330	184	
11.2	6	0	0	0	227	49	330	184	
11.3	5	0	0	0	227	49	330	184	
11.4	8	1	0	0	227	49	330	184	
11.5	11	0	0	0	227	48	330	184	
11.6	12	0	0	0	227	49	329	184	
11.7	22	7	0	0	227	49	329	184	
11.8	4	0	0	0	227	49	329	184	
11.9	8	1	0	0	227	48	329	184	
12.0	8	0	0	0	227	48	329	184	
12.1	5	0	0	0	227	48	329	184	
12.2	10	0	0	0	227	48	329	184	
12.3	7	1	0	0	227	48	329	184	
12.4	6	0	0	0	227	48	329	184	
12.5	8	0	0	0	227	48	329	184	
12.6	9	1	0	0	227	48	329	184	
12.7	6	0	0	0	227	48	329	184	
12.8	11	0	0	0	227	48	329	184	
org.volt.apps is stablised at 9.8(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	8	0	0	0	227	48	329	184	
0.2	5	0	0	0	227	48	329	184	
0.3	7	0	0	0	227	48	329	184	
0.4	4	0	0	0	227	48	329	184	
0.5	7	0	0	0	227	48	329	184	
0.6	10	0	0	0	227	48	329	184	
0.7	8	0	0	0	227	48	329	184	
0.8	8	0	0	0	227	48	329	184	
0.9	8	0	0	0	227	48	329	184	
1.0	6	0	0	0	227	48	329	184	
1.1	7	0	0	0	227	48	329	184	
1.2	10	0	0	0	227	48	329	184	
1.3	5	0	0	0	227	48	329	184	
1.4	7	0	0	0	227	48	329	184	
1.5	8	0	0	0	227	48	329	184	
1.6	9	0	0	0	227	48	329	184	
1.7	6	0	0	0	227	48	329	184	
1.8	14	0	0	0	227	48	329	184	
1.9	7	0	0	0	227	48	329	184	
2.0	10	0	0	0	227	48	329	184	
2.1	9	0	0	0	227	48	329	184	
2.2	5	0	0	0	227	48	329	184	
2.3	9	0	0	0	227	48	329	184	
2.4	7	0	0	0	227	48	329	184	
2.5	6	0	0	0	227	48	329	184	
2.6	7	0	0	0	227	48	329	184	
2.7	11	0	0	0	227	48	329	184	
2.9	6	0	0	0	227	48	329	184	
3.0	8	0	0	0	227	48	329	184	
3.1	5	0	0	0	227	48	329	184	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	5	0	0	0	227	48	329	184	
0.2	7	0	0	0	227	48	329	184	
0.3	8	0	0	0	227	48	329	184	
0.4	9	0	0	0	227	48	329	184	
0.5	18	0	0	0	227	48	329	184	
0.6	12	0	0	0	227	48	329	184	
0.7	7	0	0	0	227	48	329	184	
0.8	7	0	0	0	227	48	329	184	
0.9	8	0	0	0	227	48	329	184	
1.0	9	0	0	0	227	48	329	184	
1.1	4	0	0	0	227	48	329	184	
1.2	6	0	0	0	227	48	329	184	
1.3	5	0	0	0	227	48	329	184	
1.4	7	0	0	0	227	48	329	184	
1.5	6	0	0	0	227	48	329	184	
1.6	9	0	0	0	227	48	329	184	
1.7	6	0	0	0	227	48	329	184	
1.8	7	0	0	0	227	48	329	184	
1.9	7	0	0	0	227	48	329	184	
2.0	9	0	0	0	227	48	329	184	
2.1	11	0	0	0	227	48	329	184	
2.2	8	0	0	0	227	48	329	184	
2.3	8	0	0	0	227	48	329	184	
2.5	11	0	0	0	227	48	329	184	
2.6	12	0	0	0	227	48	329	184	
2.7	10	0	0	0	227	48	329	184	
2.8	9	0	0	0	227	48	329	184	
2.9	4	0	0	0	227	48	329	184	
3.0	6	0	0	0	227	48	329	184	
3.1	8	0	0	0	227	48	329	184	
3.2	6	0	0	0	227	48	329	184	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	92	0	0	0	210	31	329	184	
0.2	91	0	0	0	209	30	329	184	
0.3	82	0	0	0	208	30	328	184	
0.4	63	0	0	0	208	30	328	184	
0.5	69	0	0	0	208	30	328	184	
0.6	64	0	0	0	208	30	328	184	
0.7	64	0	0	0	208	30	328	184	
0.8	70	0	0	0	208	30	328	184	
0.9	63	0	0	0	208	30	328	184	
1.0	38	0	0	0	208	29	328	184	
1.1	39	0	0	0	208	29	328	184	
1.2	50	0	0	0	208	29	328	184	
1.3	43	0	0	0	208	29	328	184	
1.4	38	0	0	0	208	29	328	184	
1.5	38	0	0	0	208	29	328	184	
