
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	14	0	0	0	284	25	66	258	
0.2	14	0	0	0	284	25	66	258	
0.3	15	0	0	0	284	25	66	258	
0.4	11	0	0	0	284	25	66	258	
0.5	12	0	0	0	284	25	66	258	
0.6	19	0	0	0	284	25	66	258	
0.7	11	0	0	0	284	25	66	258	
0.8	10	0	0	0	284	25	66	258	
0.9	18	0	0	0	284	25	66	258	
1.0	15	0	0	0	284	25	66	258	
1.1	17	0	0	0	284	25	66	258	
1.2	11	0	0	0	284	25	66	258	
1.3	17	0	0	0	284	25	66	259	
1.4	14	0	0	0	284	25	66	259	
1.5	12	0	0	0	284	25	66	259	
1.6	16	0	0	0	284	25	66	259	
1.7	10	0	0	0	284	25	66	259	
1.8	20	0	0	0	284	25	66	259	
1.9	18	0	0	0	284	25	66	259	
2.0	16	0	0	0	284	25	66	259	
2.1	16	0	0	0	284	25	66	259	
2.2	9	0	0	0	284	25	66	259	
2.3	17	0	0	0	284	25	66	259	
2.5	15	0	0	0	284	25	66	259	
2.6	20	0	0	0	284	25	66	259	
2.7	19	0	0	0	284	25	66	259	
2.8	12	0	0	0	284	25	66	259	
2.9	12	0	0	0	284	25	66	259	
3.0	10	0	0	0	284	25	66	259	
3.1	10	0	0	0	284	25	66	259	
3.2	18	0	0	0	284	25	66	259	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.6	92	0	7	1	268	6	68	261	
0.7	98	30	9	0	268	7	68	261	
0.8	100	30	16	0	268	10	70	258	
1.0	100	41	8	0	269	12	71	257	
1.1	100	65	9	0	269	13	72	256	
1.2	100	60	2	0	270	12	72	257	
1.3	100	66	4	0	270	12	73	257	
1.4	100	41	2	0	270	12	73	258	
1.6	100	36	7	0	271	13	74	257	
1.7	100	58	2	0	272	13	75	258	
1.8	100	62	0	0	272	13	75	259	
1.9	100	50	0	0	269	8	75	260	
2.0	100	41	11	0	265	5	76	259	
2.1	100	49	10	0	266	8	79	257	
2.3	100	50	10	0	265	7	80	258	
2.4	100	48	16	0	265	11	82	254	
2.5	100	44	11	0	273	20	83	252	
2.6	100	59	0	0	273	20	83	252	
2.7	100	55	0	0	272	17	83	254	
2.8	100	36	0	0	277	22	83	255	
2.9	100	63	0	0	278	23	83	255	
3.1	100	58	0	0	278	21	83	257	
3.2	100	43	0	0	277	19	83	258	
3.3	100	56	0	0	277	18	83	259	
3.4	100	50	0	0	277	17	83	260	
3.5	100	29	0	0	275	15	83	260	
3.6	100	46	0	0	273	12	83	260	
3.7	100	46	0	0	274	14	83	260	
3.8	100	49	0	0	274	13	83	260	
3.9	100	46	0	0	273	12	83	260	
4.0	90	48	6	0	273	12	83	260	
4.1	100	58	0	0	273	11	83	261	
4.2	98	46	6	0	272	10	84	261	
4.3	100	33	8	0	271	12	84	259	
4.4	82	39	2	0	271	12	84	258	
4.5	53	47	2	0	271	13	84	258	
4.6	31	10	0	0	271	13	84	258	
4.7	96	46	0	0	270	11	84	258	
4.8	69	12	0	0	268	9	84	258	
4.9	77	8	6	0	268	12	85	257	
5.0	40	10	10	0	269	12	85	256	
5.1	16	2	0	0	269	12	85	256	
5.2	27	8	0	0	270	13	85	256	
5.3	20	8	0	0	270	13	85	256	
5.4	20	4	0	0	270	13	85	256	
5.5	26	8	0	0	270	13	85	256	
5.6	18	2	0	0	270	13	85	256	
5.8	22	11	0	0	270	14	85	256	
5.9	97	38	0	0	270	13	85	257	
6.0	96	26	0	0	268	11	85	257	
6.1	100	54	6	0	268	11	86	256	
6.2	100	60	0	0	267	11	86	256	
6.3	100	46	8	0	267	10	87	256	
6.4	100	46	12	0	266	10	87	256	
6.5	96	50	8	0	266	9	88	256	
6.6	100	33	12	0	265	10	89	255	
6.7	100	28	12	0	266	11	90	254	
6.8	100	43	2	0	265	10	90	255	
6.9	100	40	13	0	265	10	91	254	
7.0	98	34	20	0	262	11	94	251	
7.1	98	38	9	0	253	4	95	249	
7.2	100	33	26	0	251	10	97	241	
7.3	98	40	15	0	249	7	99	242	
7.4	98	29	8	0	249	12	99	237	
7.5	100	46	0	0	249	11	99	238	
7.6	100	45	0	0	247	9	99	238	
7.7	92	48	0	0	246	8	99	238	
7.8	81	9	16	0	246	13	100	233	
7.9	75	15	4	0	246	13	101	233	
8.0	84	22	2	0	248	14	101	233	
8.1	100	19	4	0	245	10	101	235	
8.2	100	10	12	0	245	10	102	234	
8.3	100	7	0	0	254	20	102	234	
8.4	98	4	0	0	253	18	102	234	
8.5	100	25	0	0	255	21	102	234	
8.7	94	47	0	0	254	20	102	234	
8.8	100	48	0	0	254	19	102	234	
8.9	96	39	0	0	253	19	102	234	
9.0	69	8	0	0	253	18	102	234	
9.1	69	10	0	0	253	18	102	234	
9.2	83	21	0	0	251	16	102	235	
9.3	100	27	0	0	243	8	102	235	
9.4	100	33	10	0	239	6	102	233	
9.5	98	16	16	0	237	13	103	224	
9.6	98	26	6	0	234	10	103	224	
9.7	98	17	12	0	231	10	104	221	
9.8	92	28	17	0	224	6	105	218	
