
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
12.9	84	25	0	0	186	15	135	176	
13.0	73	12	0	0	188	17	135	176	
13.1	61	4	0	0	189	17	135	176	
13.2	76	12	0	0	188	17	135	176	
13.3	100	40	0	0	193	21	135	176	
13.4	100	35	0	0	194	23	135	176	
13.5	90	26	0	0	194	23	135	176	
13.7	66	6	0	0	194	23	135	176	
13.8	69	8	0	0	194	23	135	176	
13.9	76	8	0	0	194	23	135	176	
14.0	64	6	0	0	194	23	135	176	
14.1	72	11	0	0	194	23	135	176	
14.2	73	7	0	0	194	22	135	177	
14.3	73	10	0	0	194	22	135	177	
14.4	72	12	0	0	193	21	135	177	
14.5	100	23	0	0	188	15	135	177	
14.6	100	25	12	0	185	12	136	177	
14.7	100	21	17	0	182	10	137	176	
14.8	100	22	22	0	181	11	139	175	
14.9	80	14	0	0	182	11	140	175	
15.0	75	10	0	0	181	11	140	175	
15.1	86	16	6	0	181	10	140	175	
15.2	94	23	14	0	180	9	142	175	
15.3	98	25	22	0	180	10	143	175	
15.4	94	50	10	0	181	10	144	175	
15.5	73	15	13	0	183	12	145	176	
15.6	71	16	0	0	186	14	145	176	
15.7	88	15	0	0	188	16	145	176	
15.8	69	10	0	0	191	18	145	177	
15.9	73	10	0	0	190	18	145	177	
16.0	63	9	0	0	190	17	145	177	
16.1	61	2	0	0	189	16	145	177	
16.2	67	11	0	0	188	16	145	177	
16.3	69	8	0	0	188	16	145	177	
16.4	81	12	0	0	187	15	145	177	
16.5	94	42	0	0	187	14	145	178	
16.6	96	39	0	0	186	11	145	179	
16.7	98	45	0	0	186	11	145	179	
16.8	94	44	0	0	186	11	145	179	
17.0	98	45	12	0	186	11	147	179	
17.1	100	44	7	0	183	8	147	180	
17.2	100	13	20	0	184	10	149	178	
17.3	90	0	19	0	184	11	151	179	
17.4	89	2	13	0	177	5	152	177	
17.5	100	15	15	0	176	5	153	175	
17.6	98	0	22	0	178	11	155	172	
17.7	83	0	4	0	178	10	155	173	
17.8	98	2	22	0	179	12	157	172	
17.9	100	26	4	0	178	10	158	173	
18.0	100	8	2	0	179	10	158	173	
18.1	100	6	10	0	179	10	159	173	
18.2	100	10	0	0	179	10	159	173	
18.3	100	10	0	0	176	8	159	173	
18.4	100	8	0	0	176	7	159	174	
18.5	100	10	0	0	176	7	158	174	
18.6	100	14	0	0	176	6	158	174	
18.7	100	15	0	0	176	6	158	174	
18.8	100	23	0	0	175	5	158	174	
18.9	79	9	0	0	175	5	158	174	
19.0	60	0	0	0	174	5	158	174	
19.1	82	0	29	0	176	10	161	171	
19.2	65	0	0	0	177	10	161	171	
19.3	62	0	0	0	176	9	161	171	
19.4	59	0	0	0	175	9	161	171	
19.5	69	8	0	0	174	8	161	171	
19.6	80	13	0	0	173	7	161	171	
19.8	100	42	4	0	171	4	162	171	
19.9	100	35	27	0	169	8	165	166	
20.0	100	29	39	0	171	16	168	160	
20.1	100	38	0	0	171	16	168	160	
20.2	100	31	0	0	177	20	168	161	
20.3	92	26	0	0	185	27	168	163	
20.4	88	12	0	0	186	25	168	165	
20.5	89	6	0	0	185	23	168	167	
20.6	100	12	0	0	184	22	168	167	
20.7	98	18	0	0	184	22	168	167	
20.8	94	2	0	0	183	20	168	168	
20.9	92	0	0	0	183	16	168	172	
21.0	84	2	0	0	183	9	168	179	
21.1	88	2	0	0	183	5	168	182	
21.2	96	0	18	0	182	6	170	181	
21.3	100	2	21	0	182	7	172	180	
21.4	100	2	25	0	181	8	175	178	
21.5	100	0	7	0	183	11	176	177	
21.6	100	6	12	0	186	12	177	178	
21.7	100	9	0	0	185	11	177	178	
21.8	92	2	0	0	185	11	177	178	
22.0	100	27	0	0	184	10	177	179	
22.1	83	12	0	0	184	10	177	179	
22.2	90	0	0	0	183	9	177	179	
22.3	77	11	0	0	181	7	177	179	
22.4	100	20	22	0	178	6	179	177	
22.5	100	17	31	0	177	8	182	174	
22.6	100	13	31	0	175	8	185	172	
22.7	96	13	17	0	172	6	188	170	
22.8	84	27	16	0	171	6	190	169	
22.9	56	2	0	0	171	6	190	169	
23.0	73	0	0	0	171	6	190	169	
23.1	43	6	0	0	171	6	190	169	
23.2	27	0	0	0	171	7	190	169	
23.3	27	2	0	0	173	8	190	169	
org.tizen.browser is stablised at 20.3(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	13	0	0	0	174	9	190	169	
0.2	23	0	0	0	174	9	190	169	
