
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
1.9	13	0	0	0	210	25	148	190	
2.0	7	0	0	0	210	25	148	190	
2.1	10	0	0	0	210	25	148	190	
2.2	6	0	0	0	211	25	148	190	
2.3	6	0	0	0	211	25	148	190	
2.5	13	0	0	0	211	25	148	190	
2.6	9	0	0	0	211	25	148	190	
2.7	9	0	0	0	211	25	148	190	
2.8	8	0	0	0	211	25	148	190	
2.9	7	0	0	0	211	25	148	190	
3.0	15	0	0	0	211	25	148	190	
3.1	7	0	0	0	211	25	148	190	
3.2	18	0	0	0	211	25	148	190	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	88	0	9	0	195	13	149	186	
0.2	77	0	7	0	193	4	150	193	
0.3	54	0	6	0	195	7	151	193	
0.4	46	0	3	0	197	6	152	196	
0.5	66	0	4	0	197	5	152	197	
0.6	85	0	5	0	198	6	153	197	
0.7	91	0	15	0	199	8	156	195	
0.8	94	0	17	0	200	11	158	193	
0.9	81	0	7	0	199	9	159	195	
1.0	87	0	17	0	202	12	162	194	
1.1	81	0	0	0	202	11	162	196	
1.2	68	0	0	0	202	10	162	197	
1.3	82	0	0	0	202	9	162	198	
1.4	88	0	0	0	199	5	161	199	
1.6	95	0	16	0	203	12	165	195	
1.7	75	0	0	0	202	12	165	195	
1.8	53	0	2	0	202	6	165	201	
1.9	80	0	23	0	205	7	169	202	
2.0	60	0	3	0	206	6	169	204	
2.1	59	0	0	0	206	6	169	204	
2.2	64	0	0	0	206	6	169	205	
2.3	73	0	19	0	205	7	171	203	
2.4	75	0	16	0	207	9	174	203	
2.5	55	0	0	0	207	7	174	205	
2.6	48	0	0	0	206	5	174	206	
2.7	54	0	20	0	207	8	179	204	
2.8	61	0	0	0	207	8	179	204	
2.9	78	0	0	0	207	7	179	204	
3.0	52	0	0	0	207	7	179	204	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	45	0	0	0	207	7	179	204	
0.2	43	0	0	0	207	7	179	204	
0.3	21	0	0	0	207	7	179	204	
0.4	11	0	0	0	207	7	179	204	
0.5	12	0	0	0	207	7	179	204	
0.6	7	0	0	0	207	7	179	204	
0.7	15	0	0	0	207	7	179	204	
0.8	9	0	0	0	207	8	179	204	
0.9	4	0	0	0	207	8	179	204	
1.0	6	0	0	0	207	8	179	204	
1.1	14	0	0	0	207	8	179	204	
1.2	40	0	0	0	207	8	179	204	
1.3	64	0	0	0	207	8	179	204	
1.4	53	0	0	0	207	8	179	204	
1.5	30	0	0	0	207	8	179	204	
1.6	28	0	0	0	207	7	179	204	
1.7	23	0	0	0	207	8	179	204	
1.8	23	0	0	0	207	8	179	204	
1.9	24	0	0	0	207	8	179	204	
2.1	3	0	0	0	207	8	179	204	
2.2	7	0	0	0	207	8	179	204	
2.3	5	0	0	0	211	11	179	204	
2.4	10	0	0	0	211	11	179	204	
2.5	10	0	0	0	211	11	179	204	
2.6	6	0	0	0	211	11	179	204	
2.7	21	0	0	0	211	11	179	204	
2.8	6	0	0	0	211	11	179	204	
2.9	4	0	0	0	211	11	179	204	
3.0	13	0	0	0	211	11	179	204	
3.1	30	0	0	0	211	11	179	204	
3.2	31	0	0	0	211	11	179	204	
3.3	28	0	0	0	211	11	179	204	
3.4	6	0	0	0	211	11	179	204	
3.5	16	0	0	0	211	11	179	204	
3.6	12	0	0	0	211	11	179	204	
3.7	8	0	0	0	211	11	179	204	
3.8	6	0	0	0	212	11	179	205	
3.9	8	0	0	0	212	11	179	205	
4.0	6	0	0	0	212	11	179	205	
4.1	14	0	0	0	212	11	179	205	
4.2	14	0	0	0	211	11	179	205	
4.3	25	0	0	0	211	11	179	205	
4.4	6	0	0	0	211	11	179	205	
4.5	7	0	0	0	211	11	179	205	
4.6	8	0	0	0	211	11	179	205	
 is stablised at 1.5(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 15.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.6	38	0	3	0	212	6	181	210	
0.7	56	14	24	0	213	8	185	209	
0.8	50	25	14	0	214	10	187	208	
0.9	31	26	0	0	212	8	187	208	
1.0	34	20	3	0	209	4	188	209	
1.1	42	26	14	0	210	10	191	205	
1.2	37	24	0	0	208	8	191	205	
1.3	29	26	0	0	208	7	191	205	
1.4	49	25	0	0	208	7	191	205	
1.5	29	25	0	0	208	7	191	205	
1.6	29	25	0	0	207	6	191	205	
1.7	30	27	0	0	207	6	191	205	
1.8	31	29	0	0	206	5	191	205	
1.9	50	15	14	0	207	11	194	201	
2.0	50	24	3	0	206	11	194	200	
2.1	39	26	8	0	206	13	196	198	
2.2	49	26	4	0	206	13	197	198	
2.3	36	25	4	0	206	13	198	198	
2.4	30	26	1	0	205	12	198	198	
2.5	33	24	3	0	205	12	199	198	
2.6	33	25	2	0	205	11	200	198	
2.7	42	24	4	0	204	11	201	198	
2.8	45	25	1	0	204	11	201	198	
2.9	33	24	1	0	204	11	201	198	
3.0	39	26	4	0	203	9	202	199	
3.1	44	24	10	0	203	11	204	197	
3.2	62	39	14	0	200	10	206	194	
3.3	79	46	24	0	200	13	211	192	
3.5	29	19	1	0	200	12	211	193	
3.6	30	26	0	0	200	12	211	193	
3.7	31	27	0	0	199	10	211	193	
3.8	34	24	0	0	198	10	211	193	
3.9	39	32	0	0	197	7	211	194	
4.0	35	25	0	0	196	6	211	195	
4.1	39	26	5	0	197	7	212	194	
4.2	33	19	3	0	197	8	212	193	
4.3	45	27	11	0	197	10	213	192	
4.4	49	20	5	0	196	10	213	190	
4.5	79	42	11	0	180	3	217	181	
4.6	70	40	8	0	190	18	218	176	
4.7	48	41	0	0	182	9	218	177	
4.8	95	16	12	3	181	11	219	175	
4.9	91	25	6	0	180	9	219	176	
