
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	10	0	0	0	291	12	46	282	
0.2	6	0	0	0	291	12	46	282	
0.3	21	0	0	0	291	12	46	282	
0.4	38	0	0	0	290	9	46	284	
0.5	33	0	0	0	291	9	46	285	
0.6	30	0	0	0	290	9	46	285	
0.7	27	0	0	0	290	8	46	285	
0.8	23	0	0	0	290	7	46	286	
0.9	27	0	0	0	290	6	46	287	
1.0	39	0	0	0	290	6	46	287	
1.1	33	0	0	0	290	6	46	287	
1.2	33	0	0	0	290	6	46	287	
1.3	32	0	0	0	290	6	46	287	
1.4	32	0	0	0	290	6	46	287	
1.5	34	0	0	0	290	6	46	287	
1.6	33	0	0	0	290	6	46	287	
1.7	37	0	0	0	290	6	46	287	
1.8	30	0	0	0	290	6	46	287	
1.9	36	0	0	0	290	6	46	287	
2.0	33	0	0	0	290	6	46	287	
2.1	36	0	0	0	290	6	46	287	
2.2	33	0	0	0	290	6	46	287	
2.4	34	0	0	0	290	6	46	287	
2.5	34	0	0	0	290	6	46	287	
2.6	32	0	0	0	290	6	46	287	
2.7	32	0	0	0	290	6	46	287	
2.8	32	0	0	0	290	6	46	287	
2.9	33	0	0	0	290	6	46	287	
3.0	31	0	0	0	290	6	46	287	
3.1	33	0	0	0	290	6	46	287	
3.2	34	0	0	0	290	5	46	288	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 15.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.2	79	0	15	1	280	7	51	276	
0.3	99	21	8	1	276	8	52	272	
0.4	100	39	12	0	275	9	54	269	
0.5	100	36	7	0	275	8	56	270	
0.6	100	51	0	0	274	6	56	272	
0.7	98	48	8	0	274	7	57	271	
0.8	100	42	10	0	274	10	59	268	
0.9	93	47	2	0	275	8	60	271	
1.1	81	35	4	0	275	9	61	270	
1.2	97	60	4	0	275	11	62	268	
1.3	80	51	3	0	276	11	64	268	
1.4	82	48	5	0	276	11	65	268	
1.5	82	48	2	0	275	11	66	267	
1.6	77	42	1	0	276	12	67	267	
1.7	79	37	6	0	283	20	69	267	
1.8	75	47	2	0	283	18	69	268	
1.9	80	45	6	0	283	17	71	269	
2.0	79	35	6	0	282	14	72	272	
2.1	90	29	1	0	280	11	72	272	
2.2	83	25	7	0	281	12	73	272	
2.3	76	25	2	0	281	11	74	273	
2.4	90	37	15	0	282	11	77	275	
2.5	83	44	1	0	283	11	77	276	
2.6	78	38	9	0	284	11	78	276	
2.7	54	25	1	0	284	11	78	276	
2.8	64	24	5	0	284	11	79	276	
2.9	61	24	3	0	284	11	80	276	
3.0	56	23	2	0	284	11	80	277	
3.1	58	25	1	0	284	11	80	277	
3.2	64	24	0	0	284	11	80	277	
3.3	56	24	0	0	284	11	80	277	
3.4	57	24	0	0	284	11	80	277	
3.5	57	24	0	0	284	10	80	278	
3.7	56	25	0	0	284	10	80	278	
3.8	55	26	0	0	284	10	80	278	
3.9	61	24	0	0	287	12	80	278	
4.0	58	25	0	0	287	12	80	278	
4.1	57	24	0	0	286	12	80	278	
4.2	56	24	0	0	287	12	80	278	
4.3	56	24	0	0	287	12	80	278	
4.4	52	26	0	0	287	12	80	278	
4.5	59	23	0	0	287	13	80	278	
4.6	55	24	0	0	287	13	80	278	
4.7	56	24	0	0	286	12	80	278	
4.8	68	5	0	0	285	9	80	280	
4.9	73	14	0	0	284	8	80	280	
5.0	51	17	0	0	284	7	80	280	
5.1	37	9	0	0	284	7	80	280	
5.2	75	18	0	0	284	7	80	280	
5.3	71	17	0	0	282	5	80	281	
5.4	64	2	11	0	282	8	84	278	
5.5	37	4	0	0	282	8	84	278	
5.6	33	1	0	0	282	8	84	278	
5.7	35	5	0	0	282	8	84	278	
5.8	43	4	0	0	283	8	84	279	
5.9	44	2	0	0	283	7	84	279	
6.0	35	5	0	0	283	6	84	280	
6.1	46	4	17	0	284	6	88	282	
6.2	94	13	22	0	286	8	92	282	
6.4	82	10	24	0	286	9	94	281	
6.5	76	13	14	0	286	9	95	281	
6.6	82	21	11	0	286	8	95	281	
6.7	89	29	15	0	286	11	95	278	
6.8	83	26	6	0	286	12	96	278	
6.9	79	29	2	0	285	10	96	279	
7.0	88	38	2	0	284	10	96	278	
7.1	97	31	7	0	278	13	97	269	
7.2	99	37	11	0	268	7	98	265	
7.3	99	39	11	0	262	6	99	260	
7.4	99	45	2	0	261	8	100	256	
7.5	78	19	2	0	258	7	100	255	
7.6	67	10	8	0	258	11	101	252	
7.7	73	19	5	0	259	10	102	253	
7.8	84	23	10	0	257	11	104	251	
7.9	84	27	0	0	257	10	104	251	
8.0	89	29	16	0	259	11	106	252	
8.1	85	35	0	0	262	14	106	253	
8.2	85	46	0	0	263	13	106	254	
8.3	70	17	0	0	265	14	106	255	
8.4	65	12	0	0	269	19	106	255	
8.5	67	17	0	0	269	18	106	255	
8.6	69	14	0	0	268	17	106	255	
8.7	70	9	0	0	268	17	106	255	
8.8	71	12	0	0	268	17	106	255	
8.9	71	9	0	0	256	5	106	256	
9.5	86	30	13	0	238	9	121	233	
9.6	50	11	9	0	236	11	122	229	
9.7	39	6	0	0	236	11	122	229	
9.8	43	10	0	0	236	11	122	229	
9.9	63	24	0	0	236	11	122	229	
10.0	63	25	0	0	239	14	122	229	
10.1	60	21	0	0	242	17	122	229	
10.2	39	6	0	0	246	21	122	229	
10.3	61	7	0	0	244	19	122	230	
10.4	83	28	0	0	237	11	122	230	
10.5	58	20	8	0	236	11	123	229	
10.6	39	5	1	0	236	11	123	229	
10.7	37	5	2	0	236	11	124	229	
10.8	32	1	0	0	236	11	124	229	
10.9	35	4	0	0	236	11	124	229	
11.0	64	21	1	0	236	11	124	229	
11.1	85	24	0	0	236	11	124	230	
11.2	79	31	0	0	236	10	124	230	
11.3	93	36	0	0	236	9	124	231	
11.4	52	13	0	0	235	6	124	234	
11.5	73	15	0	0	235	5	124	234	
11.6	82	17	19	0	232	10	126	227	
11.7	70	8	11	0	232	12	128	225	
11.8	60	7	2	0	231	5	129	231	
11.9	70	2	17	0	231	7	132	228	
12.0	78	9	19	0	227	11	135	221	
12.2	68	6	8	0	222	10	135	216	
12.3	68	3	7	0	221	11	136	214	
12.4	67	8	3	0	225	16	137	214	
12.5	62	2	5	0	222	13	137	214	
12.6	67	9	2	0	219	12	137	212	
12.7	49	4	0	0	214	7	137	212	
12.8	35	2	0	0	214	7	137	212	
12.9	34	5	0	0	214	6	137	212	
13.0	69	3	16	0	214	10	137	208	
13.1	53	3	2	0	214	11	137	208	
13.2	52	18	0	0	214	11	137	208	
13.3	68	25	0	0	245	42	137	207	
13.4	51	15	0	0	245	42	137	208	
13.5	65	31	0	0	245	41	137	208	
13.6	39	6	0	0	244	41	137	208	
13.7	34	5	0	0	244	41	137	208	
13.8	43	2	0	0	243	39	137	209	
13.9	33	4	0	0	243	39	137	209	
14.0	46	19	0	0	243	38	137	209	
14.1	58	4	0	0	242	38	137	209	
14.2	40	6	0	0	242	37	137	209	
14.3	41	5	0	0	241	37	137	209	
14.4	49	12	0	0	240	36	137	209	
14.5	41	8	0	0	240	34	137	210	
14.6	68	18	0	0	236	25	137	215	
14.7	66	14	0	0	233	21	137	217	
14.8	44	10	0	0	232	19	137	217	
14.9	32	1	0	0	231	18	137	217	
15.0	36	4	0	0	230	17	137	217	
15.1	46	9	0	0	230	17	137	217	
15.2	65	21	0	0	230	17	137	217	
15.3	57	18	0	0	230	17	137	218	
15.4	36	3	0	0	229	16	137	218	
15.5	47	10	0	0	232	18	137	218	
15.7	41	1	0	0	231	11	137	224	
15.8	71	3	12	0	224	6	137	223	
15.9	73	5	17	0	224	8	139	220	
16.0	84	1	11	0	224	5	140	223	
16.1	67	3	9	0	226	6	141	225	
16.2	97	15	14	0	223	5	144	223	
16.3	96	18	18	0	214	7	149	212	
16.4	92	17	6	0	218	15	150	208	
16.6	81	13	6	0	207	11	152	200	
16.7	89	15	16	0	202	11	154	195	
16.8	83	12	2	0	203	12	155	196	
16.9	81	15	0	0	201	10	155	196	
17.0	57	9	0	0	198	7	155	196	
17.1	33	0	1	0	225	35	155	195	
17.2	41	7	0	0	227	34	155	198	
17.3	34	0	0	0	228	34	155	198	
17.4	63	8	0	0	224	31	155	198	
17.5	62	0	0	0	221	27	155	198	
17.6	33	0	0	0	220	27	155	198	
17.7	49	0	0	0	221	27	155	198	
17.8	34	1	0	0	221	27	155	198	
17.9	34	0	0	0	221	27	155	198	
18.0	30	0	0	0	220	26	155	198	
18.1	35	1	0	0	220	26	155	199	
18.2	37	0	0	0	219	25	155	199	
18.4	62	6	0	0	217	23	155	199	
18.5	43	4	0	0	213	19	155	199	
18.6	57	22	0	0	204	10	155	199	
18.7	77	24	5	0	201	12	156	193	
18.8	57	25	3	0	212	23	157	193	
18.9	54	19	0	0	217	29	157	193	
19.0	9	0	0	0	217	29	157	193	
19.1	46	13	0	0	225	36	157	193	
19.2	47	1	0	0	225	36	157	193	
19.3	41	11	0	0	230	41	157	193	
19.4	47	8	0	0	231	42	157	194	
19.5	42	2	0	0	231	42	157	194	
19.6	26	0	0	0	231	42	157	194	
19.7	31	0	0	0	231	42	157	194	
19.8	39	9	0	0	230	41	157	194	
19.9	39	6	0	0	230	41	157	194	
20.0	57	1	0	0	229	40	157	194	
20.1	49	1	0	0	229	40	157	194	
20.2	31	0	0	0	229	40	157	194	
20.3	45	0	0	0	229	40	157	194	
20.4	38	7	0	0	228	39	157	194	
20.5	56	16	0	0	227	37	157	194	
20.6	50	11	0	0	225	36	157	194	
20.7	32	0	0	0	226	37	157	194	
20.8	36	3	0	0	227	37	157	194	
20.9	30	0	0	0	226	37	157	194	
21.0	54	11	0	0	217	28	157	194	
21.1	71	26	0	0	208	19	157	194	
21.2	33	7	0	0	206	17	157	194	
21.3	11	0	0	0	206	17	157	194	
21.4	9	1	0	0	206	17	157	194	
21.5	11	4	0	0	206	17	157	194	
21.6	9	0	0	0	206	17	157	194	
21.7	20	0	0	0	206	17	157	194	
21.8	8	0	0	0	206	17	157	194	
21.9	12	3	0	0	206	17	157	194	
22.0	5	2	0	0	213	24	157	194	
22.2	13	2	0	0	216	26	157	194	
22.3	11	0	0	0	216	26	157	194	
22.4	8	0	0	0	216	26	157	194	
22.5	11	4	0	0	216	26	157	194	
22.6	4	0	0	0	216	26	157	194	
22.7	6	0	0	0	216	26	157	194	
22.8	6	0	0	0	216	26	157	194	
22.9	8	0	0	0	216	26	157	194	
23.0	16	4	0	0	216	26	157	194	
23.1	7	0	0	0	216	26	157	194	
23.2	11	0	0	0	216	26	157	194	
23.3	8	0	0	0	216	26	157	194	
23.4	8	0	0	0	216	26	157	194	
23.5	16	3	0	0	216	26	157	194	
23.6	10	0	0	0	216	26	157	194	
23.7	12	2	0	0	215	26	157	194	
23.8	9	0	0	0	215	26	157	194	
23.9	8	0	0	0	215	26	157	194	
24.0	12	4	0	0	215	26	157	194	
24.1	7	0	0	0	215	26	157	194	
24.2	10	0	0	0	215	26	157	194	
24.3	8	0	0	0	215	26	157	194	
org.tizen.browser is stablised at 21.2(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	15	0	0	0	216	26	157	194	
0.2	4	0	0	0	216	26	157	194	
0.3	6	0	0	0	216	26	157	194	
0.4	6	0	0	0	216	26	157	194	
0.5	5	0	0	0	216	26	157	194	
0.6	13	0	0	0	216	26	157	194	
0.7	9	0	0	0	216	26	157	194	
0.8	13	0	0	0	216	26	157	194	
0.9	11	0	0	0	216	26	157	194	
1.0	13	0	0	0	215	26	157	194	
1.1	14	0	0	0	215	26	157	194	
1.2	10	0	0	0	215	26	157	194	
1.3	8	0	0	0	215	26	157	194	
1.4	9	0	0	0	215	26	157	194	
1.5	8	0	0	0	215	26	157	194	
1.6	9	0	0	0	215	26	157	194	
1.7	11	0	0	0	215	26	157	194	
1.8	10	0	0	0	215	26	157	194	
1.9	9	0	0	0	215	26	157	194	
2.0	12	0	0	0	215	26	157	194	
2.1	16	0	0	0	215	26	157	194	
2.2	12	0	0	0	215	26	157	194	
2.3	13	0	0	0	215	26	157	194	
2.4	5	0	0	0	215	26	157	194	
2.5	14	0	0	0	215	26	157	194	
2.6	8	0	0	0	215	26	157	194	
2.7	13	0	0	0	215	26	157	194	
2.8	6	0	0	0	215	26	157	194	
2.9	10	0	0	0	215	26	157	194	
3.1	13	0	0	0	215	26	157	194	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	6	0	0	0	215	26	157	194	
0.2	13	0	0	0	215	26	157	194	
0.3	13	0	0	0	215	26	157	194	
0.4	6	0	0	0	215	26	157	194	
0.5	9	0	0	0	215	26	157	194	
0.6	12	0	0	0	215	26	157	194	
0.7	12	0	0	0	215	26	157	194	
0.8	17	0	0	0	215	26	157	194	
0.9	10	0	0	0	215	26	157	194	
1.0	8	0	0	0	215	26	157	194	
1.1	8	0	0	0	215	26	157	194	
1.2	8	0	0	0	215	26	157	194	
1.3	13	0	0	0	215	26	157	194	
1.4	11	0	0	0	215	26	157	194	
1.5	10	0	0	0	215	26	157	194	
1.6	9	0	0	0	215	26	157	194	
1.7	13	0	0	0	215	26	157	194	
1.8	14	0	0	0	215	26	157	194	
1.9	8	0	0	0	215	26	157	194	
2.0	9	0	0	0	215	26	157	194	
2.1	11	0	0	0	215	26	157	194	
2.2	13	0	0	0	215	25	157	195	
2.3	14	0	0	0	215	25	157	195	
2.4	11	0	0	0	215	25	157	195	
2.5	11	0	0	0	215	25	157	195	
2.7	12	0	0	0	215	25	157	195	
2.8	7	0	0	0	215	25	157	195	
2.9	15	0	0	0	215	25	157	195	
3.0	8	0	0	0	215	25	157	195	
3.1	9	0	0	0	215	25	157	195	
3.2	14	0	0	0	215	25	157	195	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	80	0	11	0	200	13	159	192	
0.2	66	0	3	0	199	5	159	199	
0.3	55	0	12	0	201	7	161	198	
0.4	35	0	0	0	203	7	161	200	
0.5	31	0	0	0	203	6	161	201	
0.6	73	0	18	0	204	11	164	198	
0.7	76	0	0	0	204	9	164	200	
0.8	80	0	0	0	204	6	164	202	
0.9	72	0	0	0	204	6	164	203	
1.0	57	0	0	0	204	6	164	203	
1.1	58	0	0	0	204	5	164	204	
1.2	75	0	3	0	203	5	165	203	
1.3	89	0	8	0	205	8	167	201	
1.4	71	0	0	0	205	8	167	202	
1.5	60	0	0	0	205	7	167	202	
1.6	66	0	0	0	205	7	167	202	
1.7	66	0	0	0	205	7	167	202	
1.8	51	0	0	0	205	7	167	202	
1.9	46	0	0	0	205	7	166	202	
2.1	47	0	0	0	205	7	166	203	
2.2	47	0	7	0	205	6	167	204	
2.3	55	0	25	0	206	8	169	202	
2.4	35	0	4	0	206	8	170	203	
2.5	62	0	15	0	208	12	172	200	
2.6	64	0	0	0	208	12	172	200	
2.7	59	0	0	0	208	12	172	200	
2.8	30	0	0	0	208	12	172	200	
2.9	30	0	0	0	208	12	172	201	
3.0	27	0	0	0	208	12	172	201	
3.1	34	0	0	0	208	12	172	201	

Pre-Reclaim: 200000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	42	0	24	0	214	23	182	195	
0.2	37	0	24	0	217	26	187	195	
0.3	38	0	25	0	221	30	192	195	
0.4	32	0	25	0	224	39	198	190	
0.5	35	0	24	0	229	43	205	190	
0.6	32	0	26	0	236	51	212	189	
0.7	31	0	25	0	239	66	218	177	
0.8	33	0	25	0	244	71	225	177	
0.9	59	0	25	0	248	75	232	177	
1.0	73	0	23	0	250	78	238	177	
1.1	86	0	25	0	251	78	243	177	
1.2	67	0	24	0	254	81	249	177	
1.3	56	0	26	0	256	83	253	177	
1.4	57	0	26	0	261	100	257	166	
1.5	53	0	26	0	264	103	262	166	
1.6	52	0	26	0	268	107	268	166	
1.7	45	0	27	0	272	111	275	166	
1.8	37	0	25	0	277	116	283	166	
1.9	36	0	25	0	282	120	290	167	
2.0	35	0	26	0	290	131	294	164	
2.1	35	0	25	0	293	144	299	154	
2.2	33	0	26	0	296	147	304	155	
2.3	33	0	27	0	298	149	309	155	
2.4	33	0	25	0	301	152	315	155	
2.6	32	0	26	0	305	156	322	155	
2.7	34	0	25	0	308	179	327	135	
2.8	49	0	27	0	312	193	330	125	
2.9	56	0	26	0	316	204	335	118	
3.0	33	0	18	0	317	222	335	100	
3.1	8	0	0	0	317	222	335	100	
3.2	8	0	0	0	317	222	335	100	
3.3	8	0	0	0	317	222	335	100	
3.4	6	0	0	0	317	222	335	100	
3.5	7	0	0	0	317	222	335	100	
3.6	11	0	0	0	317	222	335	101	
3.7	6	0	0	0	317	222	335	101	
3.8	14	0	0	0	317	222	335	101	
3.9	9	0	0	0	317	222	335	101	
4.0	6	0	0	0	317	222	335	101	
4.1	7	0	0	0	317	222	335	101	
4.2	9	0	0	0	317	222	335	101	
4.3	6	0	0	0	317	222	335	101	
4.4	4	0	0	0	317	222	335	101	
4.5	7	0	0	0	317	222	335	101	
4.6	6	0	0	0	317	222	335	101	
