
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	15	0	0	0	309	20	115	287	
0.2	12	0	0	0	309	20	115	287	
0.3	12	0	0	0	309	20	115	287	
0.4	15	0	0	0	309	21	115	287	
0.5	11	0	0	0	309	21	115	287	
0.6	13	0	0	0	309	21	115	287	
0.7	5	0	0	0	309	21	115	287	
0.8	7	0	0	0	309	21	115	287	
0.9	12	0	0	0	309	21	115	287	
1.0	15	0	0	0	309	21	115	287	
1.1	13	0	0	0	309	21	115	287	
1.2	14	0	0	0	309	21	115	287	
1.3	9	0	0	0	309	20	115	287	
1.4	16	0	0	0	309	20	115	287	
1.5	15	0	0	0	309	20	115	287	
1.6	15	0	0	0	309	20	115	287	
1.7	12	0	0	0	309	20	115	287	
1.8	12	0	0	0	309	20	115	287	
1.9	12	0	0	0	309	20	115	287	
2.0	10	0	0	0	309	20	115	287	
2.1	15	0	0	0	309	20	115	287	
2.2	12	0	0	0	309	20	115	287	
2.3	9	0	0	0	309	20	115	287	
2.4	15	0	0	0	309	21	115	287	
2.6	11	0	0	0	309	21	115	287	
2.7	19	0	0	0	309	21	115	287	
2.8	13	0	0	0	309	21	115	287	
2.9	14	0	0	0	309	21	115	287	
3.0	11	0	0	0	309	21	115	287	
3.1	10	0	0	0	309	21	115	287	
3.2	18	0	0	0	309	21	115	287	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.2	73	0	2	1	300	11	115	286	
0.3	98	11	13	2	291	9	116	281	
0.4	100	15	11	2	291	11	117	278	
0.5	100	19	8	0	291	12	117	277	
0.7	100	26	0	0	290	9	117	279	
0.8	100	31	11	0	289	10	118	276	
0.9	100	39	10	0	288	11	119	275	
1.1	100	59	12	0	288	12	120	274	
1.3	100	41	20	0	289	14	121	273	
1.4	100	58	0	0	290	13	121	275	
1.6	100	51	4	0	288	8	121	279	
1.7	100	26	15	0	290	8	123	280	
1.8	100	29	16	0	290	11	124	277	
2.0	100	42	24	0	291	15	125	275	
2.1	100	52	17	0	291	17	126	273	
2.2	98	49	4	0	291	17	126	272	
2.3	98	41	25	0	292	23	128	268	
2.4	96	52	0	0	293	22	128	270	
2.5	100	64	0	0	292	20	128	271	
2.6	100	63	0	0	292	18	128	273	
2.7	98	51	4	0	292	16	129	274	
2.8	100	39	20	0	292	21	131	269	
2.9	100	47	6	0	292	21	132	270	
3.0	100	48	9	0	287	16	133	269	
3.2	100	60	10	0	285	16	134	267	
3.3	100	41	15	0	283	17	135	265	
3.4	100	36	16	0	287	20	137	265	
3.5	100	41	5	0	295	27	138	266	
3.6	100	50	3	0	300	31	138	266	
3.8	100	61	0	0	299	29	138	268	
3.9	100	44	0	0	297	26	138	269	
4.0	100	39	0	0	296	26	138	269	
4.1	100	39	0	0	295	24	138	269	
4.2	100	48	0	0	297	26	138	269	
4.3	94	62	0	0	296	25	138	269	
4.4	88	41	0	0	296	24	138	270	
4.5	98	48	0	0	295	22	138	271	
4.6	96	43	0	0	294	21	138	271	
4.7	49	9	0	0	293	20	138	271	
4.8	12	2	0	0	293	20	138	271	
4.9	9	0	0	0	293	20	138	271	
5.0	7	0	0	0	293	20	138	271	
5.1	48	34	0	0	293	20	138	272	
5.2	36	16	0	0	293	20	138	272	
5.3	9	0	0	0	294	20	138	272	
5.4	58	28	0	0	294	20	138	272	
5.5	85	33	0	0	292	19	138	272	
5.6	18	9	0	0	292	19	138	272	
5.7	60	6	0	0	291	17	138	272	
5.8	73	17	0	0	292	18	138	272	
5.9	31	8	0	0	292	18	138	272	
6.0	11	2	0	0	292	18	138	272	
6.1	24	8	0	0	292	18	138	272	
6.2	13	7	0	0	292	18	138	272	
6.4	17	4	0	0	292	18	138	272	
6.5	26	10	0	0	292	18	138	272	
6.6	15	2	0	0	292	18	138	272	
6.7	22	8	0	0	292	18	138	272	
6.8	67	31	0	0	292	18	138	272	
6.9	98	34	0	0	290	16	138	272	
7.0	100	62	0	0	289	16	138	272	
7.1	98	58	0	0	289	14	138	273	
7.2	100	59	0	0	288	13	138	273	
7.3	100	52	0	0	288	13	138	273	
7.4	98	46	0	0	287	12	138	274	
7.5	100	56	0	0	284	9	138	274	
7.6	97	55	0	0	282	6	138	274	
7.7	100	52	6	0	280	6	138	272	
7.8	100	35	15	0	274	9	139	263	
7.9	100	41	6	0	270	7	140	262	
8.0	70	7	11	0	271	11	140	258	
8.1	78	18	2	0	269	9	140	259	
8.2	100	19	6	0	268	9	140	258	
8.3	94	30	4	0	268	11	141	255	
8.4	98	45	4	0	269	13	141	255	
8.5	100	40	0	0	270	14	141	255	
8.7	100	48	4	0	271	15	141	254	
8.8	100	54	2	0	272	17	141	254	
8.9	100	46	0	0	276	20	141	255	
9.0	82	26	0	0	276	20	141	255	
9.1	64	7	0	0	276	20	141	255	
9.2	64	11	0	0	276	20	141	255	
9.3	67	10	0	0	273	12	141	259	
9.4	98	6	14	0	263	11	142	250	
9.5	100	25	10	0	262	13	142	248	
9.6	100	29	5	0	261	13	142	247	
9.7	98	6	2	0	271	23	142	247	
9.8	100	12	0	0	266	19	142	247	
9.9	98	52	0	0	268	20	142	247	
10.0	100	39	0	0	268	20	142	247	
10.1	96	35	0	0	258	10	142	247	
10.2	98	24	8	0	253	8	143	244	
10.3	98	25	16	0	244	6	144	237	
10.4	100	29	15	0	239	14	145	226	
10.5	100	15	0	0	241	16	145	226	
10.6	80	24	0	0	240	15	145	226	
10.7	70	10	0	0	240	15	145	226	
10.8	71	12	0	0	240	15	145	226	
10.9	92	24	0	0	240	14	145	226	
11.0	100	31	0	0	240	14	145	226	
11.1	100	33	0	0	243	17	145	226	
11.2	100	33	0	0	245	19	145	226	
11.3	75	17	0	0	247	21	145	226	
11.5	97	25	0	0	246	20	145	226	
11.6	100	50	0	0	244	18	145	226	
11.7	100	54	0	0	236	10	145	226	
11.8	100	37	8	0	234	10	145	223	
11.9	100	29	5	0	231	10	145	222	
12.0	100	20	19	0	230	11	146	219	
12.1	97	38	5	0	232	14	147	219	
12.2	100	51	6	0	230	11	148	220	
12.3	92	31	0	0	229	10	148	220	
12.4	71	15	0	0	229	10	148	220	
12.5	71	6	0	0	232	13	148	220	
12.6	74	14	0	0	236	17	148	220	
12.7	82	18	0	0	238	19	148	220	
