
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	23	0	0	0	318	15	69	303	
0.2	33	0	0	0	318	15	69	304	
0.3	19	0	0	0	318	15	69	304	
0.4	38	0	0	0	318	15	69	304	
0.5	56	0	0	0	318	15	69	304	
0.6	26	0	0	0	318	15	69	304	
0.7	25	0	0	0	318	15	69	304	
0.8	50	0	0	0	318	15	69	304	
0.9	37	0	0	0	318	15	69	304	
1.0	18	0	0	0	318	15	69	304	
1.1	21	0	0	0	318	15	69	304	
1.2	40	0	0	0	318	15	69	304	
1.3	29	0	0	0	318	15	69	304	
1.4	22	0	0	0	318	15	69	304	
1.5	22	0	0	0	318	15	69	304	
1.6	19	0	0	0	318	15	69	304	
1.7	23	0	0	0	318	15	69	304	
1.8	14	0	0	0	318	15	69	304	
1.9	19	0	0	0	318	15	69	304	
2.0	18	0	0	0	318	15	69	304	
2.1	24	0	0	0	318	15	69	304	
2.2	16	0	0	0	318	15	69	304	
2.3	40	0	0	0	318	15	69	304	
2.5	21	0	0	0	318	15	69	304	
2.6	15	0	0	0	318	15	69	304	
2.7	28	0	0	0	318	15	69	304	
2.8	26	0	0	0	318	15	69	304	
2.9	30	0	0	0	318	15	69	304	
3.0	21	0	0	0	318	15	69	304	
3.1	16	0	0	0	318	15	69	304	
3.2	18	0	0	0	318	15	69	304	
3.3	16	0	0	0	318	15	69	304	
3.4	16	0	0	0	318	15	69	304	
3.5	24	0	0	0	318	15	69	304	
3.6	17	0	0	0	318	15	69	304	
3.7	20	0	0	0	318	15	69	304	
3.8	20	0	0	0	318	15	69	304	
3.9	29	0	0	0	318	15	69	304	
4.0	22	0	0	0	318	15	69	304	
 is stablised at 0.9(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
1.0	96	0	4	0	303	6	72	297	
1.2	100	65	0	0	303	5	72	298	
1.3	100	48	7	0	302	5	73	297	
1.4	100	27	13	0	304	9	74	295	
1.5	94	42	13	0	306	15	75	291	
1.6	100	65	0	0	306	14	75	292	
1.8	98	43	0	0	305	14	75	292	
1.9	100	58	0	0	305	13	75	293	
2.0	98	63	0	0	305	10	75	295	
2.1	98	44	0	0	304	8	75	297	
2.2	96	54	0	0	303	6	75	298	
2.3	100	46	0	0	303	5	75	298	
2.4	100	44	16	0	296	6	76	291	
2.5	100	53	18	0	296	7	76	289	
2.7	100	40	16	0	295	9	76	287	
2.8	100	48	20	0	300	15	77	286	
2.9	100	28	7	0	295	11	77	284	
3.0	100	33	4	0	309	25	77	284	
3.1	100	48	0	0	307	22	77	285	
3.2	96	47	0	0	307	21	77	287	
3.3	96	54	0	0	305	18	77	288	
3.4	98	45	0	0	306	19	77	288	
3.5	100	68	0	0	304	16	77	288	
3.6	100	54	0	0	305	17	77	288	
3.7	100	44	0	0	304	16	77	288	
3.8	96	48	0	0	304	16	77	289	
3.9	100	59	0	0	303	15	77	289	
4.0	100	47	4	0	301	13	77	289	
4.1	100	23	6	0	301	13	78	288	
4.2	100	42	0	0	301	13	78	289	
4.4	98	58	0	0	301	12	78	289	
4.5	71	50	4	0	300	13	78	288	
4.6	74	53	0	0	300	13	78	288	
4.7	100	63	0	0	300	12	78	288	
4.8	88	31	4	0	297	10	78	288	
4.9	71	10	0	0	297	10	78	288	
5.0	69	17	4	0	297	11	78	287	
5.1	20	2	0	0	297	11	78	287	
5.2	31	8	0	0	298	11	78	287	
5.3	35	4	0	0	299	13	78	287	
5.4	24	6	0	0	299	13	78	287	
5.5	30	8	0	0	299	13	78	287	
5.6	19	4	0	0	299	12	78	287	
5.7	100	28	0	0	297	11	78	287	
5.8	83	19	4	0	298	12	79	286	
5.9	84	54	0	0	297	12	79	286	
6.0	91	40	2	0	296	11	79	286	
6.1	100	58	2	0	296	12	79	285	
6.2	100	56	2	0	296	12	79	284	
6.3	100	48	0	0	295	11	79	284	
6.4	87	33	6	0	295	12	79	283	
6.5	98	39	4	0	293	11	79	282	
6.6	98	42	8	0	293	12	79	282	
6.7	100	43	10	0	289	8	80	282	
6.9	100	45	18	0	288	9	81	280	
7.0	100	29	23	0	288	12	83	277	
7.1	100	35	6	0	287	10	83	277	
7.2	100	30	12	0	286	10	84	276	
7.3	100	38	12	0	284	9	85	276	
7.4	98	51	13	0	284	10	85	275	
7.5	100	52	8	0	284	10	87	275	
7.6	100	47	12	0	276	5	88	272	
7.7	83	17	24	0	277	10	91	268	
7.8	100	46	0	0	276	8	91	268	
7.9	96	26	4	0	274	6	91	269	
8.0	100	50	13	0	273	8	92	266	
8.1	98	54	10	0	273	8	93	265	
8.2	92	32	14	0	273	16	94	258	
8.3	68	17	0	0	273	15	94	258	
8.5	73	13	0	0	272	15	94	258	
8.6	82	22	0	0	271	13	94	258	
8.7	100	25	0	0	270	10	94	260	
8.8	100	20	17	0	262	8	96	255	
8.9	100	25	4	0	268	18	96	251	
9.0	100	16	0	0	274	24	96	251	
9.1	100	27	0	0	277	27	96	251	
9.2	100	48	0	0	277	27	96	251	
9.3	77	17	0	0	277	27	96	251	
9.4	70	7	0	0	277	27	96	251	
9.5	70	7	0	0	277	27	96	251	
9.6	72	5	0	0	277	27	96	251	
9.7	73	7	0	0	277	27	96	251	
9.8	86	10	0	0	276	25	96	251	
9.9	94	31	0	0	269	19	96	251	
10.0	94	50	0	0	266	16	96	251	
10.1	96	33	0	0	264	13	96	251	
10.2	96	22	16	0	261	10	97	251	
10.3	100	23	6	0	252	4	97	248	
10.4	100	29	19	0	250	14	99	237	
10.5	94	28	8	0	246	13	100	234	
10.6	100	42	0	0	245	12	100	234	
10.7	100	42	0	0	243	10	100	234	
10.9	100	50	0	0	241	8	100	234	
11.0	98	29	12	0	241	13	101	228	
11.1	100	30	7	0	241	14	101	227	
11.2	73	8	0	0	241	15	101	228	
11.3	72	12	0	0	243	16	101	228	
11.4	100	31	0	0	244	17	101	228	
11.5	100	29	0	0	247	20	101	228	
11.6	100	26	0	0	247	21	101	228	
11.7	83	20	0	0	248	21	101	228	
11.8	72	8	0	0	249	22	101	228	
11.9	96	40	0	0	244	17	101	228	
12.0	100	18	12	0	240	14	102	227	
12.1	100	42	10	0	238	12	103	227	
12.2	100	34	0	0	237	12	103	226	
12.3	82	14	4	0	237	12	103	226	
12.4	88	10	10	0	233	10	104	224	
12.5	74	8	8	0	229	8	104	222	
12.6	100	20	16	0	225	8	106	217	
12.7	100	20	19	0	222	12	107	210	
12.8	100	35	21	0	221	11	109	210	
12.9	78	18	6	0	221	12	109	210	
13.0	88	22	10	0	223	14	110	210	
13.1	92	6	33	0	222	13	113	210	
13.2	96	12	39	0	223	14	117	210	
13.3	64	8	0	0	223	14	117	210	
13.4	64	4	2	0	222	14	117	210	
13.5	72	8	0	0	221	12	117	210	
13.6	62	4	0	0	220	12	117	210	
13.7	76	8	2	0	221	12	117	210	
13.9	88	12	19	0	221	13	119	210	
14.0	70	8	6	0	253	44	119	210	
14.1	75	8	0	0	254	45	119	210	
14.2	65	8	0	0	254	45	119	210	
14.3	84	16	0	0	253	44	119	210	
14.4	98	71	0	0	253	43	119	210	
14.5	80	24	0	0	252	43	119	210	
14.6	88	32	0	0	252	43	119	210	
14.7	92	37	0	0	252	43	119	210	
14.8	96	48	0	0	252	43	119	211	
14.9	88	30	0	0	252	42	119	211	
15.0	71	8	0	0	252	42	119	211	
15.1	69	6	0	0	251	41	119	211	
15.2	76	10	0	0	251	40	119	211	
15.3	71	6	0	0	250	40	119	211	
15.4	85	21	0	0	249	39	119	211	
15.5	89	33	0	0	249	38	119	212	
15.6	86	20	0	0	246	31	119	216	
15.7	100	21	0	0	243	28	119	216	
15.8	94	29	0	0	242	26	119	217	
15.9	69	6	0	0	241	25	119	217	
