
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
2.4	10	0	0	0	214	32	129	186	
2.5	12	0	0	0	214	32	129	186	
2.6	8	0	0	0	214	32	129	186	
2.7	7	0	0	0	214	32	129	186	
2.8	8	0	0	0	214	32	129	186	
2.9	9	0	0	0	214	32	129	186	
3.1	13	0	0	0	214	32	129	186	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	9	0	0	0	214	32	129	186	
0.2	8	0	0	0	214	32	129	186	
0.3	20	0	0	0	214	32	129	186	
0.4	6	0	0	0	214	32	129	186	
0.5	8	0	0	0	214	32	129	186	
0.6	7	0	0	0	214	32	129	186	
0.7	11	0	0	0	214	32	129	186	
0.8	14	0	0	0	214	32	129	186	
0.9	11	0	0	0	213	32	129	186	
1.0	11	0	0	0	214	32	129	187	
1.1	11	0	0	0	214	32	129	187	
1.2	6	0	0	0	214	32	129	187	
1.3	18	0	0	0	214	32	129	187	
1.4	6	0	0	0	214	32	129	187	
1.5	9	0	0	0	214	32	129	187	
1.6	8	0	0	0	214	32	129	187	
1.7	7	0	0	0	214	32	129	187	
1.8	14	0	0	0	214	32	129	187	
1.9	6	0	0	0	214	32	129	187	
2.0	19	0	0	0	214	32	129	187	
2.1	6	0	0	0	214	32	129	187	
2.2	11	0	0	0	214	32	129	188	
2.3	16	0	0	0	214	32	129	188	
2.4	7	0	0	0	214	32	129	187	
2.5	11	0	0	0	214	32	129	187	
2.7	6	0	0	0	214	32	129	187	
2.8	15	0	0	0	214	32	129	187	
2.9	9	0	0	0	214	32	129	187	
3.0	6	0	0	0	214	32	129	187	
3.1	12	0	0	0	214	32	129	187	
3.2	11	0	0	0	214	32	129	187	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	70	0	2	0	199	14	129	190	
0.2	78	0	9	0	199	10	130	194	
0.3	50	0	2	0	201	9	131	197	
0.4	14	0	3	0	201	10	132	196	
0.5	34	0	0	0	203	9	132	199	
0.6	55	0	0	0	203	7	131	201	
0.7	71	0	4	0	202	5	132	202	
0.8	94	0	15	0	202	7	134	200	
0.9	90	0	20	0	204	11	137	197	
1.0	67	0	0	0	204	11	137	197	
1.1	52	0	0	0	204	12	137	197	
1.2	80	0	0	0	203	10	136	197	
1.3	81	0	0	0	203	10	136	198	
1.4	63	0	0	0	203	10	136	198	
1.5	65	0	0	0	203	9	136	198	
1.6	63	0	0	0	203	9	136	198	
1.7	62	0	0	0	203	9	136	198	
1.8	67	0	0	0	203	9	136	198	
1.9	46	0	0	0	203	9	136	199	
2.0	39	0	0	0	203	9	136	199	
2.1	43	0	0	0	203	7	136	201	
2.3	31	0	3	0	203	5	136	202	
2.4	54	0	22	0	204	12	140	198	
2.5	51	0	2	0	204	11	140	198	
2.6	63	0	1	0	205	12	141	198	
2.7	60	0	0	0	205	12	141	198	
2.8	62	0	0	0	205	11	141	198	
2.9	39	0	0	0	205	11	141	198	
3.0	27	0	0	0	205	11	141	198	
3.1	38	0	0	0	205	11	141	198	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	9	0	0	0	205	10	141	200	
0.2	5	0	0	0	205	10	141	200	
0.3	7	0	0	0	205	9	141	201	
0.4	7	0	0	0	205	9	141	201	
0.5	6	0	0	0	205	9	141	201	
0.6	8	0	0	0	205	8	141	202	
0.7	4	0	0	0	205	8	141	202	
0.8	9	0	0	0	205	8	141	202	
0.9	27	0	0	0	205	8	141	202	
1.0	59	0	0	0	205	8	141	202	
1.1	56	0	0	0	205	8	141	202	
1.2	44	0	0	0	205	8	141	202	
1.3	30	0	0	0	205	8	141	202	
1.4	30	0	0	0	205	8	141	202	
1.5	33	0	0	0	205	8	141	202	
1.6	28	0	0	0	205	8	141	202	
1.7	23	0	0	0	205	8	141	202	
1.8	12	0	0	0	205	8	141	202	
1.9	5	0	0	0	205	8	141	202	
2.0	9	0	0	0	208	11	141	202	
2.1	5	0	0	0	208	11	141	202	
2.2	8	0	0	0	208	11	141	202	
2.3	6	0	0	0	208	11	141	202	
2.5	7	0	0	0	208	11	141	202	
2.6	10	0	0	0	208	11	141	202	
2.7	2	0	0	0	208	11	141	202	
2.8	32	0	0	0	208	11	141	202	
2.9	31	0	0	0	208	11	141	202	
3.0	9	0	0	0	208	11	141	202	
3.1	4	0	0	0	208	11	141	202	
3.2	11	0	0	0	208	11	141	202	
3.3	9	0	0	0	208	11	141	202	
3.4	15	0	0	0	208	11	141	202	
3.5	10	0	0	0	208	11	141	202	
3.6	9	0	0	0	208	11	141	202	
3.7	7	0	0	0	208	11	141	202	
3.8	7	0	0	0	208	11	141	202	
3.9	6	0	0	0	208	11	141	202	
4.0	2	0	0	0	208	11	141	202	
4.1	5	0	0	0	208	11	141	202	
4.2	4	0	0	0	208	11	141	202	
4.3	5	0	0	0	208	11	141	202	
 is stablised at 1.2(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 15.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.4	34	0	2	0	209	5	143	209	
0.5	44	15	19	0	211	8	147	208	
0.6	35	26	4	0	211	9	148	207	
0.7	48	24	15	0	211	11	151	205	
0.8	40	18	8	0	208	7	153	205	
0.9	50	24	16	0	208	10	156	202	
1.0	40	24	2	0	207	10	156	202	
1.1	35	25	2	0	207	10	157	202	
1.2	35	24	0	0	208	11	157	202	
1.3	37	26	6	0	209	11	158	202	
1.4	36	25	2	0	208	11	159	202	
1.5	37	25	3	0	209	11	159	202	
1.7	32	27	2	0	209	11	160	202	
1.8	35	23	1	0	209	11	160	203	
1.9	38	25	4	0	207	9	161	203	
2.0	40	27	9	0	208	11	163	201	
2.1	33	26	1	0	207	11	163	201	
2.2	31	26	0	0	207	11	163	201	
2.3	35	25	0	0	206	9	163	201	
2.4	47	22	0	0	205	7	163	202	
2.5	50	24	0	0	204	6	163	202	
2.6	56	23	6	0	204	6	164	203	
2.7	58	26	4	0	204	7	165	202	
2.8	74	22	4	0	204	5	166	204	
2.9	92	29	20	0	199	5	170	199	
3.0	96	14	17	2	195	4	174	196	
3.1	99	22	18	0	195	8	177	192	
3.2	97	21	11	0	195	8	180	192	
3.3	99	25	12	0	193	4	181	194	
3.4	98	36	21	0	192	5	186	192	
3.6	85	27	18	0	196	10	190	191	
3.7	73	17	16	0	197	14	193	188	
3.8	54	25	0	0	197	12	193	190	
3.9	58	25	0	0	195	10	193	190	
4.0	55	25	0	0	194	8	193	190	
4.1	69	31	6	0	191	6	194	190	
4.2	58	17	5	0	192	6	196	190	
4.3	72	23	11	0	191	9	198	187	
4.4	48	20	9	0	192	12	199	186	
4.5	36	22	0	0	192	12	199	186	
4.6	47	25	0	0	192	11	199	186	
4.7	58	13	0	0	191	9	199	187	
4.8	77	17	4	0	189	8	200	186	
4.9	67	35	6	0	185	5	201	185	
5.0	69	45	19	0	191	19	206	177	
5.1	85	42	0	0	190	16	206	179	
5.2	60	31	0	0	189	13	206	181	
5.3	55	22	0	0	188	10	206	183	
5.4	56	26	0	0	188	8	206	185	
5.5	74	39	0	0	187	5	206	186	
5.6	64	26	0	0	194	12	206	187	
5.7	72	25	0	0	194	12	206	187	
5.8	56	25	0	0	194	12	206	187	
5.9	58	26	0	0	193	11	206	187	
6.0	54	26	0	0	193	11	206	187	
6.1	78	42	0	0	201	19	206	187	
6.2	72	39	0	0	201	18	206	188	
6.3	62	25	0	0	200	16	206	189	
6.4	69	30	0	0	199	14	206	190	
6.5	70	41	0	0	199	14	206	190	
6.6	61	26	0	0	198	13	206	190	
6.8	58	32	0	0	196	10	206	192	
6.9	74	30	7	0	187	4	207	188	
7.0	86	35	25	0	187	9	212	182	
7.1	54	30	11	0	187	12	213	180	
7.2	43	32	0	0	186	9	213	181	
7.3	37	29	1	0	180	4	214	181	
7.4	89	52	21	0	181	8	215	178	
7.5	62	46	5	0	182	9	216	178	
7.6	63	30	0	0	180	6	216	179	
7.7	62	22	12	0	179	7	217	177	
7.8	59	4	22	0	179	11	221	172	
7.9	36	7	2	0	180	11	221	173	
8.0	40	20	0	0	181	11	221	174	
8.2	67	38	0	0	179	10	221	174	
8.3	44	30	0	0	179	10	221	174	
8.4	70	53	0	0	178	9	221	174	
8.5	52	29	0	0	178	8	221	174	
8.6	48	34	0	0	175	6	221	174	
8.7	41	28	0	0	175	5	221	174	
8.8	35	28	0	0	175	5	221	174	
8.9	39	24	0	0	175	5	221	174	
9.0	47	26	0	0	175	5	221	174	
9.1	41	28	0	0	175	5	221	174	
9.2	57	26	0	0	175	5	221	174	
9.3	43	26	0	0	175	5	221	174	
9.4	43	24	0	0	175	5	221	174	
9.5	33	27	0	0	175	5	221	174	
9.6	34	28	0	0	175	5	221	174	
9.7	41	29	0	0	174	5	221	174	
9.8	60	25	0	0	174	5	221	174	
9.9	44	26	0	0	175	5	221	174	
10.0	33	27	0	0	175	5	221	174	
10.1	29	4	0	0	175	5	221	174	
10.2	6	0	0	0	175	5	221	174	
10.3	11	1	0	0	175	5	221	174	
10.4	11	0	0	0	175	5	221	174	
10.5	9	0	0	0	175	5	221	174	
10.6	14	1	0	0	174	5	221	174	
10.7	6	0	0	0	174	5	221	174	
10.8	15	0	0	0	174	5	221	174	
10.9	16	4	0	0	174	5	221	174	
11.0	19	10	0	0	175	5	221	174	
11.1	5	0	0	0	175	5	221	174	
11.2	11	1	0	0	174	5	221	174	
11.4	6	0	0	0	175	5	221	174	
11.5	27	0	0	0	175	5	221	174	
11.6	19	1	0	0	175	5	221	174	
11.7	8	0	0	0	175	5	221	174	
11.8	24	0	0	0	175	5	221	174	
11.9	7	0	0	0	175	5	221	174	
12.0	6	1	0	0	175	5	221	174	
12.1	13	7	0	0	175	5	221	174	
12.2	5	0	0	0	175	5	221	174	
12.3	13	1	0	0	175	5	221	174	
12.4	18	0	0	0	175	5	221	174	
12.5	7	0	0	0	175	5	221	174	
12.6	7	1	0	0	175	5	221	174	
12.7	8	0	0	0	175	5	221	174	
12.8	9	0	0	0	175	5	221	174	
12.9	7	0	0	0	175	5	221	174	
13.0	7	1	0	0	175	5	221	174	
13.1	8	0	0	0	175	5	221	174	
13.2	8	0	0	0	175	5	221	174	
org.volt.apps is stablised at 10.1(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	8	0	0	0	175	5	221	174	
0.2	6	0	0	0	175	5	221	174	
0.3	5	0	0	0	175	5	221	174	
0.4	5	0	0	0	175	5	221	174	
0.5	6	0	0	0	175	5	221	174	
0.6	6	0	0	0	175	5	221	174	
0.7	7	0	0	0	175	5	221	174	
0.8	10	0	0	0	175	5	221	174	
0.9	8	0	0	0	175	5	221	174	
1.0	11	0	0	0	175	5	221	174	
1.1	9	0	0	0	175	5	221	175	
1.2	10	0	0	0	175	5	221	175	
1.3	5	0	0	0	175	5	221	175	
1.4	5	0	0	0	175	5	221	175	
1.5	3	0	0	0	175	5	221	175	
1.6	4	0	0	0	175	5	221	175	
1.7	4	0	0	0	175	5	221	175	
1.8	8	0	0	0	175	5	221	175	
1.9	10	0	0	0	175	5	221	175	
2.0	4	0	0	0	175	5	221	175	
2.1	8	0	0	0	175	5	221	175	
2.2	7	0	0	0	175	5	221	175	
2.3	7	0	0	0	175	5	221	175	
2.4	8	0	0	0	175	5	221	175	
2.5	7	0	0	0	175	5	221	175	
2.6	8	0	0	0	175	5	221	175	
2.7	7	0	0	0	175	5	221	175	
2.8	13	0	0	0	175	5	221	175	
2.9	15	0	0	0	175	5	221	175	
3.0	8	0	0	0	175	5	221	175	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	5	0	0	0	175	5	221	175	
0.2	9	0	0	0	175	5	221	175	
0.3	8	0	0	0	175	5	221	175	
0.4	6	0	0	0	175	5	221	175	
0.5	15	0	0	0	175	5	221	175	
0.6	10	0	0	0	175	5	221	175	
0.7	14	0	0	0	175	5	221	175	
0.8	15	0	0	0	175	5	221	175	
0.9	10	0	0	0	175	5	221	175	
1.0	8	0	0	0	175	5	221	175	
1.1	9	0	0	0	175	5	221	175	
1.2	11	0	0	0	175	5	221	175	
1.3	8	0	0	0	175	5	221	175	
1.4	10	0	0	0	175	5	221	175	
1.5	5	0	0	0	175	5	221	175	
1.6	5	0	0	0	175	5	221	175	
1.7	9	0	0	0	175	5	221	175	
1.8	8	0	0	0	175	5	221	175	
1.9	10	0	0	0	175	5	221	175	
2.0	7	0	0	0	175	5	221	175	
2.1	1	0	0	0	175	5	221	175	
2.2	8	0	0	0	175	5	221	175	
2.3	4	0	0	0	175	5	221	175	
2.4	10	0	0	0	175	5	221	175	
2.5	5	0	0	0	175	5	221	175	
2.7	7	0	0	0	175	5	221	175	
2.8	9	0	0	0	175	5	221	175	
2.9	6	0	0	0	175	5	221	175	
3.0	7	0	0	0	175	5	221	175	
3.1	14	0	0	0	175	5	221	175	
3.2	8	0	0	0	175	5	221	175	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	97	0	15	0	164	6	229	163	
0.2	89	0	6	0	163	5	230	162	
0.3	96	0	13	0	163	8	232	160	
0.4	70	0	8	0	165	11	234	158	
0.5	67	0	0	0	165	11	234	158	
0.6	61	0	0	0	165	11	234	158	
0.7	62	0	0	0	165	11	234	158	
0.8	60	0	0	0	165	11	234	158	
0.9	59	0	0	0	165	11	234	158	
1.0	54	0	0	0	165	11	234	158	
1.1	31	0	0	0	165	11	234	158	
1.2	36	0	0	0	165	11	234	158	
1.3	34	0	0	0	165	11	234	158	
1.4	40	0	0	0	165	11	234	158	
1.5	34	0	0	0	165	11	234	158	
1.6	37	0	0	0	165	11	234	158	
1.7	34	0	0	0	165	11	234	158	
1.8	38	0	0	0	165	11	234	158	
1.9	49	0	0	0	165	11	234	158	
2.0	58	0	0	0	165	11	234	158	
2.1	39	0	0	0	165	11	234	158	
2.3	18	0	0	0	165	11	234	158	
2.4	12	0	0	0	164	11	234	158	
2.5	11	0	0	0	165	11	234	159	
2.6	7	0	0	0	165	11	234	159	
2.7	11	0	0	0	165	11	234	159	
2.8	12	0	0	0	165	11	234	159	
2.9	9	0	0	0	165	11	234	159	
3.0	11	0	0	0	165	11	234	159	
3.1	7	0	0	0	165	11	234	159	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	3	0	0	0	165	11	234	159	
0.2	6	0	0	0	165	11	234	159	
0.3	7	0	0	0	165	11	234	159	
0.4	12	0	0	0	165	11	234	159	
0.5	6	0	0	0	165	11	234	159	
0.6	7	0	0	0	165	11	234	159	
0.7	8	0	0	0	165	11	234	159	
0.8	6	0	0	0	165	11	234	159	
0.9	13	0	0	0	165	11	234	159	
1.0	9	0	0	0	165	11	234	159	
1.1	7	0	0	0	165	11	234	159	
1.2	9	0	0	0	165	11	234	159	
1.3	9	0	0	0	165	11	234	159	
1.4	7	0	0	0	165	11	234	159	
1.5	9	0	0	0	165	11	234	159	
1.6	4	0	0	0	165	11	234	159	
1.7	16	0	0	0	165	11	234	159	
1.8	5	0	0	0	165	11	234	159	
1.9	8	0	0	0	168	14	234	159	
2.0	10	0	0	0	168	14	234	159	
2.1	7	0	0	0	168	14	234	159	
2.2	13	0	0	0	168	14	234	159	
2.3	14	0	0	0	168	14	234	159	
2.4	12	0	0	0	168	14	234	159	
2.5	10	0	0	0	168	14	234	159	
2.7	8	0	0	0	168	14	234	159	
