
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	11	0	0	0	307	12	61	294	
0.2	14	0	0	0	307	12	61	294	
0.3	13	0	0	0	307	12	61	294	
0.4	13	0	0	0	307	12	61	294	
0.5	13	0	0	0	307	12	61	294	
0.6	12	0	0	0	307	12	61	294	
0.7	12	0	0	0	307	12	61	294	
0.8	12	0	0	0	307	12	61	294	
0.9	15	0	0	0	307	12	61	294	
1.0	11	0	0	0	307	12	61	294	
1.1	2	0	0	0	307	12	61	294	
1.2	18	0	0	0	307	12	61	294	
1.3	13	0	0	0	307	12	61	294	
1.4	12	0	0	0	307	12	61	294	
1.5	11	0	0	0	307	12	61	294	
1.6	9	0	0	0	307	12	61	294	
1.7	12	0	0	0	307	12	61	294	
1.8	9	0	0	0	307	12	61	294	
1.9	23	0	0	0	307	12	61	294	
2.0	9	0	0	0	307	12	61	294	
2.1	7	0	0	0	307	12	61	294	
2.2	12	0	0	0	307	12	61	294	
2.3	13	0	0	0	307	12	61	294	
2.5	14	0	0	0	307	12	61	294	
2.6	13	0	0	0	307	12	61	294	
2.7	7	0	0	0	307	12	61	294	
2.8	10	0	0	0	307	12	61	294	
2.9	21	0	0	0	307	12	61	294	
3.0	20	0	0	0	307	12	61	294	
3.1	14	0	0	0	307	12	61	294	
3.2	19	0	0	0	307	12	61	294	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
1.3	98	0	8	0	293	16	66	276	
1.4	93	48	8	0	292	13	67	278	
1.5	100	44	6	0	292	12	67	280	
1.7	100	38	12	0	293	12	67	280	
1.8	100	43	22	0	293	15	68	278	
1.9	98	58	9	0	294	16	69	278	
2.0	100	65	0	0	293	14	69	279	
2.1	100	64	0	0	290	10	69	280	
2.2	100	57	6	0	286	4	69	281	
2.3	100	57	16	0	286	8	70	277	
2.4	100	49	20	0	286	10	71	276	
2.6	100	47	2	0	292	16	71	276	
2.7	100	41	7	0	285	11	73	274	
2.8	100	61	5	0	285	12	73	273	
2.9	98	51	0	0	284	10	73	274	
3.0	100	48	0	0	290	14	73	275	
3.1	98	53	0	0	297	20	73	277	
3.2	100	59	0	0	297	18	73	279	
3.3	100	62	0	0	295	15	73	280	
3.5	100	67	0	0	296	16	73	280	
3.6	100	50	0	0	295	14	73	281	
3.7	100	42	0	0	293	12	73	281	
3.8	100	30	0	0	295	13	73	282	
3.9	92	39	0	0	295	12	73	283	
4.0	100	39	0	0	294	11	73	283	
4.1	87	48	0	0	294	10	73	283	
4.2	66	14	0	0	293	8	73	285	
4.3	85	25	0	0	291	6	73	285	
4.4	71	10	4	0	291	5	74	285	
4.5	30	2	15	0	292	11	75	280	
4.6	53	43	0	0	292	11	75	280	
4.7	27	12	0	0	292	11	75	280	
4.8	96	42	0	0	291	10	75	281	
4.9	71	10	0	0	289	8	75	281	
5.0	77	17	0	0	290	8	75	281	
5.1	31	8	0	0	290	8	75	281	
5.2	20	4	0	0	290	8	75	281	
5.3	33	8	0	0	290	9	75	281	
5.4	22	6	0	0	290	9	75	281	
5.5	19	4	0	0	290	9	75	281	
5.6	19	9	0	0	290	9	75	281	
5.7	20	2	0	0	290	9	75	281	
5.8	21	10	0	0	290	9	75	281	
5.9	29	8	0	0	291	9	75	281	
6.0	96	44	0	0	290	8	75	281	
6.1	92	29	6	0	289	9	76	280	
6.2	86	39	8	0	290	13	76	277	
6.3	76	60	0	0	290	13	76	276	
6.4	92	44	2	0	289	12	76	276	
6.5	100	52	2	0	289	12	77	276	
6.6	96	47	4	0	288	11	77	276	
6.7	80	28	4	0	288	12	77	276	
6.8	100	49	4	0	287	12	77	275	
7.0	88	39	2	0	287	12	77	275	
7.1	75	13	0	0	286	10	77	276	
7.2	100	30	4	0	286	10	78	275	
7.3	100	38	0	0	284	9	78	275	
7.4	100	25	12	0	284	10	78	274	
7.5	100	33	6	0	281	9	79	273	
7.6	100	38	0	0	281	8	79	273	
7.7	100	58	4	0	278	7	79	271	
7.8	100	46	19	0	276	11	81	265	
7.9	100	41	6	0	274	10	81	265	
8.0	96	43	15	0	267	6	82	262	
8.1	100	37	8	0	262	7	82	256	
8.2	90	34	14	0	262	12	83	251	
8.3	81	19	0	0	261	10	83	251	
8.4	62	4	0	0	260	10	83	251	
8.5	66	9	0	0	260	10	83	251	
8.6	73	10	0	0	262	11	83	251	
8.7	78	12	0	0	260	8	83	253	
8.8	100	31	10	0	258	7	84	251	
8.9	100	29	17	0	257	12	85	246	
9.0	100	15	15	0	266	22	87	244	
9.1	98	16	0	0	269	26	87	244	
9.2	100	20	0	0	270	26	87	244	
9.3	98	43	0	0	269	25	87	244	
9.4	92	43	0	0	269	25	87	244	
9.5	81	21	0	0	268	24	87	244	
9.6	76	10	0	0	268	24	87	244	
9.7	72	8	0	0	268	24	87	244	
9.9	84	22	0	0	268	24	87	244	
10.0	73	25	0	0	268	24	87	244	
10.1	66	4	0	0	268	24	87	244	
10.2	74	11	0	0	266	22	87	244	
10.3	94	30	0	0	264	20	87	245	
10.4	100	22	0	0	256	12	87	245	
10.5	100	29	4	0	251	7	87	244	
10.6	96	25	12	0	246	10	88	236	
10.7	98	36	11	0	236	3	89	233	
10.8	100	33	16	0	231	9	90	223	
10.9	100	34	14	0	230	13	91	217	
11.0	100	29	0	0	227	10	91	217	
11.1	100	25	14	0	222	6	91	216	
11.2	100	28	20	0	220	7	92	213	
11.3	98	9	24	0	220	14	93	206	
11.4	88	16	0	0	221	15	93	206	
11.5	67	6	0	0	221	15	93	207	
11.6	89	28	0	0	222	16	93	207	
11.7	100	35	0	0	222	16	93	207	
11.8	100	35	0	0	222	16	93	207	
12.0	100	34	0	0	222	16	93	207	
12.1	89	34	0	0	227	20	93	207	
12.2	70	10	0	0	227	21	93	207	
12.3	72	14	0	0	227	21	93	207	
12.4	63	4	0	0	229	22	93	207	
12.5	80	14	0	0	230	23	93	207	
12.6	65	6	0	0	230	23	93	207	
12.7	71	8	0	0	230	23	93	207	
12.8	96	33	0	0	230	23	93	207	
12.9	98	40	0	0	230	23	93	207	
13.0	81	19	0	0	229	22	93	207	
13.1	69	8	0	0	229	22	93	208	
13.2	70	6	0	0	228	21	93	208	
13.3	70	11	0	0	228	21	93	208	
13.4	65	4	0	0	228	20	93	208	
13.5	78	18	0	0	227	20	93	208	
13.6	70	13	0	0	227	20	93	208	
13.7	94	25	0	0	222	14	93	208	
13.8	96	32	0	0	220	9	93	211	
13.9	94	37	11	0	219	9	93	211	
14.0	100	30	20	0	218	9	94	209	
14.1	100	30	20	0	215	8	95	207	
14.2	100	22	25	0	211	10	97	202	
14.3	98	31	6	0	209	8	97	201	
14.4	100	15	2	0	208	7	98	202	
14.6	80	10	13	0	210	11	98	199	
14.7	68	11	0	0	210	11	98	199	
14.8	92	31	0	0	212	13	98	199	
14.9	100	42	0	0	211	12	98	199	
15.0	98	25	0	0	211	12	98	199	
15.1	89	7	0	0	211	12	98	199	
15.2	69	8	0	0	214	15	98	199	
15.3	72	13	0	0	217	18	98	199	
15.4	86	27	0	0	220	20	98	200	
15.5	98	44	0	0	218	17	98	201	
15.6	98	39	0	0	218	17	98	201	
15.7	96	37	0	0	218	17	98	202	
15.8	100	39	0	0	218	17	98	202	
15.9	98	39	0	0	216	15	98	202	
16.0	92	38	4	0	215	14	98	201	
16.1	90	14	6	0	215	11	99	205	
16.2	94	0	15	0	208	5	100	203	
16.3	96	14	24	0	212	16	101	196	
16.4	96	0	4	0	212	16	102	196	
16.5	94	0	8	0	212	14	103	199	
16.7	93	11	5	0	219	18	103	202	
16.8	99	9	6	0	218	17	104	202	
16.9	100	5	0	0	218	16	104	202	
17.1	100	6	0	0	217	14	104	204	
17.2	100	14	0	0	217	13	104	204	
17.3	98	22	0	0	217	13	104	204	
17.4	98	23	0	0	217	13	104	204	
17.5	82	14	0	0	216	13	104	204	
17.6	57	0	0	0	216	13	104	204	
17.7	58	2	0	0	216	13	104	204	
17.8	62	0	0	0	216	12	104	204	
17.9	56	0	0	0	216	12	104	204	
18.0	60	2	0	0	215	12	104	204	
18.1	60	0	0	0	214	11	104	204	
18.2	72	0	13	0	213	11	106	202	
18.3	66	0	6	0	214	12	107	202	
18.4	65	6	0	0	213	11	107	202	
18.5	98	18	23	0	206	8	109	199	
18.6	88	33	4	0	205	7	110	198	
18.7	100	22	23	0	205	11	112	195	
18.8	100	44	20	0	203	9	114	194	
18.9	100	28	23	0	203	11	116	192	
19.0	100	42	2	0	203	12	116	192	
19.1	92	37	0	0	210	18	116	192	
19.2	66	9	0	0	210	18	116	192	
19.3	69	10	0	0	209	18	116	192	
19.4	81	23	0	0	217	25	116	192	
19.5	62	0	0	0	217	25	116	192	
19.6	62	2	0	0	217	25	116	192	
19.7	61	0	0	0	217	25	116	192	
19.8	63	0	0	0	217	25	116	192	
19.9	74	19	0	0	217	25	116	192	
20.0	58	0	0	0	213	22	116	192	
20.1	73	6	0	0	216	24	116	192	
20.3	62	0	0	0	216	25	116	192	
20.4	62	2	0	0	216	25	116	192	
20.5	65	4	0	0	216	25	116	192	
20.6	73	12	0	0	215	24	116	192	
20.7	70	2	0	0	214	23	116	192	
20.8	86	20	0	0	214	22	116	192	
20.9	100	37	0	0	210	18	116	192	
21.0	96	32	2	0	203	11	116	192	
21.1	100	33	18	0	197	8	118	190	
21.2	67	2	25	0	199	11	120	188	
21.3	23	0	0	0	199	11	120	188	
21.4	30	9	0	0	199	11	120	188	
21.5	26	4	0	0	199	11	120	188	
21.6	19	0	0	0	199	11	120	188	
21.7	15	0	0	0	199	11	120	188	
21.8	20	0	0	0	199	11	120	188	
21.9	30	9	0	0	200	12	120	188	
22.0	20	2	0	0	204	17	120	188	
22.1	29	4	0	0	206	19	120	188	
22.2	9	0	0	0	206	19	120	188	
22.3	18	0	0	0	206	19	120	188	
22.4	30	8	0	0	207	19	120	188	
22.5	13	0	0	0	206	19	120	188	
22.6	11	0	0	0	206	19	120	188	
22.7	24	0	0	0	206	19	120	188	
22.8	17	2	0	0	206	19	120	188	
22.9	26	9	0	0	206	19	120	188	
23.0	13	0	0	0	206	19	120	188	
23.1	11	0	0	0	206	19	120	188	
23.2	17	0	0	0	206	19	120	188	
23.3	11	0	0	0	206	19	120	188	
23.4	30	8	0	0	206	19	120	188	
23.5	22	0	0	0	206	19	120	188	
23.6	9	0	0	0	206	19	120	188	
23.7	30	2	0	0	206	19	120	188	
23.8	12	2	0	0	206	19	120	188	
23.9	26	9	0	0	206	19	120	188	
24.0	20	0	0	0	206	19	120	188	
24.1	11	0	0	0	206	19	120	188	
24.3	16	0	0	0	206	19	120	188	
org.tizen.browser is stablised at 21.2(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	19	0	0	0	206	19	120	188	
0.2	18	0	0	0	206	19	120	188	
0.3	15	0	0	0	206	19	120	188	
0.4	20	0	0	0	206	19	120	188	
0.5	22	0	0	0	206	19	120	188	
0.6	20	0	0	0	206	19	120	188	
0.7	15	0	0	0	206	19	120	188	
0.8	13	0	0	0	206	19	120	188	
0.9	24	0	0	0	206	19	120	188	
1.0	20	0	0	0	206	19	120	188	
1.1	24	0	0	0	206	19	120	188	
1.2	11	0	0	0	206	19	120	188	
1.3	17	0	0	0	206	19	120	188	
1.4	22	0	0	0	206	19	120	188	
1.5	23	0	0	0	206	19	120	188	
1.6	14	0	0	0	206	19	120	188	
1.7	13	0	0	0	206	19	120	188	
1.8	15	0	0	0	206	19	120	188	
1.9	27	0	0	0	206	19	120	188	
2.0	29	0	0	0	206	19	120	188	
2.1	31	0	0	0	206	19	120	188	
2.2	21	0	0	0	206	19	120	188	
2.3	20	0	0	0	206	19	120	188	
2.4	16	0	0	0	206	19	120	188	
2.6	22	0	0	0	206	19	120	188	
2.7	16	0	0	0	206	19	120	188	
2.8	13	0	0	0	206	19	120	188	
2.9	15	0	0	0	206	19	120	188	
3.0	13	0	0	0	206	19	120	188	
3.1	28	0	0	0	206	19	120	188	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	11	0	0	0	206	19	120	188	
0.2	15	0	0	0	206	19	120	188	
0.3	28	0	0	0	206	19	120	188	
0.4	22	0	0	0	206	19	120	188	
0.5	11	0	0	0	206	19	120	188	
0.6	17	0	0	0	206	19	120	188	
0.7	17	0	0	0	206	19	120	188	
0.8	19	0	0	0	206	19	120	188	
0.9	30	0	0	0	206	19	120	188	
1.0	15	0	0	0	206	19	120	188	
1.1	18	0	0	0	206	19	120	188	
1.2	17	0	0	0	206	19	120	188	
1.3	33	0	0	0	206	19	120	188	
1.4	27	0	0	0	206	19	120	188	
1.5	20	0	0	0	206	19	120	188	
1.6	20	0	0	0	206	19	120	188	
1.7	27	0	0	0	206	19	120	188	
1.8	22	0	0	0	206	19	120	188	
1.9	33	0	0	0	206	19	120	188	
2.0	25	0	0	0	206	19	120	188	
