
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	72	0	0	0	283	13	82	271	
0.2	61	0	0	0	283	13	82	271	
0.3	60	0	0	0	283	13	82	271	
0.4	58	0	0	0	283	13	82	271	
0.5	62	0	0	0	283	13	82	271	
0.6	62	0	0	0	283	13	82	271	
0.7	60	0	0	0	283	13	82	271	
0.8	57	0	0	0	283	13	82	271	
0.9	61	0	0	0	283	13	82	271	
1.0	60	0	0	0	283	13	82	271	
1.1	59	0	0	0	284	13	82	271	
1.2	58	0	0	0	284	13	82	271	
1.3	69	0	0	0	284	13	82	271	
1.4	69	0	0	0	284	13	82	271	
1.5	56	0	0	0	284	13	82	271	
1.6	60	0	0	0	284	13	82	271	
1.7	94	0	0	0	284	13	82	271	
1.8	55	0	0	0	284	12	82	272	
1.9	54	0	0	0	283	12	82	272	
2.0	64	0	0	0	283	11	82	273	
2.1	53	0	0	0	283	10	82	273	
2.3	50	0	0	0	283	9	82	273	
2.4	57	0	0	0	282	9	82	274	
2.5	86	0	0	0	282	9	82	274	
2.6	60	0	0	0	282	9	82	274	
2.7	59	0	0	0	282	9	82	274	
2.8	71	0	0	0	282	9	82	274	
2.9	58	0	0	0	282	9	82	274	
3.0	80	0	20	0	282	12	83	271	
3.1	62	0	2	0	282	12	84	271	
3.2	59	0	0	0	282	12	84	271	
3.3	62	0	0	0	282	12	84	271	
3.4	55	0	0	0	282	12	84	271	
3.5	61	0	0	0	282	12	84	271	
3.6	70	0	0	0	282	12	84	271	
3.7	57	0	0	0	282	12	84	271	
3.8	58	0	0	0	282	12	84	271	
3.9	66	0	0	0	282	12	84	271	
4.0	63	0	0	0	282	12	84	271	
4.1	60	0	0	0	282	12	84	271	
4.2	59	0	0	0	282	12	84	271	
4.3	82	0	0	0	284	14	84	271	
4.4	57	0	0	0	284	14	84	271	
4.5	58	0	0	0	284	14	84	271	
4.6	60	0	0	0	284	14	84	271	
4.7	60	0	0	0	284	14	84	271	
4.8	59	0	0	0	284	14	84	271	
4.9	60	0	0	0	284	14	84	271	
5.0	59	0	0	0	284	14	84	271	
5.1	60	0	0	0	284	14	84	271	
5.2	60	0	0	0	284	14	84	271	
5.3	60	0	0	0	284	14	84	271	
5.4	61	0	0	0	284	14	84	271	
5.5	58	0	0	0	284	14	84	271	
5.6	63	0	0	0	284	14	84	271	
5.7	62	0	0	0	284	14	84	271	
5.8	58	0	0	0	284	14	84	271	
5.9	60	0	0	0	284	14	84	271	
6.0	62	0	0	0	284	14	84	271	
6.1	61	0	0	0	284	14	84	271	
6.2	55	0	0	0	284	14	84	271	
6.3	63	0	0	0	285	14	84	271	
6.4	81	0	0	0	285	14	84	271	
6.5	67	0	0	0	285	15	84	271	
6.7	32	0	0	0	285	13	84	272	
6.8	13	0	0	0	285	13	84	272	
6.9	7	0	0	0	285	13	84	272	
7.0	11	0	0	0	285	13	84	272	
7.1	11	0	0	0	285	13	84	272	
7.2	12	0	0	0	285	13	84	272	
7.3	7	0	0	0	285	13	84	272	
7.4	16	0	0	0	285	13	84	272	
7.5	5	0	0	0	285	13	84	272	
7.6	15	0	0	0	285	13	84	272	
7.7	5	0	0	0	285	13	84	272	
7.8	9	0	0	0	285	13	84	272	
7.9	7	0	0	0	285	13	84	272	
8.0	17	0	0	0	285	13	84	272	
8.1	7	0	0	0	285	13	84	272	
8.2	7	0	0	0	285	13	84	272	
8.3	11	0	0	0	285	13	84	272	
8.4	11	0	0	0	285	13	84	272	
8.5	11	0	0	0	285	13	84	272	
8.6	7	0	0	0	285	13	84	272	
8.7	7	0	0	0	285	13	84	272	
8.8	5	0	0	0	285	13	84	272	
8.9	14	0	0	0	285	13	84	272	
9.0	13	0	0	0	285	13	84	272	
9.1	11	0	0	0	285	13	84	272	
9.2	7	0	0	0	285	13	84	272	
9.3	15	0	0	0	285	13	84	272	
9.4	7	0	0	0	285	13	84	272	
9.5	5	0	0	0	285	13	84	272	
