
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	17	0	0	0	295	18	92	275	
0.2	11	0	0	0	295	18	92	275	
0.3	12	0	0	0	295	18	92	275	
0.4	15	0	0	0	295	18	92	275	
0.5	14	0	0	0	295	18	92	275	
0.6	11	0	0	0	295	18	92	275	
0.7	16	0	0	0	295	18	92	275	
0.8	16	0	0	0	295	18	92	275	
0.9	12	0	0	0	295	18	92	275	
1.0	13	0	0	0	295	18	92	275	
1.1	16	0	0	0	295	18	92	275	
1.2	13	0	0	0	295	18	92	275	
1.3	9	0	0	0	295	18	92	275	
1.4	14	0	0	0	295	18	92	275	
1.5	15	0	0	0	295	18	92	275	
1.6	11	0	0	0	295	18	92	275	
1.7	14	0	0	0	295	18	92	275	
1.8	7	0	0	0	295	18	92	275	
1.9	11	0	0	0	295	18	92	275	
2.0	19	0	0	0	295	18	92	275	
2.1	16	0	0	0	295	18	92	275	
2.2	11	0	0	0	295	18	92	275	
2.4	15	0	0	0	295	18	92	275	
2.5	13	0	0	0	295	18	92	275	
2.6	9	0	0	0	295	18	92	275	
2.7	13	0	0	0	295	18	92	275	
2.8	21	0	0	0	295	18	92	275	
2.9	6	0	0	0	295	18	92	275	
3.0	12	0	0	0	295	18	92	275	
3.1	14	0	0	0	295	18	92	275	
3.2	13	0	0	0	295	18	92	275	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.4	90	0	7	0	281	15	93	265	
0.6	100	15	0	0	280	13	93	266	
0.7	98	10	18	0	279	13	95	266	
0.8	100	28	12	0	281	12	96	267	
0.9	100	30	9	0	281	13	97	266	
1.1	100	25	17	0	281	16	99	263	
1.2	100	57	7	0	280	16	100	263	
1.3	100	48	10	0	282	17	101	264	
1.4	100	32	0	0	281	16	101	264	
1.5	100	29	0	0	281	15	101	264	
1.7	100	31	0	0	280	14	101	265	
1.8	100	44	0	0	280	14	101	265	
1.9	100	46	0	0	280	13	101	266	
2.0	100	54	0	0	280	13	101	267	
2.1	100	71	0	0	280	11	101	268	
2.2	98	69	0	0	280	10	101	268	
2.3	100	78	0	0	279	9	101	269	
2.4	96	65	22	0	279	13	103	265	
2.5	92	60	9	0	280	14	104	266	
2.6	96	56	13	0	279	13	105	265	
2.7	100	40	17	0	280	16	106	262	
2.8	98	58	4	0	280	16	106	263	
2.9	98	81	0	0	280	16	106	263	
3.0	96	56	0	0	280	15	106	264	
3.1	90	59	0	0	286	19	106	265	
3.2	100	63	0	0	284	14	106	268	
3.3	100	56	0	0	277	6	106	270	
3.4	100	52	11	0	275	5	107	269	
3.5	98	47	16	0	275	5	108	269	
3.6	100	47	17	0	281	12	108	268	
3.7	100	24	28	0	280	12	110	268	
3.9	98	22	17	0	280	13	111	266	
4.0	93	37	0	0	282	14	111	267	
4.1	100	41	0	0	281	13	111	268	
4.2	94	56	0	0	281	12	111	268	
4.3	94	42	0	0	280	10	111	270	
4.4	93	44	0	0	279	8	111	271	
4.5	96	49	0	0	278	6	111	271	
4.6	43	14	0	0	278	6	111	271	
4.7	11	0	0	0	278	6	111	271	
4.8	18	0	0	0	278	6	111	271	
4.9	31	14	0	0	278	6	111	271	
5.0	53	42	0	0	278	6	111	271	
5.1	20	0	0	0	278	6	111	271	
5.2	29	8	0	0	278	6	111	271	
5.3	94	45	0	0	279	6	111	272	
5.4	88	8	29	0	277	5	112	271	
5.5	100	17	38	0	277	10	115	267	
5.6	71	10	15	0	279	13	116	265	
5.7	15	2	0	0	279	13	116	265	
5.8	35	8	0	0	279	13	116	265	
5.9	17	6	0	0	279	13	116	265	
6.0	23	6	0	0	279	13	116	265	
6.1	27	8	0	0	279	13	116	265	
6.2	21	6	0	0	279	13	116	265	
6.3	91	39	0	0	279	13	116	265	
6.4	90	27	0	0	278	12	116	265	
6.5	96	61	0	0	277	11	116	265	
6.6	98	54	0	0	276	10	116	265	
6.7	96	44	0	0	275	8	116	266	
6.8	100	48	0	0	275	8	116	266	
7.0	98	31	17	0	272	6	118	264	
7.1	100	36	17	0	270	7	119	262	
7.2	100	38	22	0	270	12	121	257	
7.3	100	37	0	0	269	10	121	258	
7.4	100	42	0	0	267	8	121	258	
7.5	100	47	6	0	261	3	121	257	
7.6	98	17	32	0	259	14	124	244	
7.7	96	37	0	0	256	10	124	244	
7.8	76	22	0	0	255	9	124	245	
7.9	88	15	0	0	255	6	124	248	
8.0	100	42	0	0	256	7	124	248	
8.1	100	56	0	0	257	8	124	248	
8.2	94	51	0	0	257	8	124	248	
8.3	92	42	13	0	257	11	125	245	
8.4	90	31	0	0	258	13	125	244	
8.5	80	18	2	0	259	14	125	244	
8.6	74	13	0	0	263	18	125	244	
8.7	69	4	0	0	263	19	125	244	
8.8	76	12	0	0	264	19	125	244	
8.9	72	11	0	0	263	18	125	244	
9.0	63	4	0	0	263	18	125	244	
9.2	91	17	0	0	254	6	125	247	
9.3	100	12	19	0	247	8	126	238	
9.4	100	21	12	0	256	24	126	231	
9.5	100	33	12	0	254	23	127	230	
9.6	100	13	2	0	249	18	127	230	
9.7	100	52	0	0	246	16	127	230	
9.8	100	46	6	0	245	15	127	229	
9.9	98	27	6	0	244	14	128	229	
10.0	100	25	8	0	242	12	128	229	
10.1	100	34	14	0	231	7	129	223	
10.2	98	27	4	0	227	8	129	219	
10.3	100	19	15	0	225	13	130	212	
10.4	96	20	4	0	224	12	130	212	
10.5	100	29	4	0	222	10	130	212	
10.6	91	22	6	0	221	11	131	211	
10.7	65	6	0	0	222	12	131	211	
10.8	76	11	0	0	222	12	131	211	
10.9	67	4	0	0	224	13	131	211	
11.0	74	11	0	0	225	15	131	211	
11.1	69	12	0	0	225	15	131	211	
11.2	67	12	0	0	227	17	131	211	
11.3	98	42	0	0	224	12	131	212	
11.4	98	42	19	0	219	12	131	208	
11.5	100	31	19	0	217	12	132	205	
11.6	100	22	12	0	215	11	133	204	
11.7	100	23	4	0	211	10	133	202	
11.8	100	23	29	0	211	13	136	199	
11.9	88	20	12	0	209	11	138	199	
12.0	69	4	6	0	209	11	138	199	
12.1	83	8	12	0	209	11	139	199	
12.3	75	6	8	0	209	11	140	199	
12.4	98	34	0	0	210	12	140	199	
12.5	82	16	0	0	210	12	140	199	
12.6	82	27	0	0	211	13	140	199	
12.7	78	14	0	0	212	14	140	199	
12.8	90	27	0	0	216	18	140	199	
12.9	82	22	0	0	217	19	140	199	
13.0	66	10	0	0	219	20	140	200	
13.1	70	9	0	0	219	20	140	200	
13.2	74	12	0	0	219	20	140	200	
13.3	98	25	0	0	218	19	140	200	
13.4	100	33	0	0	218	19	140	200	
13.5	96	26	0	0	218	19	140	200	
13.6	80	18	0	0	217	18	140	200	
13.7	96	31	0	0	216	14	140	203	
13.8	96	29	2	0	214	9	140	205	
13.9	88	10	14	0	214	10	141	204	
14.0	90	48	4	0	214	11	142	204	
14.1	92	17	19	0	214	11	144	204	
14.2	60	6	0	0	214	11	144	204	
14.3	65	9	4	0	214	11	144	204	
14.4	75	6	8	0	215	12	145	204	
14.5	72	6	8	0	215	12	146	204	
14.6	72	11	0	0	215	12	146	204	
14.7	67	4	0	0	215	12	146	204	
14.8	92	16	4	0	214	25	146	189	
14.9	71	15	2	0	215	26	146	189	
15.0	92	29	4	0	216	27	147	190	
15.1	94	44	6	0	215	25	147	191	
15.2	100	33	10	0	218	29	148	190	
15.4	96	31	0	0	218	29	148	190	
15.5	100	24	14	0	217	28	150	190	
15.6	98	33	4	0	217	28	150	190	
15.7	100	37	6	0	217	28	151	190	
15.8	98	28	10	0	217	28	152	190	
15.9	92	2	10	0	217	26	153	191	
16.0	92	0	6	0	209	16	153	194	
16.1	92	0	6	0	209	15	154	195	
16.2	90	2	6	0	209	12	155	197	
16.3	100	7	10	0	208	9	156	200	
16.4	100	25	13	0	217	18	157	200	
16.5	100	24	0	0	209	10	157	200	
16.6	100	17	0	0	209	10	157	200	
16.7	100	17	0	0	209	10	157	200	
16.8	100	6	15	0	207	10	159	198	
16.9	100	9	12	0	208	12	160	197	
17.0	100	4	2	0	208	11	160	197	
17.1	100	15	0	0	208	11	160	198	
17.2	100	15	0	0	208	11	160	198	
17.3	60	2	0	0	208	11	160	198	
17.5	81	17	0	0	206	9	160	198	
17.6	70	13	0	0	205	8	160	198	
17.7	100	37	4	0	203	7	161	197	
17.8	100	21	17	0	204	11	163	194	
17.9	100	36	10	0	202	10	164	193	
18.0	98	31	10	0	203	11	165	193	
18.1	100	42	0	0	203	11	165	193	
18.2	94	28	0	0	209	17	165	193	
18.3	84	18	0	0	216	24	165	193	
18.4	57	0	0	0	216	23	165	193	
18.5	77	15	0	0	216	23	165	193	
18.6	61	0	0	0	216	23	165	193	
18.7	59	4	0	0	216	23	165	193	
18.8	58	0	0	0	216	23	165	193	
18.9	60	0	0	0	215	23	165	193	
19.0	66	8	0	0	215	23	165	193	
19.1	70	13	0	0	215	23	165	193	
19.2	73	8	0	0	215	22	165	193	
19.3	58	0	0	0	215	22	165	194	
19.4	61	0	0	0	215	22	165	194	
19.5	68	0	0	0	215	22	165	194	
19.6	70	14	0	0	214	22	165	194	
19.7	65	2	0	0	214	21	165	194	
19.8	60	2	0	0	210	18	165	194	
19.9	68	0	0	0	214	21	165	194	
20.0	63	0	0	0	213	21	165	194	
20.1	69	12	0	0	213	21	165	194	
20.2	65	6	2	0	213	21	166	194	
20.3	61	2	0	0	213	21	166	194	
20.4	82	0	12	0	213	20	168	194	
20.5	86	18	6	0	212	19	168	194	
20.6	98	37	8	0	209	16	169	194	
20.7	100	17	25	0	206	13	172	194	
20.8	100	19	31	0	204	11	174	194	
20.9	100	23	29	0	200	10	177	190	
21.0	38	8	0	0	200	10	177	190	
21.1	17	0	0	0	200	10	177	190	
21.2	21	0	0	0	200	10	177	190	
21.3	34	9	0	0	200	10	177	190	
21.4	13	0	0	0	200	11	177	190	
21.5	17	0	0	0	200	11	177	190	
21.7	20	2	0	0	203	14	177	190	
21.8	35	0	0	0	204	15	177	190	
21.9	42	16	0	0	206	16	177	190	
22.0	21	2	0	0	208	19	177	190	
22.1	14	0	0	0	208	19	177	190	
22.2	15	0	0	0	208	19	177	190	
22.3	24	4	0	0	209	19	177	190	
22.4	32	4	0	0	209	19	177	190	
22.5	20	0	0	0	209	19	177	190	
22.6	15	0	0	0	209	19	177	190	
22.7	26	2	0	0	209	19	177	190	
22.8	29	6	0	0	209	19	177	190	
22.9	25	4	0	0	209	19	177	190	
23.0	15	0	0	0	209	19	177	190	
23.1	14	0	0	0	209	19	177	190	
23.2	13	0	0	0	209	19	177	190	
23.3	29	6	0	0	209	19	177	190	
23.4	15	0	0	0	209	19	177	190	
23.5	19	0	0	0	209	19	177	190	
23.6	22	4	0	0	209	19	177	190	
23.7	11	0	0	0	209	19	177	190	
23.8	29	8	0	0	209	19	177	190	
org.tizen.browser is stablised at 20.7(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	15	0	0	0	209	19	177	190	
0.2	21	0	0	0	209	19	177	190	
0.3	11	0	0	0	209	19	177	190	
0.4	55	0	0	0	209	19	177	191	
0.5	18	0	0	0	209	19	177	191	
0.6	13	0	0	0	209	19	177	191	
0.7	13	0	0	0	209	19	177	191	
0.8	62	0	0	0	209	19	177	191	
0.9	28	0	0	0	209	19	177	191	
1.0	22	0	0	0	209	19	177	191	
1.1	27	0	0	0	209	19	177	191	
1.2	21	0	0	0	209	19	177	191	
1.3	11	0	0	0	209	19	177	191	
1.4	33	0	0	0	209	19	177	191	
1.5	17	0	0	0	209	19	177	191	
1.6	11	0	0	0	209	19	177	191	
1.7	22	0	0	0	209	19	177	191	
1.8	17	0	0	0	209	19	177	191	
1.9	33	0	0	0	210	19	177	192	
2.0	28	0	0	0	210	19	177	192	
2.1	14	0	0	0	210	19	177	192	
2.2	11	0	0	0	210	19	177	192	
2.3	11	0	0	0	210	19	177	192	
2.4	29	0	0	0	210	19	177	192	
2.5	17	0	0	0	210	19	177	192	
2.6	18	0	0	0	210	19	177	192	
2.7	9	0	0	0	210	19	177	192	
2.8	13	0	0	0	210	19	177	192	
2.9	35	0	0	0	210	19	177	192	
3.1	15	0	0	0	210	19	177	192	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	11	0	0	0	210	19	177	192	
0.2	28	0	0	0	210	19	177	192	
0.3	7	0	0	0	210	19	177	192	
0.4	15	0	0	0	210	19	177	192	
0.5	13	0	0	0	210	19	177	192	
0.6	27	0	0	0	210	19	177	192	
0.7	26	0	0	0	210	19	177	192	
0.8	17	0	0	0	210	19	177	192	
0.9	20	0	0	0	210	19	177	192	
1.0	21	0	0	0	210	19	177	192	
1.1	30	0	0	0	210	19	177	192	
1.2	17	0	0	0	210	19	177	192	
1.3	16	0	0	0	210	19	177	192	
1.4	32	0	0	0	210	19	177	192	
1.5	13	0	0	0	210	19	177	192	
1.6	30	0	0	0	210	19	177	192	
1.7	16	0	0	0	210	19	177	192	
1.8	13	0	0	0	210	19	177	192	
1.9	28	0	0	0	210	19	177	192	
2.0	19	0	0	0	210	19	177	192	
2.1	27	0	0	0	210	19	177	192	
2.2	19	0	0	0	210	19	177	192	
2.4	19	0	0	0	210	19	177	192	
2.5	39	0	0	0	210	18	177	192	
2.6	17	0	0	0	210	18	177	192	
2.7	35	0	0	0	210	18	177	192	
2.8	23	0	0	0	210	18	177	192	
2.9	27	0	0	0	210	19	177	192	
3.0	18	0	0	0	211	19	177	192	
3.1	13	0	0	0	211	20	177	192	
3.2	37	0	0	0	211	20	177	192	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	96	0	19	0	196	8	179	189	
0.2	100	0	16	0	203	16	180	188	
0.3	98	0	14	0	204	16	181	189	
0.4	96	0	6	0	205	15	182	191	
0.5	77	0	0	0	205	14	182	191	
0.6	46	0	0	0	206	16	182	191	
0.7	49	0	0	0	206	12	182	195	
0.8	66	0	0	0	206	11	182	196	
0.9	83	0	0	0	206	10	181	196	
1.0	98	0	0	0	205	9	181	197	
1.2	94	0	0	0	204	8	181	197	
1.3	98	0	0	0	204	8	181	197	
1.4	98	0	0	0	204	7	181	198	
1.5	94	0	0	0	205	6	181	199	
1.6	91	0	0	0	205	6	181	199	
1.7	94	0	0	0	205	6	181	199	
1.8	96	0	0	0	205	6	181	199	
1.9	92	0	12	0	204	7	182	198	
2.0	100	0	24	0	205	10	183	196	
2.1	88	0	8	0	206	11	184	196	
2.2	79	0	0	0	206	11	184	196	
