
Pre-Reclaim: 240000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	57	0	47	312	28	82	
0.2	65	0	47	315	34	87	
0.3	58	0	53	319	39	94	
0.4	65	0	46	323	52	99	
0.5	62	0	51	325	54	104	
0.6	63	0	50	328	57	109	
0.7	62	0	46	331	60	114	
0.8	61	0	50	334	84	118	
0.9	59	0	49	338	88	124	
1.0	59	0	52	343	93	131	
1.1	69	0	49	347	96	137	
1.2	62	0	52	352	101	144	
1.3	61	0	49	357	106	151	
1.4	64	0	51	360	139	154	
1.5	60	0	52	363	155	158	
1.6	62	0	51	367	160	165	
1.7	67	0	47	370	163	170	
1.8	62	0	48	375	167	177	
1.9	60	0	50	380	172	184	
2.0	60	0	53	383	176	190	
2.1	63	0	46	387	179	196	
2.2	67	0	48	389	181	201	
2.3	59	0	54	391	184	206	
2.4	63	0	49	394	186	212	
2.6	62	0	53	395	190	214	
2.7	69	0	49	397	199	216	
2.8	67	0	53	397	220	216	
2.9	61	0	54	399	237	220	
3.0	43	0	35	400	263	221	
3.1	12	0	0	400	263	221	
3.2	16	0	0	400	263	221	
3.3	10	0	0	400	263	221	
3.4	16	0	0	400	263	221	
3.5	11	0	0	400	263	221	
3.6	13	0	0	400	263	221	
3.7	14	0	0	400	263	221	
3.8	19	0	0	400	263	221	
3.9	16	0	0	400	263	221	
4.0	9	0	0	400	263	221	
4.1	9	0	0	400	263	221	
4.2	15	0	0	400	263	221	
4.3	10	0	0	400	263	221	
4.4	16	0	0	400	263	221	
4.5	11	0	0	400	263	221	
4.6	15	0	0	400	263	221	
4.7	16	0	0	400	263	221	
4.8	12	0	0	400	263	221	
4.9	12	0	0	400	263	221	
5.0	9	0	0	400	263	221	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	11	0	0	400	263	221	
0.2	12	0	0	400	263	221	
0.3	15	0	0	400	263	221	
0.4	11	0	0	400	263	221	
0.5	15	0	0	400	263	221	
0.6	18	0	0	400	263	221	
0.7	12	0	0	400	263	221	
0.8	14	0	0	400	263	221	
0.9	20	0	0	400	263	221	
1.0	15	0	0	400	263	221	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	13	0	0	400	263	221	
0.2	13	0	0	400	263	221	
0.3	19	0	0	400	263	221	
0.4	16	0	0	400	263	221	
0.5	14	0	0	400	263	221	
0.6	11	0	0	400	263	221	
0.7	14	0	0	400	263	221	
0.8	14	0	0	400	263	221	
0.9	12	0	0	400	263	221	
1.0	12	0	0	400	263	221	
1.1	12	0	0	400	263	221	
1.2	15	0	0	400	263	221	
1.3	16	0	0	400	263	221	
1.4	16	0	0	400	263	221	
1.5	14	0	0	400	263	221	
1.6	9	0	0	400	263	221	
1.7	9	0	0	400	263	221	
1.8	13	0	0	400	263	221	
1.9	14	0	0	400	263	221	
2.0	9	0	0	400	263	221	
2.1	11	0	0	400	263	221	
2.2	18	0	0	400	263	221	
2.3	12	0	0	400	263	221	
2.4	15	0	0	400	263	221	
2.5	12	0	0	400	263	221	
2.6	12	0	0	400	263	221	
2.7	16	0	0	400	263	221	
2.9	10	0	0	400	263	221	
3.0	10	0	0	400	263	221	
3.1	18	0	0	400	263	221	
3.2	11	0	0	400	263	221	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2968
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	61	 "QizQxC7CUf.Play" not found0	400	261	221	
0.3	64	 "QizQxC7CUf.Play" not found0	400	258	221	
0.4	85	0	0	398	253	220	
0.5	81	6	0	380	233	220	
0.7	99	0	0	378	230	220	
0.8	100	25	0	378	229	220	
0.9	98	21	0	377	227	220	
1.0	96	18	0	378	227	220	
1.1	91	25	0	378	227	220	
1.2	75	15	0	378	224	220	
1.3	79	21	0	377	222	220	
1.4	76	26	0	377	217	220	
1.5	69	16	0	376	211	220	
1.6	77	17	0	375	207	220	
1.7	83	29	0	375	204	220	
1.9	73	20	0	374	204	220	
2.0	92	33	0	374	203	220	
2.1	81	27	0	374	203	220	
2.2	65	0	0	374	203	220	
2.3	57	0	0	374	203	220	
2.4	48	0	0	374	203	220	
2.5	48	0	0	374	203	220	
2.6	53	0	0	374	203	220	
2.7	68	0	0	374	203	220	
2.8	52	0	0	374	203	220	
2.9	80	27	0	373	201	220	
3.0	86	31	0	372	200	220	
3.1	98	23	0	372	200	220	
3.2	94	48	0	368	196	220	
3.3	96	44	0	367	194	220	
3.4	94	39	0	357	183	220	
3.5	98	51	0	352	179	220	
3.6	100	52	0	346	172	220	
3.7	98	46	0	342	168	220	
3.8	92	40	0	338	164	220	
3.9	93	39	0	343	170	220	
4.0	88	36	0	343	170	220	
4.1	92	35	0	344	169	220	
4.2	90	40	0	343	169	220	
4.3	93	40	0	339	162	220	
4.4	90	31	0	339	163	220	
4.5	100	12	0	336	158	219	
4.7	100	12	0	336	157	219	
4.8	98	2	0	336	155	218	
4.9	100	0	0	335	150	218	
5.0	100	0	0	335	143	217	
5.1	86	0	0	335	138	217	
5.2	97	12	0	334	137	217	
5.4	94	23	0	334	135	217	
5.5	82	29	0	333	134	217	
5.6	82	40	0	330	129	217	
5.7	94	41	0	328	128	217	
5.8	57	27	0	328	126	217	
5.9	51	29	0	328	126	217	
6.0	42	23	0	328	126	217	
6.1	30	0	0	328	126	217	
6.2	11	4	0	328	126	217	
6.3	19	6	0	328	126	217	
6.4	14	7	0	327	126	217	
6.5	21	13	0	327	126	217	
6.6	25	14	0	327	125	217	
6.7	30	17	0	326	125	217	
6.8	33	16	0	326	124	217	
6.9	45	30	0	325	123	217	
7.0	78	57	0	324	122	217	
7.1	67	52	0	323	121	217	
7.2	60	53	0	317	115	217	
7.3	65	52	0	323	121	217	
7.4	73	62	0	321	119	217	
7.5	92	78	0	314	112	217	
7.6	100	94	0	308	106	217	
7.7	98	78	0	296	94	217	
7.8	100	83	0	290	87	217	
7.9	100	88	0	282	80	217	
8.0	96	81	0	274	71	217	
8.1	100	73	0	270	68	217	
8.2	100	76	0	264	62	217	
8.3	100	83	0	248	46	217	
8.4	67	53	0	247	44	217	
8.5	64	50	0	246	44	217	
8.6	63	54	0	246	44	217	
8.7	63	54	0	243	41	217	
8.8	66	53	0	245	43	217	
8.9	67	54	0	244	42	217	
9.0	70	53	0	242	40	217	
9.2	67	59	0	244	42	217	
9.3	69	57	0	249	46	217	
9.4	69	55	0	252	50	217	
9.5	62	52	0	252	49	217	
9.6	74	56	0	252	50	217	
9.7	69	58	0	252	49	217	
9.8	78	53	0	251	48	217	
9.9	100	31	0	251	48	217	
10.0	96	30	0	251	46	217	
10.1	94	40	0	250	45	217	
10.2	56	0	0	249	42	217	
10.3	64	16	0	244	35	217	
10.4	83	19	0	240	28	217	
10.5	90	38	0	239	26	217	
10.6	94	40	0	239	25	217	
10.7	94	33	0	238	24	217	
10.8	98	2	0	237	22	217	
10.9	98	0	0	237	22	217	
11.0	100	2	0	236	20	217	
11.1	100	31	0	235	20	217	
11.2	100	44	0	235	19	217	
11.3	100	42	0	234	19	217	
11.4	100	42	0	233	18	217	
11.5	98	38	0	233	17	217	
11.6	100	57	0	261	46	217	
11.7	98	59	0	254	38	217	
11.8	94	38	0	252	36	217	
11.9	100	48	0	251	35	217	
12.0	100	60	0	251	35	217	
12.1	96	46	0	251	35	217	
12.2	69	8	0	251	35	217	
12.3	75	15	0	251	35	217	
12.4	88	41	0	251	35	217	
12.5	92	38	0	251	35	217	
12.6	100	28	0	254	38	217	
12.7	100	31	0	263	46	217	
12.8	98	44	0	262	46	217	
12.9	98	45	0	262	45	217	
13.1	96	33	0	262	45	217	
13.2	100	20	0	262	45	217	
13.3	94	37	0	261	44	217	
13.4	98	49	0	260	43	217	
13.5	100	56	0	255	38	217	
13.6	98	53	0	248	31	217	
13.7	98	64	0	236	18	217	
13.8	100	54	0	230	12	217	
13.9	98	55	8	222	4	217	
14.0	100	42	22	219	4	220	
14.1	100	38	19	225	11	223	
14.2	100	50	12	224	11	224	
14.3	100	37	0	224	11	224	
14.4	100	36	0	218	5	224	
14.5	100	38	6	218	6	224	
14.6	100	4	6	219	7	225	
14.7	100	4	0	221	9	225	
14.8	100	6	0	225	13	225	
14.9	100	29	0	224	13	225	
15.0	100	37	0	224	12	225	
15.1	100	42	0	225	13	225	
15.2	86	29	14	235	20	226	
15.3	100	57	0	243	28	226	
15.4	92	35	6	243	27	226	
15.5	94	33	8	242	24	227	
15.6	100	52	0	237	20	227	
15.7	96	60	0	232	15	227	
15.8	100	52	0	228	11	227	
15.9	100	59	0	228	11	227	
16.0	98	63	0	227	9	227	
16.1	96	44	0	223	6	227	
16.2	98	29	27	221	7	229	
16.3	62	0	2	222	7	229	
16.4	60	0	0	222	7	229	
16.5	80	0	0	222	7	229	
16.6	69	0	0	222	7	229	
16.7	61	0	0	221	7	229	
16.9	61	0	0	221	7	229	
17.0	73	6	0	226	12	229	
17.1	77	17	0	243	28	229	
17.2	65	4	0	243	28	229	
17.3	98	44	0	243	28	229	
17.4	98	44	0	242	28	229	
17.5	100	39	0	242	28	229	
17.6	100	44	0	242	28	229	
17.7	100	42	0	242	28	229	
17.8	100	44	0	241	27	229	
17.9	100	63	0	234	19	229	
18.0	100	55	0	228	14	229	
18.1	100	50	0	224	10	229	
18.2	100	60	0	222	7	229	
18.3	98	48	0	221	7	229	
18.4	100	44	0	221	7	229	
18.5	100	52	0	221	6	229	
18.6	100	52	0	221	6	229	
18.7	100	52	0	221	6	229	
18.8	100	50	0	221	6	229	
18.9	100	44	0	226	11	229	
19.0	87	32	0	228	13	229	
19.1	64	4	0	230	15	229	
19.2	62	2	0	230	15	229	
19.3	58	0	0	230	15	229	
19.4	57	0	0	230	15	229	
19.5	58	0	0	230	15	229	
19.6	60	0	0	230	15	229	
19.7	62	4	0	235	20	229	
19.8	65	4	0	236	21	229	
19.9	60	2	0	238	23	229	
20.0	63	2	0	238	23	229	
20.1	70	14	0	238	23	229	
20.2	61	0	0	238	23	229	
20.3	60	0	0	238	23	229	
20.4	60	0	0	238	23	229	
20.5	24	0	0	238	23	229	
20.6	10	0	0	238	23	229	
20.7	13	0	0	238	23	229	
20.8	10	0	0	238	23	229	
20.9	16	0	0	238	23	229	
21.0	14	0	0	238	23	229	
21.1	14	0	0	238	23	229	
21.2	11	0	0	238	23	229	
21.3	12	0	0	238	23	229	
21.5	21	0	0	238	23	229	
21.6	19	0	0	238	23	229	
21.7	17	0	0	238	23	229	
21.8	11	0	0	238	23	229	
21.9	12	2	0	238	23	229	
22.0	14	0	0	238	23	229	
22.1	16	0	0	238	23	229	
22.2	11	0	0	238	23	229	
/usr/bin/wascmd -r QizQxC7CUf.PlayMovies is stablised at 19.1(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	12	0	0	238	23	229	
0.2	7	0	0	238	23	229	
0.3	14	0	0	238	23	229	
0.4	11	0	0	238	23	229	
0.5	16	0	0	238	23	229	
0.6	16	0	0	238	23	229	
