
Pre-Reclaim: 240000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	57	0	52	309	32	75	
0.2	59	0	50	313	40	82	
0.3	65	0	50	316	46	86	
0.4	67	0	51	316	54	86	
0.5	62	0	49	319	57	92	
0.6	65	0	51	322	60	97	
0.7	64	0	51	325	63	103	
0.8	63	0	52	329	74	107	
0.9	61	0	52	332	90	111	
1.0	60	0	53	336	94	117	
1.1	62	0	51	341	98	124	
1.2	61	0	52	345	102	131	
1.3	69	0	51	350	108	138	
1.4	65	0	49	356	116	144	
1.5	62	0	50	361	137	150	
1.6	80	0	47	366	141	157	
1.7	78	0	43	374	149	162	
1.8	63	0	52	378	153	168	
1.9	60	0	50	382	158	175	
2.0	61	0	45	385	180	178	
2.1	62	0	48	389	207	183	
2.3	66	0	51	392	222	188	
2.4	75	0	47	394	257	190	
2.5	70	0	48	397	266	194	
2.6	14	0	0	397	266	194	
2.7	11	0	0	397	266	194	
2.8	12	0	0	397	266	194	
2.9	7	0	0	397	266	194	
3.0	14	0	0	397	266	194	
3.1	9	0	0	397	266	194	
3.2	11	0	0	397	266	194	
3.3	16	0	0	397	266	194	
3.4	20	0	0	397	266	194	
3.5	7	0	0	397	266	194	
3.6	14	0	0	397	266	194	
3.7	7	0	0	397	266	194	
3.8	16	0	0	397	266	194	
3.9	9	0	0	397	266	194	
4.0	9	0	0	397	266	194	
4.1	15	0	0	397	266	194	
4.2	7	0	0	397	266	194	
4.3	13	0	0	397	266	194	
4.4	11	0	0	397	266	194	
4.5	7	0	0	397	266	194	
4.6	17	0	0	397	266	194	
4.7	14	0	0	397	266	194	
4.8	7	0	0	397	266	194	
4.9	5	0	0	397	266	194	
5.0	15	0	0	397	266	194	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	397	266	194	
0.2	15	0	0	397	266	194	
0.3	11	0	0	397	266	194	
