
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	287	22	92	
0.2	14	0	0	287	22	92	
0.3	10	0	0	287	22	92	
0.4	16	0	0	287	22	92	
0.5	12	0	0	287	22	92	
0.6	11	0	0	287	22	92	
0.7	11	0	0	287	22	92	
0.8	16	0	0	287	23	92	
0.9	12	0	0	287	23	92	
1.0	11	0	0	287	23	92	
1.1	14	0	0	287	22	92	
1.2	11	0	0	287	22	92	
1.3	19	0	0	287	22	92	
1.4	11	0	0	287	22	92	
1.5	10	0	0	287	22	92	
1.6	21	0	0	287	22	92	
1.7	22	0	0	287	22	92	
1.8	22	0	0	287	22	92	
1.9	13	0	0	287	22	92	
2.0	16	0	0	287	22	92	
2.1	12	0	0	287	22	92	
2.2	23	0	0	287	22	92	
2.3	9	0	0	287	22	92	
2.4	9	0	0	287	22	92	
2.5	9	0	0	287	22	92	
2.6	7	0	0	287	22	92	
2.7	23	0	0	287	22	92	
2.8	11	0	0	287	22	92	
2.9	12	0	0	287	22	92	
3.0	12	0	0	287	22	92	
3.2	13	0	0	287	22	92	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2866
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	72	 "QizQxC7CUf.Play" not found0	285	21	92	
0.6	92	0	5	270	15	94	
0.7	96	26	0	271	16	94	
0.8	89	22	0	271	15	94	
1.0	91	26	0	271	15	94	
1.1	88	29	0	271	15	94	
1.2	90	31	0	269	12	94	
1.3	95	40	0	269	10	94	
1.4	54	4	0	269	10	94	
1.5	52	2	0	268	9	94	
1.6	67	0	0	268	9	94	
1.7	76	27	0	268	9	94	
1.8	86	30	0	268	9	94	
1.9	47	0	0	268	9	94	
2.0	72	2	0	268	9	94	
2.1	50	0	0	268	9	94	
2.2	40	0	0	268	9	94	
2.3	96	38	0	267	6	94	
2.4	88	38	0	266	5	94	
2.5	98	36	8	264	5	95	
2.7	100	38	14	261	6	96	
2.8	100	35	20	259	6	97	
2.9	100	39	12	252	3	98	
3.0	100	38	12	251	5	100	
3.1	100	37	15	248	4	101	
3.2	100	37	15	245	5	102	
3.3	100	38	13	243	4	104	
3.5	100	43	13	249	11	104	
3.6	100	31	17	246	9	105	
3.7	100	40	13	245	10	105	
3.8	98	35	13	245	10	106	
3.9	94	38	4	250	15	106	
4.0	98	30	26	243	10	107	
4.1	98	23	16	245	15	108	
4.3	100	10	0	245	13	108	
4.4	100	6	22	238	9	110	
4.5	100	5	18	241	13	112	
4.6	98	25	0	242	13	112	
4.8	100	27	0	242	12	112	
4.9	98	41	3	239	5	113	
5.0	100	60	10	234	3	115	
5.1	100	52	26	233	7	119	
5.2	100	54	17	231	8	120	
5.3	92	45	10	234	9	121	
5.4	98	29	12	235	10	122	
5.5	100	40	21	232	11	124	
5.6	100	33	22	231	12	126	
5.7	87	24	0	238	17	126	
5.8	86	29	0	237	16	126	
5.9	100	45	0	231	10	126	
6.0	86	47	0	230	8	126	
6.1	74	46	0	228	5	126	
6.2	94	34	26	226	7	128	
6.3	75	42	8	230	13	129	
6.4	69	48	6	230	13	129	
6.5	57	50	0	228	12	129	
6.6	73	53	0	228	11	129	
6.7	60	42	0	227	10	129	
6.8	61	49	0	227	10	129	
6.9	80	42	0	230	13	129	
7.0	60	49	0	229	12	129	
7.1	57	51	0	229	12	129	
7.3	67	53	0	229	12	129	
7.4	60	48	0	228	11	129	
7.5	64	56	0	228	11	129	
7.6	73	47	0	227	9	129	
7.7	96	31	0	226	8	129	
7.8	100	44	0	225	6	129	
7.9	86	4	20	226	11	131	
8.0	62	0	0	223	6	131	
8.1	91	11	26	222	12	134	
8.2	85	27	6	220	9	134	
8.3	65	52	2	221	13	134	
8.4	57	45	0	220	11	134	
8.5	63	14	0	219	10	134	
8.6	63	2	0	219	9	134	
8.7	67	0	4	218	9	135	
8.8	69	42	6	219	13	135	
8.9	62	52	0	218	12	135	
9.0	65	53	0	218	12	135	
9.1	64	49	0	217	12	135	
9.2	92	62	18	209	12	136	
9.3	100	73	4	211	15	136	
9.4	73	65	0	208	12	136	
9.5	76	49	14	206	10	137	
9.6	94	73	4	199	4	137	
9.7	94	56	20	194	4	140	
9.8	100	38	42	189	4	142	
9.9	100	62	23	184	4	147	
10.0	100	43	31	184	10	151	
10.1	72	38	16	186	13	153	
10.2	63	47	0	186	13	153	
10.3	85	44	0	188	12	153	
10.4	86	44	0	187	10	153	
10.5	92	45	0	187	9	153	
10.6	93	46	0	191	11	153	
10.7	100	47	0	199	19	153	
10.8	98	49	0	199	19	153	
10.9	98	46	0	197	17	153	
11.0	100	48	0	192	12	153	
11.2	100	55	10	183	3	154	
11.3	96	55	10	182	4	157	
11.4	100	42	29	177	3	162	
11.5	100	48	18	175	4	165	
11.6	100	48	21	173	6	167	
11.7	100	44	22	166	4	169	
11.8	100	40	21	161	4	172	
11.9	98	48	4	169	12	173	
12.0	100	58	0	169	12	173	
12.1	98	30	0	169	11	173	
12.2	98	42	0	169	11	173	
12.3	100	26	0	164	6	173	
12.4	100	29	19	163	8	175	
12.5	100	20	0	173	18	175	
12.6	98	6	0	176	21	175	
12.7	94	32	0	174	17	175	
12.8	98	40	0	173	16	175	
12.9	76	24	0	173	11	175	
13.0	98	46	0	174	12	175	
13.1	98	43	0	180	17	175	
13.2	84	29	0	191	24	175	
13.3	100	43	0	187	19	175	
13.4	98	53	0	182	14	175	
13.5	100	53	0	177	9	175	
13.6	100	40	6	174	4	175	
13.7	100	39	10	174	4	176	
13.8	100	30	17	174	5	178	
