
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	7	0	0	286	11	63	
0.2	20	0	0	286	11	63	
0.3	14	0	0	286	11	63	
0.4	9	0	0	286	11	63	
0.5	7	0	0	286	11	63	
0.6	7	0	0	286	11	63	
0.7	11	0	0	286	11	63	
0.8	7	0	0	286	11	63	
0.9	7	0	0	286	11	63	
1.0	5	0	0	286	11	63	
1.1	11	0	0	286	11	63	
1.2	19	0	0	286	11	63	
1.3	4	0	0	286	11	63	
1.4	9	0	0	286	11	63	
1.5	2	0	0	286	11	63	
1.6	17	0	0	286	11	63	
1.7	11	0	0	286	11	63	
1.8	10	0	0	286	11	63	
1.9	7	0	0	286	11	63	
2.0	9	0	0	286	11	63	
2.1	11	0	0	286	11	63	
2.2	5	0	0	286	11	63	
2.3	11	0	0	286	11	63	
2.4	7	0	0	286	11	63	
2.5	4	0	0	286	11	63	
2.6	17	0	0	286	11	63	
2.7	7	0	0	286	11	63	
2.8	9	0	0	286	11	63	
3.0	11	0	0	286	11	63	
3.1	0	0	0	286	11	63	
3.2	14	0	0	286	11	63	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2708
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	71	 "QizQxC7CUf.Play" not found0	285	9	63	
0.4	91	0	9	273	9	68	
0.6	100	1	1	272	8	68	
0.7	88	27	0	273	8	68	
0.8	96	19	0	274	8	68	
0.9	94	31	0	274	8	68	
1.0	87	28	0	274	8	68	
1.2	95	32	12	273	11	71	
1.3	71	27	2	273	10	71	
1.4	76	29	0	273	10	71	
1.5	96	30	0	273	10	71	
1.6	48	0	0	273	10	71	
1.7	57	0	0	273	10	71	
1.8	51	0	0	273	10	71	
1.9	55	0	0	273	10	71	
2.0	48	0	0	273	10	71	
2.1	56	0	0	273	10	71	
2.2	52	0	0	273	10	71	
2.3	71	21	0	273	9	71	
2.4	100	17	0	272	8	71	
2.5	96	26	0	272	8	71	
2.6	100	46	4	268	5	71	
2.7	100	44	12	266	6	71	
2.8	100	33	11	266	5	72	
2.9	100	35	19	264	8	74	
3.0	100	39	13	257	4	75	
3.1	100	33	20	254	7	77	
3.2	100	32	26	252	9	78	
3.3	100	33	23	251	12	80	
3.5	100	54	4	251	13	81	
3.6	81	30	0	251	13	81	
3.7	81	34	0	251	13	81	
3.8	89	37	0	251	13	81	
3.9	91	39	4	245	8	81	
4.0	96	44	10	246	10	82	
4.1	100	9	18	248	15	83	
4.3	100	9	14	241	11	84	
4.4	100	3	23	243	13	84	
4.5	100	5	7	247	14	85	
4.6	100	0	15	248	14	85	
4.7	100	0	6	248	14	85	
4.8	98	11	14	248	13	86	
4.9	100	18	21	248	13	86	
5.0	98	24	23	249	17	88	
5.1	94	38	0	247	14	88	
5.2	98	43	0	244	11	88	
5.3	76	20	0	244	9	88	
5.4	69	8	0	244	9	88	
5.5	76	55	0	244	9	88	
5.6	41	22	0	244	9	88	
5.7	18	4	0	243	8	88	
5.8	18	7	0	243	8	88	
5.9	13	4	0	243	8	88	
6.0	20	11	0	243	8	88	
6.1	18	11	0	243	8	88	
6.2	24	15	0	243	8	88	
6.4	40	17	0	242	7	88	
6.5	44	18	0	242	7	88	
6.6	62	40	2	240	5	88	
6.7	85	51	21	238	4	89	
6.8	100	50	35	237	7	92	
6.9	92	47	31	236	11	94	
7.0	62	53	0	244	19	94	
7.1	69	60	0	240	15	94	
7.2	100	85	0	235	10	94	
7.3	98	72	10	226	3	95	
7.4	92	49	25	224	8	99	
7.5	100	66	13	219	7	100	
7.6	98	60	22	217	12	102	
7.7	100	65	21	212	10	104	
7.8	98	80	4	206	6	104	
7.9	100	63	17	198	7	106	
8.0	100	60	24	186	6	107	
8.1	81	46	20	185	11	110	
8.2	61	52	0	185	11	110	
8.3	62	49	0	183	9	110	
8.4	59	52	0	182	8	110	
8.5	81	40	25	183	13	111	
8.6	64	53	4	183	12	112	
8.7	85	50	29	185	14	114	
8.8	65	44	0	189	18	114	
8.9	63	51	0	197	26	114	
9.0	62	53	0	196	24	114	
9.1	60	48	0	195	23	114	
9.2	60	48	0	195	23	114	
9.3	61	51	0	194	22	114	
9.4	63	47	0	193	22	114	
9.5	66	48	0	194	22	114	
9.6	67	58	0	193	21	114	
9.7	64	60	0	193	21	114	
9.8	69	52	0	193	20	114	
9.9	88	46	0	192	19	114	
10.0	98	31	0	192	17	114	
10.1	81	15	0	191	15	114	
10.2	61	0	0	190	13	114	
10.4	78	5	0	189	10	114	
10.5	98	18	18	184	4	116	
10.6	100	13	29	187	10	120	
10.7	94	0	27	187	10	122	
10.8	86	8	8	186	9	123	
10.9	98	27	16	187	12	125	
11.0	100	40	0	187	12	125	
11.1	96	39	0	187	12	125	
11.2	94	8	0	187	10	125	
11.3	96	2	0	186	9	125	
11.4	100	0	0	186	8	125	
11.5	96	10	4	184	6	125	
11.6	100	19	17	184	8	127	
11.7	100	24	20	184	9	128	
11.8	96	28	15	184	10	128	
11.9	96	45	12	183	10	129	
12.0	96	42	8	184	11	130	
12.1	92	40	4	184	11	131	
12.2	100	52	0	213	39	131	
12.3	100	44	0	209	35	131	
12.4	100	62	0	200	26	131	
12.5	98	50	0	204	31	131	
12.6	98	48	0	202	29	131	
12.7	98	41	0	202	29	131	
12.8	96	43	0	202	26	131	
12.9	92	14	0	201	25	131	
13.0	100	33	0	200	24	131	
13.1	91	35	0	200	24	131	
13.2	98	49	0	203	27	131	
13.3	100	46	0	206	30	131	
13.4	98	48	0	212	36	131	
13.5	98	39	0	212	35	131	
13.6	94	35	0	211	34	131	
13.7	100	37	0	211	34	131	
13.8	98	43	0	210	32	131	
13.9	100	62	0	203	26	131	
14.0	98	36	0	199	19	131	
14.1	100	48	0	192	12	131	
14.2	98	35	6	186	4	131	
14.3	100	52	10	185	4	133	
14.4	100	44	15	182	3	135	
14.6	100	38	15	179	3	137	
14.7	100	40	18	177	3	139	
14.8	100	40	17	174	3	142	
14.9	100	44	22	174	5	144	
15.0	98	56	10	179	12	145	
15.1	100	50	0	179	11	145	
15.2	100	31	8	174	8	146	
15.3	100	27	6	174	9	146	
15.4	100	22	4	173	9	147	
15.5	100	2	0	174	10	147	
15.6	100	2	0	174	10	147	
15.7	100	0	0	174	10	147	
15.8	100	0	0	173	9	147	
15.9	98	30	0	173	8	147	
16.0	98	40	0	173	9	147	
