
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
1.1	19	0	0	170	12	376	
1.2	14	0	0	170	12	376	
1.3	20	0	0	170	12	376	
1.4	17	0	7	170	14	376	
1.5	11	0	5	170	14	376	
1.6	12	0	0	170	14	376	
1.7	11	0	0	170	15	376	
1.8	16	0	0	170	15	376	
1.9	18	0	0	170	15	376	
2.0	7	0	0	170	15	376	
2.1	11	0	0	171	15	376	
2.2	10	0	0	171	15	376	
2.3	7	0	0	171	15	376	
2.4	14	0	0	171	15	376	
2.5	11	0	0	171	15	376	
2.6	5	0	0	171	15	376	
2.7	15	0	0	171	15	376	
2.9	24	0	0	171	15	376	
3.0	11	0	0	171	15	376	
3.1	22	0	0	171	15	376	
3.2	17	0	0	171	15	376	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.ignition"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.5	76	0	0	173	11	376	
0.6	65	48	0	172	9	376	
0.7	64	38	0	172	5	376	
0.8	85	43	28	171	7	377	
0.9	76	43	10	171	8	378	
1.0	81	46	15	172	11	378	
1.1	64	50	5	171	9	378	
1.2	70	43	13	172	13	379	
1.3	66	44	8	172	12	379	
1.4	63	46	2	172	10	379	
1.5	58	42	2	172	8	379	
1.6	67	45	8	171	12	379	
1.7	67	40	4	171	11	379	
1.8	65	45	6	171	12	379	
1.9	62	50	0	171	12	379	
2.0	70	46	0	171	12	379	
2.1	62	48	0	171	12	379	
2.2	63	51	0	171	12	379	
2.3	64	50	0	171	12	379	
2.4	59	52	0	172	11	379	
2.5	65	54	2	171	10	379	
2.6	60	46	0	171	9	379	
2.7	59	50	0	171	8	379	
2.8	78	52	12	169	10	380	
2.9	80	43	4	168	10	380	
3.0	65	39	11	168	10	381	
3.1	58	50	2	168	10	381	
3.2	67	50	6	161	7	382	
3.3	96	52	32	150	3	383	
3.4	98	32	28	140	3	386	
3.5	96	42	37	140	9	389	
3.6	84	37	25	142	12	391	
3.8	73	53	0	142	12	391	
3.9	94	71	0	142	11	391	
4.0	88	50	19	130	3	393	
4.1	100	27	21	127	5	395	
4.2	100	22	16	126	5	396	
4.3	100	24	19	126	7	398	
4.4	100	21	10	127	8	399	
4.5	100	29	0	127	7	399	
4.7	100	22	6	127	5	400	
4.9	100	21	12	128	6	401	
5.0	100	24	16	129	4	403	
5.1	100	25	15	129	4	405	
5.2	100	21	13	130	4	406	
5.3	100	22	18	130	4	407	
5.4	100	25	19	131	5	408	
5.5	100	13	25	132	5	410	
5.6	100	28	13	133	4	411	
5.7	100	32	21	134	7	413	
5.8	98	39	4	134	6	414	
6.0	97	20	20	133	8	415	
6.1	98	31	14	134	10	416	
6.2	94	35	12	131	5	417	
6.3	100	37	23	131	8	418	
6.4	100	60	20	130	8	419	
6.5	100	51	20	130	10	421	
6.6	94	45	17	126	7	422	
6.7	100	42	15	128	9	423	
6.8	100	39	33	129	13	425	
6.9	98	46	32	122	11	427	
7.0	94	62	6	122	11	428	
7.1	100	75	0	120	9	428	
7.2	83	69	0	119	7	428	
7.3	94	48	25	119	10	430	
7.4	92	53	22	118	10	432	
7.5	88	49	17	118	11	433	
7.6	92	55	20	117	10	435	
7.7	82	51	12	117	10	436	
7.8	67	48	6	116	10	437	
7.9	80	49	17	117	10	439	
8.0	66	55	7	116	10	439	
8.1	63	45	2	116	10	439	
8.2	65	50	4	115	10	439	
8.3	69	43	14	113	10	440	
8.4	71	48	10	113	10	440	
8.5	62	51	4	112	10	440	
8.6	70	50	14	110	8	441	
8.7	79	56	10	111	11	441	
8.8	86	61	2	110	10	441	
8.9	88	60	2	110	11	441	
9.0	85	58	2	120	20	441	
9.1	82	59	0	120	18	441	
9.3	85	27	0	121	18	441	
9.4	41	22	0	120	17	441	
9.5	65	45	0	121	17	441	
9.6	55	38	0	121	17	441	
9.7	46	23	0	121	17	441	
9.8	55	32	0	121	17	441	
9.9	42	26	0	121	17	441	
10.0	42	23	0	121	17	441	
10.1	49	35	0	121	17	441	
10.2	32	27	0	121	17	441	
10.3	78	53	0	120	17	441	
10.4	80	55	4	119	16	441	
10.5	55	27	2	119	16	441	
10.6	49	29	0	119	16	441	
10.7	44	23	0	119	16	441	
10.8	45	21	0	119	16	441	
10.9	52	30	0	119	16	441	
11.0	40	21	0	119	16	441	
11.1	71	45	6	118	15	441	
11.2	68	32	12	118	16	442	
11.3	47	28	0	118	16	442	
11.4	39	22	0	118	16	442	
11.5	40	26	2	118	16	442	
11.6	49	22	2	118	16	442	
11.7	77	48	6	119	16	442	
11.8	45	33	0	119	16	442	
11.9	48	22	0	119	16	442	
12.0	83	54	0	119	15	442	
12.2	100	59	9	119	13	443	
12.3	100	70	9	117	12	444	
12.4	100	78	4	118	12	444	
12.5	100	67	16	111	7	445	
12.6	100	66	18	110	7	445	
12.7	100	63	19	110	8	445	
12.8	88	49	24	110	13	446	
12.9	71	40	0	110	13	446	
13.0	53	35	0	110	13	446	
13.1	51	28	0	110	13	446	
13.2	48	28	0	110	13	446	
13.3	33	21	0	110	13	446	
13.4	22	8	0	110	13	446	
13.5	12	2	0	110	13	446	
13.6	67	52	0	111	12	446	
13.7	54	42	0	111	12	446	
13.8	56	42	0	111	12	446	
13.9	77	62	0	111	12	446	
14.0	55	40	0	111	12	446	
14.1	46	25	0	111	12	446	
14.2	83	45	0	110	10	446	
14.3	67	12	0	110	10	445	
14.4	85	10	0	110	9	445	
14.5	83	8	0	109	8	445	
14.6	85	8	0	110	8	445	
14.7	89	4	9	109	8	446	
14.8	94	4	29	110	11	448	
14.9	80	4	0	110	11	448	
15.0	50	4	0	111	11	448	
15.1	48	9	0	111	8	448	
15.2	73	4	29	111	7	450	
15.3	57	2	10	112	7	450	
15.4	79	2	27	112	9	452	
15.5	88	2	19	112	7	453	
15.6	91	2	32	112	10	455	
15.7	13	2	0	112	10	455	
15.8	72	2	0	112	10	455	
15.9	69	4	0	112	10	454	
16.1	75	0	0	110	9	454	
16.2	22	0	0	110	7	454	
16.3	76	2	33	112	9	457	
16.4	43	4	29	112	11	460	
16.5	11	0	0	112	11	460	
16.6	5	0	0	113	11	460	
16.7	9	2	0	113	11	460	
16.8	18	2	0	113	11	460	
16.9	9	0	0	113	11	460	
17.0	17	2	0	113	11	460	
17.1	13	2	0	113	11	460	
17.2	25	2	0	113	11	460	
17.3	9	2	0	113	11	460	
17.4	37	22	0	113	11	460	
org.tizen.ignition is stablised at 14.3(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	16	0	0	113	12	460	
0.2	9	0	0	113	12	460	
0.3	18	0	0	114	12	460	
0.4	11	0	0	114	12	460	
0.5	12	0	0	114	12	460	
0.6	7	0	0	114	12	460	
0.7	12	0	0	114	12	460	
0.8	12	0	0	114	12	460	
0.9	18	0	0	114	12	460	
1.0	9	0	0	114	12	460	
1.1	7	0	0	114	12	460	
1.2	58	0	15	114	6	461	
1.3	58	0	35	117	12	464	
1.4	11	0	0	117	12	464	
1.5	13	0	0	117	12	464	
1.6	14	0	0	117	12	464	
1.7	19	0	0	117	12	464	
1.8	9	0	0	117	12	464	
1.9	9	0	0	117	12	464	
2.0	11	0	0	117	12	464	
2.1	7	0	0	117	12	464	
2.2	11	0	0	117	12	464	
2.3	11	0	0	117	12	464	
2.4	15	0	0	117	12	464	
2.5	11	0	0	117	12	464	
2.6	13	0	0	117	12	464	
2.8	15	0	0	117	12	464	
2.9	16	0	0	117	12	464	
3.0	13	0	0	117	12	464	
3.1	11	0	0	117	11	464	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	45	0	0	117	11	463	
0.2	20	0	0	117	11	463	
0.3	16	0	0	117	11	463	
0.4	12	0	0	117	11	463	
0.5	11	0	0	117	11	463	
0.6	12	0	0	117	11	463	
0.7	9	0	0	117	11	463	
0.8	10	0	0	117	9	463	
0.9	13	0	0	117	9	463	
1.0	13	0	0	117	9	463	
1.1	9	0	0	117	9	463	
1.2	12	0	0	117	9	463	
1.3	15	0	0	117	9	463	
1.4	20	0	0	117	9	463	
1.5	20	0	0	117	9	463	
1.6	35	0	0	117	9	463	
1.7	16	0	0	117	9	463	
1.8	11	0	0	117	9	463	
1.9	16	0	0	117	9	463	
2.0	11	0	0	117	9	463	
2.1	15	0	0	117	9	463	
2.2	22	0	0	117	8	463	
2.3	11	0	0	117	8	463	
2.5	11	0	0	117	8	463	
2.6	13	0	0	117	8	463	
2.7	13	0	0	117	8	463	
2.8	9	0	0	117	8	463	
2.9	13	0	0	117	8	463	
3.0	9	0	0	117	8	463	
3.1	13	0	0	117	8	463	
3.2	15	0	0	117	8	463	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	98	0	27	111	6	467	
0.2	94	0	30	112	7	470	
0.3	100	0	10	114	7	472	
0.4	98	0	14	117	8	475	
0.6	100	0	20	118	8	478	
0.7	96	0	19	119	7	480	
0.8	97	0	18	120	7	483	
0.9	100	0	28	123	12	488	
1.1	100	0	6	123	10	488	
1.2	100	0	26	124	13	491	
1.3	81	0	12	125	14	491	
1.4	75	0	0	125	14	491	
1.5	69	0	0	125	14	491	
1.6	66	0	0	125	14	491	
1.7	53	0	0	125	14	491	
1.8	16	0	0	125	14	491	
1.9	23	0	0	125	14	491	
2.0	17	0	0	125	13	491	
2.1	28	0	0	125	13	491	
2.2	20	0	0	125	13	491	
2.3	9	0	0	125	13	491	
2.4	13	0	0	125	13	491	
2.5	35	0	0	125	13	491	
2.6	47	0	0	125	13	491	
2.7	9	0	0	125	13	491	
2.8	12	0	0	125	13	491	
2.9	13	0	0	125	13	491	
3.0	22	0	0	125	13	491	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	24	0	0	125	12	491	
0.2	26	0	0	125	12	491	
0.3	17	0	0	125	12	491	
0.4	14	0	0	125	12	491	
0.5	15	0	0	125	12	491	
0.6	11	0	0	125	12	491	
0.7	16	0	0	125	12	491	
0.8	19	0	0	125	12	491	
0.9	11	0	0	125	12	491	
1.0	20	0	0	125	12	491	
1.1	16	0	0	125	12	491	
1.2	11	0	0	125	12	491	
1.3	15	0	0	125	12	491	
1.4	11	0	0	125	12	491	
1.5	15	0	0	125	12	491	
1.6	15	0	0	125	12	491	
1.7	13	0	0	125	12	491	
1.8	19	0	0	125	12	491	
1.9	78	0	39	125	12	492	
2.0	96	0	42	126	15	495	
2.1	64	0	24	129	19	498	
2.2	60	0	0	129	18	498	
2.3	64	0	0	129	18	498	
2.4	59	0	0	129	18	498	
2.5	60	0	0	128	17	498	
2.6	65	0	0	127	16	498	
2.7	27	0	0	126	16	498	
2.9	11	0	0	127	16	498	
3.0	9	0	0	127	16	498	
3.1	21	0	0	126	16	498	
3.2	17	0	0	126	16	498	
3.3	11	0	0	126	16	498	
3.4	20	0	0	126	16	498	
3.5	15	0	0	126	16	498	
3.6	14	0	0	127	16	498	
3.7	16	0	0	127	16	498	
3.8	18	0	0	127	16	498	
3.9	14	0	0	127	16	498	
4.0	5	0	0	127	16	498	
4.1	7	0	0	127	16	498	
4.2	9	0	0	127	16	498	
4.3	11	0	0	127	16	498	
4.4	13	0	0	127	16	498	
4.5	15	0	0	127	16	498	
4.6	12	0	0	127	16	498	
4.7	17	0	0	127	16	498	
4.8	9	0	0	127	16	498	
4.9	20	0	0	127	16	498	
5.0	23	0	0	127	16	498	
5.1	18	0	0	127	16	498	
5.2	35	0	0	127	15	498	
5.3	25	0	0	126	15	498	
5.4	23	0	0	126	15	498	
5.5	20	0	0	126	14	498	
5.6	11	0	0	126	14	498	
5.7	18	0	0	126	14	498	
5.8	11	0	0	126	14	498	
 is stablised at 2.7(s)


Fork Launching... "/usr/bin/wascmd -r RN1MCdNq8t.Netflix" pid:3833
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	54	0	0	126	11	498	
0.2	74	0	23	126	11	500	
0.3	88	0	33	128	14	504	
0.5	71	22	2	129	12	504	
0.6	93	51	21	128	9	505	
0.7	100	33	27	128	9	508	
0.8	100	33	29	127	9	509	
0.9	96	40	12	126	3	509	
1.1	94	35	1	128	4	512	
1.2	100	37	17	129	4	515	
1.3	100	30	34	130	7	518	
1.4	100	27	13	131	9	520	
1.5	94	52	10	130	8	521	
1.6	100	60	13	126	4	523	
1.7	100	33	24	126	7	524	
1.9	100	35	5	123	5	523	
2.1	100	35	5	118	4	526	
2.3	100	34	12	115	5	528	
2.5	100	50	14	113	4	530	
2.6	100	47	14	111	5	532	
2.8	100	50	12	112	5	534	
3.0	100	48	14	113	6	536	
3.3	100	51	12	112	5	538	
3.4	100	36	13	112	4	541	
3.6	100	29	12	112	5	545	
3.8	100	29	15	110	4	549	
3.9	100	22	14	111	5	551	
4.0	100	29	16	112	5	553	
4.1	100	29	14	113	5	555	
4.3	100	24	19	116	7	558	
4.4	100	34	13	117	7	560	
4.6	100	26	19	118	7	563	
4.7	100	31	19	118	7	565	
4.8	100	29	19	120	8	567	
4.9	100	24	18	121	12	571	
5.0	100	18	20	120	15	575	
5.2	100	16	15	116	15	578	
5.3	100	19	25	125	24	581	
5.4	41	0	0	126	24	581	
5.5	16	0	0	126	24	581	
5.6	50	2	2	126	24	581	
5.7	30	0	17	126	27	582	
5.8	25	0	0	126	27	582	
5.9	35	10	6	126	26	583	
6.0	21	0	9	126	27	584	
6.1	11	0	0	127	27	584	
6.2	5	0	0	127	27	584	
6.3	11	0	0	127	27	584	
6.4	7	0	0	127	27	584	
6.5	31	2	13	127	27	585	
6.6	27	0	0	127	25	585	
6.7	64	0	7	127	25	585	
6.8	26	0	6	127	25	586	
6.9	20	0	0	127	25	586	
7.0	13	0	0	127	25	586	
7.1	26	0	4	127	25	586	
7.2	17	2	2	128	25	586	
7.3	9	0	0	128	25	586	
7.4	16	0	0	128	25	586	
7.5	9	0	0	127	25	586	
7.6	16	0	0	128	24	586	
7.7	12	0	0	128	24	586	
7.8	85	63	0	122	19	580	
7.9	72	52	0	123	20	578	
8.0	9	0	2	123	20	578	
8.1	9	0	0	123	20	578	
8.2	7	0	0	123	20	578	
8.3	9	0	0	123	20	578	
8.4	11	0	0	123	20	578	
8.5	18	0	0	123	20	578	
8.6	23	2	0	123	20	578	
8.7	20	2	0	123	20	578	
8.8	13	0	2	123	20	578	
8.9	13	0	0	123	20	578	
9.0	13	0	0	123	20	578	
9.1	12	0	0	123	20	578	
9.2	13	0	0	123	20	578	
9.3	30	0	0	123	20	578	
9.4	35	0	0	125	21	578	
9.5	15	0	0	125	21	578	
9.6	11	0	0	125	21	578	
9.7	13	0	0	125	21	578	
9.8	15	0	0	125	21	578	
9.9	22	0	0	125	21	578	
10.1	11	0	0	125	21	578	
10.2	11	0	2	125	21	578	
10.3	16	0	0	125	21	578	
10.4	22	0	0	125	21	578	
10.5	18	0	2	126	22	578	
10.6	15	0	4	125	22	578	
10.7	16	2	0	125	22	578	
10.8	13	0	0	125	22	578	
10.9	9	2	2	125	21	579	
11.0	18	0	0	125	21	579	
11.1	17	0	0	125	21	579	
/usr/bin/wascmd -r RN1MCdNq8t.Netflix is stablised at 4.8(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	13	0	0	125	21	579	
0.2	11	0	0	125	21	579	
0.3	2	0	0	126	22	579	
0.4	9	0	0	126	22	579	
0.5	11	0	2	126	22	579	
0.6	15	0	0	126	22	579	
0.7	18	0	2	126	22	579	
0.8	25	0	0	126	20	579	
0.9	18	0	0	126	20	579	
1.0	14	0	0	126	20	579	
1.1	12	0	0	126	20	579	
1.2	15	0	0	126	19	579	
1.3	12	0	0	126	19	579	
1.4	13	0	0	126	19	579	
1.5	24	0	0	126	19	579	
1.6	18	0	7	126	20	579	
1.7	9	0	0	126	20	579	
1.8	14	0	0	126	20	579	
1.9	18	0	4	126	20	579	
2.0	13	0	0	126	20	579	
2.1	18	0	0	127	20	579	
2.2	14	0	0	127	20	579	
2.3	15	0	2	127	20	580	
2.4	22	0	11	127	21	580	
2.5	21	0	6	127	21	580	
2.6	17	0	4	127	21	580	
2.8	24	0	6	127	21	581	
2.9	13	0	7	128	22	581	
3.0	16	0	2	128	22	581	
3.1	15	0	0	128	22	581	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	128	23	582	
0.2	7	0	0	128	23	582	
0.3	19	0	2	128	23	582	
0.4	13	0	0	128	23	582	
0.5	15	0	0	128	23	582	
0.6	7	0	0	128	23	582	
0.7	20	0	0	128	23	582	
0.8	16	0	0	128	23	582	
0.9	11	0	0	128	23	582	
1.0	16	0	0	128	23	582	
1.1	13	0	0	128	23	582	
1.2	16	0	0	128	23	582	
1.3	16	0	2	128	23	582	
1.4	15	0	2	128	24	582	
1.5	20	0	0	128	23	582	
1.6	22	0	0	128	23	582	
1.7	13	0	2	128	24	582	
1.8	13	0	0	128	24	582	
1.9	9	0	0	128	24	582	
2.0	9	0	0	128	24	582	
2.1	15	0	0	128	24	582	
2.2	15	0	2	129	24	582	
2.3	11	0	0	129	24	582	
