
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
7.3	100	24	28	290	10	67	
7.4	100	26	19	288	12	68	
7.5	100	38	8	287	12	68	
7.7	100	42	4	284	10	68	
7.8	100	44	8	281	9	68	
7.9	98	44	0	288	16	68	
8.0	98	47	0	292	19	68	
8.1	100	48	0	295	23	68	
8.2	90	44	0	295	23	68	
8.3	100	48	0	295	23	68	
8.4	100	54	0	295	23	68	
8.5	98	42	0	295	23	68	
8.6	98	44	0	295	23	68	
8.7	96	44	0	290	17	68	
8.8	100	45	0	290	16	68	
8.9	100	21	0	290	15	68	
9.1	100	25	12	283	13	69	
9.2	100	42	0	282	12	69	
9.4	100	33	0	282	11	69	
9.5	100	34	5	281	11	69	
9.6	100	48	0	280	9	69	
9.7	100	58	12	276	8	70	
9.8	100	55	15	277	15	71	
10.0	100	63	5	276	13	71	
10.1	100	53	6	277	13	72	
10.2	100	55	7	276	12	73	
10.3	100	65	4	273	10	73	
10.4	100	40	19	272	10	74	
10.6	100	52	8	277	16	74	
10.7	100	60	0	277	16	74	
10.8	100	56	0	272	11	74	
10.9	100	63	0	267	6	74	
11.0	100	58	16	263	4	75	
11.1	100	37	31	262	11	79	
11.2	96	32	2	259	7	79	
11.3	90	31	23	257	12	81	
11.4	85	44	26	254	12	83	
11.5	74	40	6	251	9	83	
11.6	79	49	9	250	12	83	
11.7	61	51	0	250	12	83	
11.8	63	51	0	248	10	83	
11.9	67	54	9	246	11	84	
12.0	64	50	0	244	9	84	
12.1	72	56	4	273	40	84	
12.2	67	53	0	275	39	84	
12.3	63	48	0	274	38	84	
12.4	59	52	0	271	34	84	
12.5	61	47	0	274	37	84	
12.6	62	50	0	273	37	84	
12.7	65	52	0	271	34	84	
12.8	61	45	0	270	33	84	
12.9	61	49	0	270	33	84	
13.0	58	50	0	270	32	84	
13.1	62	51	0	271	34	84	
13.2	65	52	0	271	34	84	
13.3	61	54	0	271	34	84	
13.4	61	53	0	271	34	84	
13.5	67	52	0	271	33	84	
13.6	64	51	0	270	33	84	
13.7	81	49	0	270	31	84	
13.8	91	32	0	269	30	84	
13.9	100	30	0	269	29	84	
14.0	72	13	0	269	29	84	
14.1	67	0	0	269	28	84	
14.2	81	27	0	263	20	84	
14.4	64	9	0	261	15	84	
14.5	70	40	0	261	16	84	
14.6	62	48	0	261	15	84	
14.7	58	35	0	260	14	84	
14.8	62	2	4	260	14	84	
14.9	58	0	0	260	14	84	
15.0	58	11	0	259	12	84	
15.1	63	50	0	258	11	84	
15.2	64	51	0	258	10	84	
15.3	61	49	0	258	10	84	
15.4	63	49	2	257	10	84	
15.5	100	63	13	249	4	85	
15.6	100	76	12	249	13	86	
15.7	63	51	0	250	14	86	
15.8	67	62	0	246	10	86	
15.9	92	69	10	237	4	86	
16.0	96	56	26	229	5	89	
16.1	96	52	24	218	4	91	
16.2	81	46	19	219	14	92	
16.3	45	29	0	219	14	92	
16.4	57	43	0	219	14	92	
16.5	68	55	0	218	13	92	
16.6	63	48	0	218	13	92	
16.7	64	53	0	217	12	92	
16.8	62	53	0	217	12	92	
16.9	74	58	0	222	17	92	
17.0	87	77	0	226	21	92	
17.1	100	81	0	214	9	92	
17.2	98	62	20	205	4	94	
17.3	100	44	27	199	9	98	
17.4	100	44	44	197	14	100	
17.5	100	45	37	187	7	101	
17.6	81	50	10	192	14	101	
17.7	87	62	0	192	14	101	
17.8	98	44	0	187	9	101	
17.9	94	37	0	192	13	101	
18.0	60	2	0	193	14	101	
18.1	61	2	0	194	15	101	
18.2	65	39	0	197	18	101	
18.3	65	55	0	199	20	101	
18.4	42	33	0	199	15	101	
18.5	60	48	0	199	15	101	
18.7	87	69	0	194	10	101	
18.8	100	79	0	195	10	101	
18.9	73	60	0	199	14	101	
19.0	92	75	0	198	14	101	
19.1	85	74	0	193	8	101	
19.2	71	55	0	192	8	101	
19.3	60	48	2	191	7	101	
19.4	44	0	29	193	12	104	
19.5	12	0	0	193	12	104	
19.6	12	0	0	193	12	104	
19.7	19	0	0	193	12	104	
19.8	13	0	0	193	12	104	
19.9	12	2	0	193	12	104	
20.0	27	14	0	209	29	104	
20.1	19	6	0	214	33	104	
20.2	9	0	0	214	33	104	
20.3	10	0	0	214	33	104	
20.4	9	0	0	214	33	104	
20.5	14	0	0	214	33	104	
20.6	14	0	0	214	33	104	
20.7	13	0	0	214	33	104	
20.8	16	0	0	214	33	104	
20.9	12	0	0	214	33	104	
21.0	10	0	0	214	33	104	
21.1	12	0	0	214	33	104	
21.2	14	0	0	214	33	104	
21.3	9	0	0	214	33	104	
21.4	71	56	0	214	33	104	
21.5	63	53	0	214	33	104	
21.6	61	46	0	214	33	104	
21.7	67	52	0	214	33	104	
21.8	66	56	0	214	33	104	
21.9	94	66	0	212	31	104	
22.0	100	60	0	207	25	104	
22.1	100	61	0	200	17	104	
22.2	98	54	0	197	13	104	
22.3	94	46	0	196	12	104	
22.4	65	46	0	196	12	104	
22.5	74	56	0	196	12	104	
22.6	94	74	0	195	11	104	
22.8	91	53	2	195	10	104	
22.9	100	56	29	195	10	107	
23.0	27	10	6	198	14	107	
23.1	18	4	0	201	17	107	
23.2	15	4	0	205	21	107	
23.3	19	0	0	205	21	107	
23.4	11	2	0	205	21	107	
23.5	15	0	0	205	21	107	
23.6	9	0	0	205	21	107	
23.7	20	7	0	211	27	107	
23.8	12	2	0	213	29	107	
23.9	18	2	0	215	31	107	
24.0	20	8	0	215	31	107	
24.1	9	0	0	215	31	107	
24.2	29	8	0	215	31	107	
24.3	11	0	0	215	31	107	
24.4	8	0	0	215	31	107	
24.5	9	0	0	215	31	107	
24.6	14	0	0	215	31	107	
24.7	16	0	0	215	31	107	
24.8	10	0	0	215	31	107	
24.9	7	0	0	215	31	107	
25.0	12	0	0	215	31	107	
25.1	11	0	0	215	31	107	
25.2	15	0	0	215	31	107	
25.3	14	0	0	215	31	107	
25.4	14	0	0	215	31	107	
25.5	10	0	0	215	31	107	
25.6	22	0	0	215	31	107	
25.7	24	0	0	215	31	107	
25.8	9	0	0	215	31	107	
25.9	11	0	0	215	31	107	
26.0	11	0	0	215	31	107	
/usr/bin/wascmd -r QizQxC7CUf.PlayMovies is stablised at 23.0(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	215	31	107	
0.2	19	0	0	215	31	107	
0.3	9	0	0	215	31	107	
0.4	7	0	0	215	31	107	
0.5	14	0	0	215	31	107	
0.6	12	0	0	215	31	107	
0.7	9	0	0	215	31	107	
0.8	20	0	0	215	31	107	
0.9	10	0	0	215	31	107	
1.0	17	0	0	215	31	107	
1.1	12	0	0	215	31	107	
1.2	20	0	0	215	31	107	
1.3	9	0	0	215	31	107	
1.4	16	0	0	215	31	107	
1.5	16	0	0	224	40	107	
1.6	7	0	0	224	40	107	
1.7	10	0	0	224	40	107	
1.8	10	0	0	224	40	107	
1.9	14	0	0	224	40	107	
2.0	5	0	0	224	40	107	
2.1	38	0	0	226	41	107	
2.2	16	0	0	226	41	107	
2.3	12	0	0	226	41	107	
2.4	9	0	0	226	41	107	
2.5	23	0	0	226	41	107	
2.6	7	0	0	226	41	107	
2.7	12	0	0	226	41	107	
2.9	16	0	0	226	41	107	
3.0	15	0	0	226	41	107	
3.1	9	0	0	226	41	107	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	226	41	107	
0.2	14	0	0	226	41	107	
0.3	13	0	0	226	41	107	
0.4	10	0	0	226	41	107	
0.5	11	0	0	226	41	107	
0.6	14	0	0	226	41	107	
0.7	10	0	0	226	41	107	
0.8	10	0	0	226	41	107	
0.9	14	0	0	226	41	107	
1.0	16	0	0	226	41	107	
1.1	12	0	0	226	41	107	
1.2	16	0	0	226	41	107	
1.3	17	0	0	226	41	107	
1.4	7	0	0	226	41	107	
1.5	14	0	0	226	41	107	
1.6	10	0	0	226	41	107	
1.7	11	0	0	226	41	107	
1.8	12	0	0	226	41	107	
1.9	12	0	0	226	41	107	
2.0	16	0	0	226	41	107	
2.1	20	0	0	226	41	107	
2.2	11	0	0	226	41	107	
2.3	14	0	0	226	41	107	
2.4	12	0	0	226	41	107	
2.5	14	0	0	226	41	107	
2.6	16	0	0	226	41	107	
2.7	9	0	0	226	41	107	
2.8	14	0	0	226	41	107	
2.9	17	0	0	226	41	107	
3.0	14	0	0	226	41	107	
3.2	12	0	0	226	41	107	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	98	0	0	218	32	107	
0.2	82	0	0	218	26	107	
0.3	85	0	0	218	22	107	
0.4	93	0	4	217	22	107	
0.5	100	0	0	218	22	108	
0.6	100	0	6	218	22	108	
0.7	98	0	2	217	22	108	
0.8	100	0	0	218	22	108	
0.9	96	0	0	216	20	108	
1.0	98	0	8	217	22	108	
1.1	70	0	0	235	39	108	
1.2	63	0	0	234	38	108	
1.3	17	0	0	235	38	108	
1.4	14	0	0	235	38	108	
1.5	9	0	0	235	38	108	
1.6	14	0	0	235	38	108	
1.7	7	0	0	235	38	108	
1.8	16	0	0	235	38	108	
1.9	20	0	0	235	38	108	
2.1	16	0	0	235	38	108	
2.2	26	0	0	235	38	108	
2.3	76	0	0	236	39	108	
2.4	65	0	0	282	84	108	
2.5	94	0	0	304	104	108	
2.6	86	0	0	310	109	108	
2.7	52	0	0	335	132	108	
2.8	32	0	0	335	132	108	
2.9	19	0	0	335	132	108	
3.0	20	0	0	335	132	108	
3.1	9	0	0	335	132	108	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	15	0	0	335	132	108	
0.2	12	0	0	335	132	108	
0.3	17	0	0	335	132	108	
0.4	12	0	0	335	132	108	
0.5	12	0	0	335	132	108	
0.6	13	0	0	335	132	108	
0.7	10	0	0	335	132	108	
0.8	15	0	0	335	132	108	
0.9	11	0	0	335	132	108	
1.0	16	0	0	335	132	108	
1.1	13	0	0	335	132	108	
1.2	10	0	0	335	132	108	
1.3	10	0	0	335	132	108	
1.4	20	0	0	335	132	108	
1.5	7	0	0	335	132	108	
1.6	16	0	0	335	132	108	
1.7	13	0	0	335	132	108	
1.8	12	0	0	335	132	108	
1.9	14	0	0	335	132	108	
2.0	9	0	0	335	132	108	
2.1	16	0	0	335	132	108	
2.2	11	0	0	335	132	108	
2.3	11	0	0	335	132	108	
2.4	5	0	0	335	132	108	
2.5	7	0	0	335	132	108	
2.6	18	0	0	335	132	108	
2.7	16	0	0	335	132	108	
2.8	10	0	0	335	132	108	
2.9	9	0	0	335	132	108	
3.0	14	0	0	335	132	108	
3.2	16	0	0	335	132	108	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/wascmd -r 9Ur5IzDKqV.TizenYouTube" pid:2875
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	66	0	0	335	131	108	
0.2	77	28	0	327	123	108	
0.4	98	40	0	327	122	108	
0.6	100	31	0	325	120	108	
0.7	100	37	0	323	118	108	
0.8	100	45	0	319	114	108	
1.0	100	48	0	313	108	108	
1.1	100	41	0	307	102	108	
1.2	98	46	0	304	99	108	
1.3	98	55	0	292	87	108	
1.4	100	44	0	287	82	108	
1.5	100	58	0	285	80	108	
1.6	100	57	0	292	87	108	
1.7	48	4	0	293	87	108	
1.8	20	2	0	294	89	108	
1.9	12	5	0	297	91	108	
2.0	29	8	0	302	97	108	
2.1	16	4	0	305	100	108	
2.2	18	4	0	309	104	108	
2.3	15	11	0	320	115	108	
2.4	22	2	0	322	117	108	
2.5	11	2	0	323	118	108	
2.6	20	2	0	323	118	108	
2.7	9	2	0	323	118	108	
2.8	14	0	0	323	118	108	
2.9	18	2	0	323	118	108	
3.0	10	0	0	323	118	108	
3.1	12	2	0	323	118	108	
3.2	16	0	0	323	118	108	
3.3	17	2	0	323	118	108	
3.4	12	2	0	323	118	108	
3.5	59	0	0	323	118	108	
3.6	53	4	0	322	115	108	
3.7	62	0	0	319	112	108	
3.9	64	2	0	316	109	108	
4.0	20	2	0	316	109	108	
4.1	10	0	0	316	109	108	
4.2	12	2	0	316	109	108	
4.3	9	2	0	316	109	108	
4.4	12	0	0	316	109	108	
4.5	22	2	0	316	109	108	
4.6	9	2	0	316	109	108	
4.7	9	0	0	316	109	108	
4.8	14	4	0	316	109	108	
/usr/bin/wascmd -r 9Ur5IzDKqV.TizenYouTube is stablised at 1.7(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	12	0	0	316	109	108	
0.2	30	0	0	316	109	108	
0.3	16	0	0	316	109	108	
0.4	18	0	0	316	109	108	
0.5	31	0	0	316	109	108	
0.6	40	0	0	316	109	108	
0.7	15	0	0	316	109	108	
0.8	12	0	0	316	109	108	
0.9	9	0	0	316	109	108	
1.0	21	0	0	316	109	108	
1.1	10	0	0	316	109	108	
1.2	13	0	0	316	109	108	
1.3	18	0	0	316	109	108	
1.4	12	0	0	316	109	108	
1.5	16	0	0	316	109	108	
1.6	9	0	0	316	109	108	
1.7	9	0	0	316	109	108	
1.8	12	0	0	316	109	108	
1.9	16	0	0	316	109	108	
2.0	19	0	0	316	109	108	
2.1	17	0	0	316	109	108	
2.2	15	0	0	316	109	108	
2.3	31	0	0	316	109	108	
2.4	11	0	0	316	109	108	
2.5	9	0	0	316	109	108	
2.6	13	0	0	316	109	108	
2.7	19	0	0	316	109	108	
2.9	16	0	0	316	109	108	
3.0	14	0	0	316	109	108	
3.1	18	0	0	316	109	108	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	16	0	0	316	109	108	
0.2	17	0	0	316	109	108	
0.3	12	0	0	316	109	108	
0.4	16	0	0	316	109	108	
0.5	14	0	0	316	109	108	
0.6	16	0	0	316	109	108	
0.7	33	0	0	316	109	108	
0.8	46	0	0	316	109	108	
0.9	4	0	0	316	109	108	
1.0	12	0	0	316	109	108	
1.1	12	0	0	316	109	108	
1.2	16	0	0	316	109	108	
1.3	14	0	0	316	109	108	
1.4	13	0	0	316	109	108	
1.5	18	0	0	316	109	108	
1.6	7	0	0	316	109	108	
1.7	12	0	0	316	109	108	
1.8	11	0	0	316	109	108	
1.9	9	0	0	316	109	108	
2.0	16	0	0	316	109	108	
2.1	12	0	0	316	109	108	
2.2	18	0	0	316	109	108	
2.3	13	0	0	316	109	108	
2.4	16	0	0	316	109	108	
2.5	19	0	0	316	109	108	
2.6	17	0	0	316	109	108	
2.7	16	0	0	316	108	108	
2.8	12	0	0	316	108	108	
2.9	7	0	0	316	108	108	
3.1	12	0	0	316	108	108	
3.2	16	0	0	316	108	108	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	0	308	100	108	
0.2	92	0	0	315	108	108	
0.3	94	0	0	315	108	108	
0.4	70	0	0	315	108	108	
0.5	76	0	0	315	108	108	
0.6	61	0	0	315	108	108	
0.7	60	0	0	315	108	108	
0.8	69	0	0	315	108	108	
0.9	26	0	0	315	108	108	
1.0	13	0	0	315	108	108	
1.1	18	0	0	315	108	108	
1.2	15	0	0	315	108	108	
1.3	12	0	0	315	108	108	
1.4	11	0	0	315	108	108	
1.5	20	0	0	315	108	108	
1.6	10	0	0	315	108	108	
1.7	16	0	0	315	108	108	
1.8	12	0	0	315	108	108	
1.9	49	0	0	315	108	108	
2.0	27	0	0	315	108	108	
2.1	16	0	0	315	108	108	
2.2	15	0	0	315	108	108	
2.3	4	0	0	315	108	108	
2.5	17	0	0	315	108	108	
2.6	9	0	0	315	108	108	
2.7	10	0	0	315	108	108	
2.8	12	0	0	315	108	108	
2.9	12	0	0	315	108	108	
3.0	20	0	0	315	108	108	
3.1	12	0	0	315	108	108	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	8	0	0	315	108	108	
0.2	17	0	0	315	108	108	
0.3	16	0	0	315	108	108	
0.4	10	0	0	315	108	108	
0.5	11	0	0	315	108	108	
0.6	9	0	0	315	108	108	
0.7	19	0	0	315	108	108	
0.8	12	0	0	315	108	108	
0.9	19	0	0	315	108	108	
1.0	13	0	0	315	108	108	
1.1	35	0	0	315	108	108	
1.2	16	0	0	315	108	108	
1.3	8	0	0	315	108	108	
1.4	12	0	0	315	108	108	
1.5	14	0	0	315	108	108	
1.6	14	0	0	315	108	108	
1.7	18	0	0	315	108	108	
1.8	20	0	0	315	108	108	
1.9	9	0	0	317	110	108	
2.0	15	0	0	317	110	108	
2.1	12	0	0	317	110	108	
2.2	16	0	0	317	110	108	
2.3	12	0	0	317	110	108	
2.4	10	0	0	317	110	108	
2.5	19	0	0	317	110	108	
2.6	14	0	0	317	110	108	
2.7	18	0	0	317	110	108	
2.9	10	0	0	317	110	108	
3.0	15	0	0	317	110	108	
3.1	12	0	0	317	110	108	
3.2	16	0	0	317	110	108	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/killall 9Ur5IzDKqV.TizenYouTube" pid:2911
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	33	0	0	387	180	108	
0.2	12	0	0	387	180	108	
0.3	12	0	0	387	180	108	
0.4	22	0	0	387	180	108	
0.5	11	0	0	387	180	108	
0.6	10	0	0	387	180	108	
0.7	11	0	0	387	180	108	
0.8	14	0	0	387	180	108	
0.9	17	0	0	387	180	108	
1.0	12	0	0	387	180	108	
1.1	12	0	0	387	180	108	
1.2	7	0	0	387	180	108	
1.3	44	0	0	392	184	108	
1.4	8	0	0	392	184	108	
1.5	14	0	0	392	184	108	
1.6	18	0	0	392	184	108	
1.7	15	0	0	392	184	108	
1.8	10	0	0	392	184	108	
1.9	18	0	0	392	184	108	
2.0	16	0	0	392	184	108	
2.1	6	0	0	392	184	108	
2.2	20	0	0	392	184	108	
2.3	10	0	0	392	184	108	
2.4	11	0	0	392	184	108	
2.5	12	0	0	392	184	108	
2.6	15	0	0	392	184	108	
2.7	10	0	0	392	184	108	
2.8	9	0	0	392	184	108	
3.0	18	0	0	392	184	108	
3.1	12	0	0	392	184	108	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	12	0	0	392	184	108	
0.2	15	0	0	392	184	108	
0.3	17	0	0	392	184	108	
0.4	13	0	0	401	193	108	
0.5	21	0	0	401	193	108	
0.6	5	0	0	401	193	108	
0.7	15	0	0	401	193	108	
0.8	9	0	0	401	193	108	
0.9	10	0	0	401	193	108	
1.0	8	0	0	401	193	108	
1.1	11	0	0	401	193	108	
1.2	12	0	0	401	193	108	
1.3	9	0	0	401	193	108	
1.4	18	0	0	401	193	108	
1.5	12	0	0	401	193	108	
1.6	18	0	0	401	193	108	
1.7	12	0	0	401	193	108	
1.8	10	0	0	401	193	108	
1.9	12	0	0	401	193	108	
2.0	12	0	0	401	193	108	
2.1	10	0	0	401	193	108	
2.2	13	0	0	401	193	108	
2.3	14	0	0	401	193	108	
2.4	22	0	0	401	193	108	
2.5	12	0	0	401	193	108	
2.6	11	0	0	401	193	108	
2.7	14	0	0	401	193	108	
2.8	12	0	0	401	193	108	
2.9	10	0	0	401	193	108	
3.1	14	0	0	401	193	108	
3.2	10	0	0	401	193	108	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.ignition"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.4	77	0	0	399	186	108	
0.5	57	38	0	399	184	108	
0.6	59	43	0	399	180	108	
0.7	59	52	0	399	176	108	
0.8	62	44	0	399	174	108	
0.9	59	52	0	399	171	108	
1.0	57	45	0	399	167	108	
1.1	62	49	0	398	162	108	
1.2	63	49	0	398	160	108	
1.3	64	51	0	398	157	108	
1.4	61	51	0	398	155	108	
1.5	59	41	0	399	153	108	
1.6	54	35	0	398	152	108	
1.7	58	50	0	398	151	108	
1.9	61	51	0	398	151	108	
2.0	66	55	0	398	151	108	
2.1	60	53	0	398	151	108	
2.2	61	49	0	398	151	108	
2.3	57	51	0	398	151	108	
2.4	59	39	0	398	148	108	
2.5	98	42	0	398	147	108	
2.6	67	50	0	398	146	108	
2.7	68	57	0	395	143	108	
2.8	73	54	0	394	143	108	
2.9	79	37	0	394	142	108	
3.0	57	50	0	394	142	108	
3.1	63	49	0	392	140	108	
3.2	60	46	0	386	133	108	
3.3	62	40	0	384	131	108	
3.4	74	58	0	384	131	108	
3.5	92	75	0	384	131	108	
3.6	92	37	0	367	114	108	
3.7	100	30	0	366	113	108	
3.8	100	24	0	366	113	108	
3.9	100	28	0	366	112	108	
4.0	100	36	0	366	112	108	
4.1	100	42	0	365	111	108	
4.2	100	22	0	365	111	108	
4.4	100	43	0	364	110	108	
4.5	100	33	0	364	107	108	
4.6	100	31	0	363	104	108	
4.7	100	65	0	363	104	108	
4.8	100	47	0	362	103	108	
4.9	100	29	0	362	103	108	
5.0	100	33	0	361	102	108	
5.1	100	33	0	357	98	108	
5.2	100	28	0	356	96	108	
5.3	96	33	0	347	88	108	
5.4	88	58	0	343	81	108	
5.5	92	58	0	342	79	108	
5.6	85	70	0	341	78	108	
5.7	98	90	0	339	75	108	
5.8	83	63	0	337	74	108	
5.9	69	54	0	335	72	108	
6.0	70	67	0	333	70	108	
6.1	80	65	0	332	69	108	
6.2	73	62	0	331	67	108	
6.3	77	60	0	330	66	108	
6.4	65	53	0	328	65	108	
6.5	63	49	0	328	65	108	
6.6	57	54	0	327	63	108	
6.7	59	49	0	326	63	108	
6.8	58	56	0	324	61	108	
6.9	60	50	0	323	60	108	
7.0	60	52	0	321	58	108	
7.1	84	71	0	320	57	108	
7.2	94	72	0	319	56	108	
7.4	94	63	0	330	67	108	
7.5	87	56	0	329	66	108	
7.6	63	26	0	330	66	108	
7.7	44	22	0	330	66	108	
7.8	77	60	0	330	66	108	
7.9	38	29	0	330	66	108	
8.0	58	36	0	330	66	108	
8.1	44	20	0	330	66	108	
8.2	42	24	0	329	66	108	
8.3	39	23	0	329	66	108	
8.4	58	38	0	329	66	108	
8.5	41	26	0	330	66	108	
8.6	67	50	0	329	65	108	
8.7	86	68	0	328	64	108	
8.8	51	33	0	328	64	108	
8.9	48	30	0	328	64	108	
9.0	41	24	0	328	64	108	
9.1	49	24	0	328	64	108	
9.2	49	24	0	328	64	108	
9.3	50	28	0	328	64	108	
9.4	43	30	0	328	64	108	
9.5	75	54	0	327	63	108	
9.6	40	24	0	327	63	108	
9.7	45	30	0	327	63	108	
9.8	43	23	0	327	63	108	
9.9	46	24	0	327	63	108	
10.0	44	21	0	327	63	108	
10.1	34	25	0	327	63	108	
10.2	45	22	0	327	63	108	
10.3	44	23	0	327	63	108	
10.4	43	20	0	327	63	108	
10.5	41	25	0	327	63	108	
10.6	41	22	0	327	63	108	
10.8	43	21	0	327	63	108	
