
Pre-Reclaim: 240000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	57	0	50	313	22	44	
0.2	66	0	44	318	28	50	
0.3	60	0	56	320	34	53	
0.4	64	0	50	326	40	60	
0.5	65	0	47	328	53	64	
0.6	60	0	48	337	61	74	
0.7	65	0	47	341	66	79	
0.8	59	0	51	345	88	84	
0.9	65	0	49	348	91	89	
1.0	58	0	48	352	95	95	
1.1	66	0	48	355	97	100	
1.2	62	0	49	357	100	106	
1.3	60	0	53	360	103	111	
1.4	63	0	49	364	107	117	
1.5	67	0	49	368	117	121	
1.6	62	0	56	370	150	125	
1.7	62	0	50	375	155	132	
1.8	60	0	51	379	158	138	
1.9	60	0	52	384	164	145	
2.0	59	0	54	389	169	152	
2.1	66	0	51	394	174	159	
2.2	61	0	51	398	178	166	
2.4	62	0	52	403	183	173	
2.5	63	0	51	409	188	180	
2.6	62	0	52	413	197	184	
2.7	63	0	53	414	235	185	
2.8	65	0	52	416	245	190	
2.9	63	0	51	419	248	195	
3.0	36	0	22	420	264	196	
3.1	14	0	0	420	264	196	
3.2	20	0	0	420	264	196	
3.3	12	0	0	420	264	196	
3.4	12	0	0	420	264	196	
3.5	14	0	0	420	264	196	
3.6	18	0	0	420	264	196	
3.7	16	0	0	420	264	196	
3.8	18	0	0	420	264	196	
3.9	21	0	0	420	264	196	
4.0	14	0	0	420	264	196	
4.1	16	0	0	420	264	196	
4.2	23	0	0	420	264	196	
4.3	16	0	0	420	264	196	
4.4	18	0	0	420	264	196	
4.5	16	0	0	420	264	196	
4.6	14	0	0	420	264	196	
4.7	23	0	0	420	264	196	
4.8	20	0	0	420	264	196	
4.9	19	0	0	420	264	196	
5.0	14	0	0	420	264	196	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	18	0	0	420	264	196	
0.2	18	0	0	420	265	196	
0.3	18	0	0	420	265	196	
0.4	23	0	0	421	265	196	
0.5	16	0	0	421	265	196	
0.6	18	0	0	421	265	196	
0.7	16	0	0	421	265	196	
0.8	18	0	0	421	265	196	
0.9	20	0	0	421	265	196	
1.0	16	0	0	421	265	196	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	25	0	0	421	265	196	
0.2	21	0	0	421	265	196	
0.3	18	0	0	421	265	196	
0.4	19	0	0	421	265	196	
0.5	15	0	0	420	264	196	
0.6	21	0	0	420	264	196	
0.7	20	0	0	420	264	196	
0.8	14	0	0	420	264	196	
0.9	19	0	0	421	265	196	
1.0	14	0	0	421	265	196	
1.1	22	0	0	421	265	196	
1.2	14	0	0	421	265	196	
1.3	18	0	0	421	265	196	
1.4	16	0	0	421	265	196	
1.5	12	0	0	421	265	196	
1.6	18	0	0	421	265	196	
1.7	20	0	0	421	265	196	
1.8	19	0	0	421	265	196	
1.9	18	0	0	421	265	196	
2.0	16	0	0	421	265	196	
2.1	20	0	0	421	265	196	
2.2	16	0	0	421	265	196	
2.3	23	0	0	421	265	196	
2.4	14	0	0	421	265	196	
2.5	14	0	0	421	265	196	
2.6	16	0	0	421	265	196	
2.7	28	0	0	421	265	196	
2.8	20	0	0	421	265	196	
2.9	12	0	0	421	265	196	
3.1	22	0	0	421	265	196	
3.2	12	0	0	421	265	196	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2665
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	59	 "QizQxC7CUf.Play" not found0	421	263	196	
0.3	64	 "QizQxC7CUf.Play" not found0	421	260	196	
0.5	88	0	0	420	252	196	
0.6	83	18	0	401	228	195	
0.7	98	15	0	401	225	195	
0.8	92	26	0	401	224	195	
1.0	87	23	0	400	222	195	
1.1	84	25	0	400	220	195	
1.2	98	43	0	400	220	195	
1.3	98	49	0	400	220	195	
1.4	98	42	0	399	219	195	
1.5	98	47	0	399	219	195	
1.6	98	42	0	399	219	195	
1.7	98	43	0	399	219	195	
1.8	90	44	0	398	217	195	
1.9	96	45	0	398	217	195	
2.0	96	35	0	397	215	195	
2.1	98	40	0	397	215	195	
2.2	90	43	0	395	213	195	
2.3	88	40	0	395	212	195	
2.4	92	36	0	395	212	195	
2.5	91	0	0	395	211	195	
2.6	96	16	0	394	210	195	
2.7	91	32	0	394	209	195	
2.9	95	32	0	394	210	195	
3.0	91	28	0	394	209	195	
3.1	87	27	0	394	207	195	
3.2	91	33	0	394	207	195	
3.3	81	36	0	394	207	195	
3.4	72	13	0	394	203	195	
3.5	87	24	0	393	200	195	
3.6	98	15	0	393	199	195	
3.7	92	28	0	392	196	195	
3.8	87	31	0	392	194	195	
3.9	92	46	0	392	194	195	
4.0	98	49	0	391	192	195	
4.1	92	50	0	390	191	195	
4.2	98	33	0	390	190	195	
4.3	98	43	0	390	190	195	
4.4	92	41	0	390	188	195	
4.5	100	54	0	390	188	195	
4.6	94	38	0	389	187	195	
4.7	89	35	0	388	182	195	
4.9	89	46	0	387	179	195	
5.0	100	50	0	387	178	195	
5.1	92	47	0	387	178	195	
5.2	94	48	0	386	178	195	
5.3	95	51	0	386	178	195	
5.4	96	35	0	386	178	195	
5.5	94	46	0	386	177	195	
5.6	92	40	0	386	177	195	
5.7	92	39	0	386	177	195	
5.8	85	37	0	386	177	195	
5.9	85	38	0	386	177	195	
6.0	96	42	0	385	176	195	
6.1	98	50	0	384	175	195	
6.2	98	47	0	384	174	195	
6.3	100	50	0	384	174	195	
6.4	100	52	0	384	174	195	
6.5	100	53	0	384	174	195	
6.6	100	44	0	384	174	195	
6.7	100	48	0	383	173	195	
6.8	100	48	0	382	171	195	
7.0	100	49	0	380	170	195	
7.1	100	46	0	380	169	195	
7.2	100	44	0	379	168	195	
7.3	100	50	0	377	166	195	
7.4	100	52	0	366	154	195	
7.5	98	46	0	363	151	195	
7.6	100	48	0	360	148	195	
7.7	100	48	0	360	148	195	
7.8	100	51	0	358	145	195	
7.9	100	50	0	356	144	195	
8.0	98	50	0	355	143	195	
8.1	100	50	0	353	141	195	
8.2	100	46	0	351	139	195	
8.3	100	56	0	349	137	195	
8.4	100	55	0	352	140	195	
8.5	100	48	0	362	150	195	
8.6	100	44	0	364	152	195	
8.7	92	44	0	364	151	195	
8.8	98	44	0	364	151	195	
8.9	100	50	0	364	151	195	
9.0	100	51	0	364	151	195	
9.1	100	52	0	364	151	195	
9.2	100	46	0	359	146	195	
9.3	100	53	0	358	144	195	
9.4	100	35	0	357	142	195	
9.6	100	19	0	346	128	194	
9.7	100	29	0	346	127	194	
9.9	100	22	0	346	126	194	
10.0	100	20	0	346	124	194	
10.1	97	25	0	346	122	194	
10.2	100	25	0	345	116	194	
10.4	96	55	0	345	112	194	
10.5	100	45	0	345	111	194	
10.6	100	63	0	344	111	194	
10.7	100	72	0	342	108	194	
10.8	100	53	0	340	106	194	
10.9	100	45	0	338	102	194	
11.0	100	38	0	338	102	194	
11.1	98	35	0	338	101	194	
11.2	98	36	0	336	100	194	
11.3	79	46	0	332	95	194	
11.4	69	45	0	338	101	194	
11.5	73	49	0	334	97	194	
11.6	85	40	0	329	92	194	
11.7	63	47	0	324	87	194	
11.8	63	49	0	318	81	194	
11.9	65	50	0	312	75	194	
12.0	66	46	0	307	70	194	
12.1	62	48	0	302	65	194	
12.3	62	50	0	300	64	194	
12.4	61	47	0	300	63	194	
12.5	62	51	0	299	62	194	
12.6	64	45	0	297	60	194	
12.7	60	49	0	294	57	194	
12.8	58	50	0	324	87	194	
12.9	82	65	0	324	84	194	
13.0	63	51	0	323	83	194	
13.1	65	49	0	319	79	194	
13.2	64	50	0	322	83	194	
13.3	65	46	0	322	83	194	
13.4	69	52	0	320	80	194	
13.5	67	55	0	319	80	194	
13.6	62	51	0	319	79	194	
13.7	65	51	0	321	81	194	
13.8	62	50	0	320	80	194	
13.9	67	44	0	321	81	194	
14.0	66	48	0	321	81	194	
14.1	74	56	0	321	81	194	
14.2	66	52	0	320	81	194	
14.3	77	54	0	320	80	194	
14.4	96	27	0	319	78	194	
14.5	98	34	0	318	78	194	
14.6	83	28	0	318	77	194	
14.7	60	0	0	317	75	194	
14.8	70	13	0	312	67	194	
14.9	86	31	0	309	63	194	
15.0	60	45	0	309	63	194	
15.1	66	49	0	309	63	194	
15.2	64	23	0	309	62	194	
15.3	63	2	0	308	61	194	
15.4	64	0	0	308	61	194	
15.5	65	37	0	306	59	194	
15.6	70	48	0	306	59	194	
15.8	62	50	0	306	58	194	
15.9	59	49	0	305	58	194	
16.0	79	60	0	301	53	194	
16.1	65	54	0	297	49	194	
16.2	92	78	0	294	47	194	
16.3	74	67	0	291	43	194	
16.4	81	65	0	288	40	194	
16.5	90	71	0	278	30	194	
16.6	75	57	0	273	25	194	
16.7	71	48	0	273	25	194	
16.8	59	52	0	273	25	194	
16.9	60	52	0	272	25	194	
17.0	67	48	0	272	25	194	
17.1	65	46	0	275	27	194	
17.2	59	51	0	275	27	194	
17.3	65	51	0	275	27	194	
17.4	69	56	0	277	29	194	
17.5	96	81	0	281	33	194	
17.6	100	82	0	272	24	194	
17.7	100	85	0	265	17	194	
17.8	100	82	4	253	5	194	
17.9	100	40	40	250	6	197	
18.0	100	40	24	247	5	199	
18.1	100	31	29	243	4	202	
18.2	74	4	11	250	12	203	
18.3	60	0	0	250	12	203	
18.4	66	2	0	250	12	203	
18.5	70	16	0	254	16	203	
18.6	73	51	0	260	23	203	
18.7	68	56	0	267	30	203	
18.8	69	51	0	276	38	203	
18.9	47	33	0	274	32	203	
19.0	96	69	0	268	26	203	
19.1	100	86	0	262	20	203	
19.2	96	75	0	255	13	203	
19.3	96	60	9	245	4	204	
19.5	100	56	13	246	6	205	
19.6	100	61	20	245	8	207	
19.7	81	46	19	246	11	209	
19.8	22	8	0	246	11	209	
19.9	14	0	0	246	11	209	
20.0	15	0	0	246	11	209	
20.1	23	0	0	246	11	209	
20.2	12	0	0	246	11	209	
20.3	14	0	0	246	11	209	
20.4	21	10	0	252	18	209	
20.5	20	6	0	260	25	209	
20.6	30	9	0	268	33	209	
20.7	42	29	0	268	33	209	
20.8	80	65	0	268	33	209	
20.9	65	51	0	268	33	209	
21.0	66	57	0	268	33	209	
21.1	77	56	0	268	33	209	
21.2	88	73	0	262	28	209	
21.3	100	88	0	254	20	209	
21.4	75	59	0	248	13	209	
21.5	55	37	0	246	11	209	
21.6	70	52	0	246	12	209	
21.7	67	48	0	246	12	209	
21.8	81	69	0	246	11	209	
21.9	83	75	0	245	10	209	
22.0	88	58	0	242	7	209	
22.2	26	8	0	242	7	209	
22.3	29	5	0	247	12	209	
22.4	26	9	0	252	17	209	
22.5	16	0	0	252	17	209	
22.6	12	0	0	252	17	209	
22.7	16	0	0	252	17	209	
22.8	16	0	0	252	17	209	
22.9	19	0	0	253	18	209	
23.0	19	6	0	259	24	209	
23.1	17	4	0	261	26	209	
23.2	21	0	0	261	26	209	
23.3	18	0	0	261	26	209	
23.4	15	0	0	261	26	209	
23.5	16	0	0	261	26	209	
23.6	14	0	0	261	26	209	
23.7	17	0	0	261	26	209	
23.8	16	0	0	261	26	209	
23.9	21	0	0	261	26	209	
24.0	14	0	0	261	26	209	
24.1	9	0	0	261	26	209	
24.2	16	0	0	261	26	209	
24.3	14	0	0	261	26	209	
24.4	16	0	0	261	26	209	
24.5	18	0	0	261	26	209	
24.6	29	6	0	261	26	209	
24.7	16	0	0	261	26	209	
24.8	26	6	0	261	26	209	
24.9	18	0	0	261	26	209	
25.0	16	0	0	261	26	209	
25.1	20	0	0	261	26	209	
25.2	16	0	0	261	26	209	
/usr/bin/wascmd -r QizQxC7CUf.PlayMovies is stablised at 22.2(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	24	0	0	261	26	209	
0.2	14	0	0	261	26	209	
0.3	17	0	0	261	26	209	
0.4	16	0	0	261	26	209	
0.5	21	0	0	261	26	209	
0.6	16	0	0	261	26	209	
0.7	21	0	0	261	26	209	
0.8	12	0	0	261	26	209	
0.9	17	0	0	261	26	209	
1.0	19	0	0	261	26	209	
1.1	16	0	0	261	26	209	
