
Pre-Reclaim: 240000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.4	34	0	0	410	263	180	
0.5	19	0	0	410	263	180	
0.6	18	0	0	410	263	180	
0.7	25	0	0	410	263	180	
0.8	24	0	0	410	263	180	
0.9	58	0	0	410	262	180	
1.0	43	0	0	410	262	180	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	17	0	0	410	262	180	
0.2	9	0	0	410	262	180	
0.3	11	0	0	410	262	180	
0.4	16	0	0	410	262	180	
0.5	19	0	0	410	262	180	
0.6	19	0	0	410	262	180	
0.7	21	0	0	410	262	180	
0.8	44	0	0	410	262	180	
0.9	16	0	0	410	262	180	
1.0	18	0	0	410	262	180	
1.1	15	0	0	410	262	180	
1.2	11	0	0	410	262	180	
1.3	43	0	0	410	262	180	
1.4	60	0	0	410	262	180	
1.5	7	0	0	410	262	180	
1.6	29	0	0	410	262	180	
1.7	31	0	0	410	262	180	
1.8	12	0	0	410	262	180	
1.9	15	0	0	410	262	180	
2.0	15	0	0	410	262	180	
2.1	21	0	0	410	262	180	
2.2	26	0	0	410	262	180	
2.3	4	0	0	410	262	180	
2.4	18	0	0	410	262	180	
2.5	24	0	0	410	262	180	
2.6	9	0	0	410	262	180	
2.7	17	0	0	410	262	180	
2.8	31	0	0	410	262	180	
2.9	15	0	0	410	262	180	
3.1	16	0	0	410	262	180	
3.2	45	0	0	410	262	180	
3.3	11	0	0	410	262	180	
3.4	16	0	0	410	262	180	
3.5	20	0	0	410	262	180	
3.6	14	0	0	410	262	180	
3.7	9	0	0	410	262	180	
3.8	10	0	0	410	262	180	
3.9	15	0	0	410	262	180	
4.0	11	0	0	410	262	180	
4.1	10	0	0	410	262	180	
4.2	9	0	0	410	262	180	
4.3	9	0	0	410	262	180	
4.4	9	0	0	410	262	180	
4.5	28	0	0	410	262	180	
4.6	9	0	0	410	263	180	
 is stablised at 1.5(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2711
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.2	58	 "QizQxC7CUf.Play" not found0	410	260	180	
0.3	68	 "QizQxC7CUf.Play" not found0	410	257	180	
0.7	95	0	0	391	227	180	
0.8	96	20	0	390	223	180	
0.9	94	21	0	390	221	180	
1.1	89	32	0	390	219	180	
1.2	98	44	0	389	219	180	
1.3	94	47	0	389	219	180	
1.4	96	42	0	389	219	180	
1.5	92	43	0	389	219	180	
1.6	90	38	0	389	219	180	
1.7	86	35	0	389	219	180	
1.8	90	38	0	389	219	180	
1.9	85	30	0	389	217	180	
2.0	98	46	0	388	216	180	
2.1	94	41	0	388	216	180	
2.2	94	41	0	387	214	180	
2.3	90	44	0	386	213	180	
2.4	94	42	0	385	213	180	
2.5	96	16	0	385	213	180	
2.6	93	14	0	384	211	180	
2.8	93	31	0	383	210	180	
2.9	96	17	0	384	210	180	
3.0	94	35	0	385	211	180	
3.1	92	35	0	385	211	180	
3.2	90	38	0	384	210	180	
3.3	92	29	0	384	210	180	
3.4	70	15	0	384	206	180	
3.5	90	19	0	383	203	180	
3.6	100	14	0	382	200	180	
3.7	98	26	0	382	198	180	
3.8	82	31	0	382	197	180	
3.9	94	47	0	382	197	180	
4.0	100	50	0	381	195	180	
4.1	100	44	0	381	195	180	
4.2	96	41	0	380	194	180	
4.3	96	49	0	380	193	180	
4.4	96	47	0	380	193	180	
4.5	100	48	0	380	192	180	
4.6	96	48	0	380	191	180	
4.8	86	40	0	378	187	180	
4.9	96	47	0	377	185	180	
5.0	95	43	0	377	184	180	
5.1	92	44	0	376	184	180	
5.2	92	43	0	376	183	180	
5.3	96	49	0	376	183	180	
5.4	98	27	0	376	183	180	
5.5	94	42	0	376	183	180	
5.6	90	42	0	376	183	180	
5.7	88	38	0	376	183	180	
5.8	96	42	0	376	183	180	
5.9	94	42	0	376	183	180	
6.0	94	45	0	376	183	180	
6.1	94	41	0	376	183	180	
6.2	96	40	0	376	182	180	
6.3	94	45	0	375	182	180	
6.4	94	47	0	375	182	180	
6.5	96	45	0	375	182	180	
6.6	94	46	0	374	179	180	
6.7	96	42	0	373	178	180	
6.8	98	45	0	373	178	180	
6.9	100	52	0	373	178	180	
7.0	100	52	0	373	178	180	
7.2	100	48	0	373	178	180	
7.3	100	52	0	373	178	180	
7.4	100	52	0	372	177	180	
7.5	100	45	0	371	175	180	
7.6	100	46	0	370	174	180	
7.7	98	51	0	369	173	180	
7.8	94	44	0	360	163	180	
7.9	100	48	0	353	156	180	
8.0	100	52	0	350	153	180	
8.1	98	46	0	346	149	180	
8.2	100	52	0	345	148	180	
8.3	100	50	0	342	145	180	
8.4	100	46	0	339	143	180	
8.5	100	48	0	339	142	180	
8.6	100	46	0	344	148	180	
8.7	100	50	0	344	147	180	
8.8	98	46	0	346	149	180	
8.9	96	40	0	351	154	180	
9.0	100	50	0	353	155	180	
9.1	98	50	0	353	155	180	
9.2	100	48	0	353	155	180	
9.3	100	44	0	347	150	180	
9.4	100	42	0	347	149	180	
9.5	98	51	0	348	149	180	
9.7	100	41	0	348	149	180	
9.8	100	28	0	338	137	179	
10.0	100	33	0	336	133	179	
10.1	100	30	0	336	131	179	
10.3	100	32	0	335	129	179	
10.4	100	31	0	335	128	179	
10.5	91	28	0	335	123	179	
10.6	74	18	0	336	118	179	
10.7	94	26	0	335	117	179	
10.8	92	39	0	334	115	179	
10.9	100	59	0	326	105	179	
11.0	97	72	0	321	98	179	
11.1	91	45	0	319	96	179	
11.3	100	41	0	321	96	179	
11.4	80	41	0	319	94	179	
11.5	70	49	0	314	90	179	
11.6	69	49	0	321	96	179	
11.7	70	54	0	314	89	179	
11.8	67	50	0	313	89	179	
11.9	63	51	0	312	87	179	
12.0	63	54	0	312	87	179	
12.1	64	50	0	311	86	179	
12.2	67	52	0	311	85	179	
12.3	65	56	0	308	83	179	
12.4	61	45	0	308	82	179	
12.5	66	53	0	308	82	179	
12.6	63	50	0	310	84	179	
12.7	63	51	0	308	83	179	
12.8	62	54	0	309	83	179	
12.9	60	54	0	309	83	179	
13.0	66	52	0	309	83	179	
13.1	59	54	0	308	83	179	
13.2	69	58	0	308	82	179	
13.3	98	34	0	307	80	179	
13.4	100	38	0	306	79	179	
13.5	75	20	0	305	78	179	
13.6	59	0	0	304	76	179	
13.7	67	15	0	300	69	179	
13.8	78	24	0	296	63	179	
13.9	65	43	0	296	63	179	
14.0	61	50	0	295	63	179	
14.1	58	29	0	294	62	179	
14.2	63	2	0	294	60	179	
14.3	60	0	0	294	60	179	
14.4	59	27	0	292	59	179	
14.5	62	51	0	292	58	179	
14.6	61	54	0	291	58	179	
14.8	62	48	0	291	57	179	
14.9	62	48	0	291	57	179	
15.0	81	67	0	283	49	179	
15.1	59	52	0	281	47	179	
15.2	62	50	0	278	44	179	
15.3	77	72	0	275	41	179	
15.4	96	80	0	266	32	179	
15.5	81	54	0	253	18	179	
15.6	62	52	0	252	18	179	
15.7	60	53	0	252	18	179	
15.8	66	50	0	252	18	179	
15.9	63	53	0	252	17	179	
16.0	62	50	0	252	17	179	
16.1	60	51	0	251	17	179	
16.2	62	52	0	251	17	179	
16.3	66	50	0	253	19	179	
16.4	70	64	0	263	29	179	
16.5	94	73	0	258	23	179	
16.6	98	83	0	246	12	179	
16.7	96	76	10	238	6	181	
16.8	100	65	18	232	5	183	
16.9	100	50	36	227	4	186	
17.0	100	40	38	225	5	187	
17.1	100	50	38	230	13	190	
17.2	81	64	2	230	13	190	
17.3	100	54	0	225	8	190	
17.4	98	43	0	230	13	190	
17.5	62	4	0	231	14	190	
17.6	68	6	0	232	15	190	
17.7	62	14	0	232	15	190	
17.8	71	56	0	237	20	190	
17.9	67	54	0	237	19	190	
18.0	42	32	0	237	14	190	
18.1	73	61	0	234	12	190	
18.2	98	81	0	234	12	190	
18.3	96	82	0	238	16	190	
18.4	94	71	0	237	14	190	
18.5	88	69	0	232	9	190	
18.6	44	35	0	232	9	190	
18.8	26	13	0	232	9	190	
18.9	19	2	0	232	9	190	
19.0	9	0	0	232	9	190	
19.1	11	0	0	232	9	190	
19.2	14	0	0	232	9	190	
19.3	10	0	0	232	9	190	
19.4	16	2	0	232	9	190	
19.5	34	14	0	247	25	190	
19.6	20	6	0	252	29	190	
19.7	16	2	0	252	29	190	
19.8	6	0	0	252	29	190	
19.9	12	0	0	252	30	190	
20.0	22	0	0	252	29	190	
20.1	12	0	0	252	29	190	
20.2	11	0	0	252	29	190	
20.3	69	53	0	252	29	190	
20.4	75	59	0	252	29	190	
20.5	72	49	0	252	29	190	
20.6	69	57	0	252	29	190	
20.7	88	74	0	249	26	190	
20.8	100	86	0	242	20	190	
20.9	90	78	0	232	9	190	
21.0	31	12	0	232	9	190	
21.1	55	43	0	232	9	190	
21.2	64	52	0	232	9	190	
21.3	67	54	0	231	9	190	
21.4	85	71	0	230	8	190	
21.5	76	61	0	230	7	190	
21.6	80	62	6	226	4	190	
21.7	56	11	28	229	9	192	
21.8	15	6	0	235	16	192	
21.9	13	4	0	238	18	192	
22.1	12	0	0	238	18	192	
22.2	12	0	0	238	18	192	
22.3	11	0	0	238	18	192	
22.4	9	0	0	238	18	192	
22.5	19	4	0	243	24	192	
22.6	7	5	0	245	25	192	
22.7	11	2	0	247	27	192	
22.8	10	0	0	247	27	192	
22.9	15	0	0	247	27	192	
23.0	16	0	0	247	27	192	
23.1	11	0	0	247	27	192	
23.2	12	0	0	247	27	192	
23.3	13	0	0	247	27	192	
23.4	7	0	0	247	27	192	
23.5	21	6	0	247	27	192	
23.6	16	0	0	247	27	192	
23.7	7	10	0	247	27	192	
23.8	9	0	0	247	27	192	
23.9	12	0	0	247	27	192	
24.0	16	0	0	247	27	192	
24.1	4	0	0	247	27	192	
24.2	14	0	0	247	27	192	
24.3	10	0	0	247	27	192	
24.4	7	0	0	247	27	192	
24.5	19	0	0	247	27	192	
24.6	7	0	0	247	27	192	
24.7	26	0	0	247	27	192	
24.8	9	0	0	247	27	192	
/usr/bin/wascmd -r QizQxC7CUf.PlayMovies is stablised at 21.7(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	24	0	0	247	27	192	
0.2	14	0	0	247	27	192	
0.3	9	0	0	247	27	192	
0.4	10	0	0	247	27	192	
0.5	11	0	0	247	27	192	
0.6	19	0	0	247	27	192	
0.7	12	0	0	247	27	192	
0.8	14	0	0	247	27	192	
0.9	11	0	0	247	27	192	
1.0	12	0	0	247	27	192	
1.1	11	0	0	255	35	192	
1.2	14	0	0	255	35	192	
1.3	9	0	0	255	35	192	
1.4	16	0	0	255	35	192	
1.5	15	0	0	255	35	192	
1.6	12	0	0	255	35	192	
1.7	16	0	0	255	35	192	
1.8	10	0	0	255	35	192	
1.9	18	0	0	255	35	192	
2.0	17	0	0	255	35	192	
2.1	14	0	0	255	35	192	
2.2	12	0	0	255	35	192	
2.3	14	0	0	255	35	192	
2.4	2	0	0	255	35	192	
2.5	11	0	0	255	35	192	
2.6	9	0	0	255	35	192	
2.7	15	0	0	255	35	192	
2.8	15	0	0	255	35	192	
2.9	12	0	0	255	35	192	
3.1	9	0	0	255	35	192	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	255	35	192	
0.2	12	0	0	255	35	192	
0.3	13	0	0	255	35	192	
0.4	7	0	0	255	35	192	
0.5	37	0	0	257	37	192	
0.6	9	0	0	257	37	192	
0.7	11	0	0	257	37	192	
0.8	14	0	0	257	37	192	
0.9	10	0	0	257	37	192	
1.0	16	0	0	257	37	192	
1.1	7	0	0	257	37	192	
1.2	14	0	0	257	37	192	
1.3	7	0	0	257	37	192	
1.4	14	0	0	257	37	192	
1.5	12	0	0	257	37	192	
1.6	11	0	0	257	37	192	
1.7	12	0	0	257	37	192	
1.8	15	0	0	257	37	192	
1.9	9	0	0	257	37	192	
2.0	12	0	0	257	37	192	
2.1	12	0	0	257	37	192	
2.2	10	0	0	257	37	192	
2.3	17	0	0	257	37	192	
2.4	10	0	0	257	37	192	
2.5	10	0	0	257	37	192	
2.6	14	0	0	257	37	192	
2.7	18	0	0	257	37	192	
2.8	9	0	0	257	37	192	
2.9	14	0	0	257	37	192	
3.0	12	0	0	257	37	192	
3.1	12	0	0	257	37	192	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	96	0	0	249	28	192	
0.2	90	0	14	250	27	193	
0.3	100	0	19	252	29	194	
0.4	89	0	0	252	28	194	
0.5	93	0	0	252	27	194	
0.6	96	0	0	252	27	194	
0.7	98	0	0	252	26	194	
0.8	100	0	0	252	26	194	
0.9	100	0	6	250	24	194	
1.0	98	0	8	250	26	195	
1.1	88	0	0	268	44	195	
1.2	24	0	0	268	44	195	
1.3	16	0	0	268	44	195	
1.4	14	0	0	268	44	195	
1.5	16	0	0	268	44	195	
1.7	11	0	0	268	44	195	
1.8	16	0	0	268	44	195	
1.9	20	0	0	268	44	195	
2.0	4	0	0	268	44	195	
2.1	31	0	0	268	44	195	
2.2	65	0	0	268	44	195	
2.3	54	0	0	314	89	195	
2.4	96	0	0	333	107	195	
2.5	84	0	0	340	114	195	
2.6	57	0	0	367	141	195	
2.7	14	0	0	367	141	195	
2.8	18	0	0	367	141	195	
2.9	13	0	0	367	141	195	
3.0	12	0	0	367	141	195	
3.1	15	0	0	367	141	195	

Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	55	0	39	374	159	198	
0.2	52	0	30	381	190	200	
0.3	15	0	0	381	190	200	
0.4	9	0	0	381	190	200	
0.5	13	0	0	381	190	200	
0.6	12	0	0	381	190	200	
0.7	7	0	0	381	190	200	
0.8	22	0	0	381	190	200	
0.9	10	0	0	381	190	200	
1.0	10	0	0	381	190	200	
1.1	15	0	0	381	190	200	
1.2	16	0	0	381	190	200	
1.3	7	0	0	381	190	200	
1.4	16	0	0	381	190	200	
1.5	17	0	0	381	190	200	
1.6	12	0	0	381	190	200	
1.7	15	0	0	381	190	200	
1.8	10	0	0	381	190	200	
1.9	9	0	0	381	190	200	
2.0	16	0	0	381	190	200	
2.1	13	0	0	381	190	200	
2.2	10	0	0	381	190	200	
2.3	9	0	0	381	190	200	
2.4	16	0	0	381	190	200	
2.5	7	0	0	381	190	200	
2.6	12	0	0	381	190	200	
2.7	11	0	0	381	190	200	
2.8	10	0	0	381	190	200	
2.9	10	0	0	381	190	200	
3.1	9	0	0	381	190	200	
3.2	16	0	0	381	190	200	
3.3	12	0	0	381	190	200	
3.4	12	0	0	381	190	200	
3.5	13	0	0	381	190	200	
3.6	13	0	0	381	190	200	
3.7	11	0	0	381	190	200	
3.8	7	0	0	381	190	200	
3.9	12	0	0	381	190	200	
4.0	7	0	0	381	190	200	
4.1	10	0	0	381	190	200	
4.2	17	0	0	381	190	200	
4.3	12	0	0	381	190	200	
4.4	18	0	0	381	190	200	
4.5	9	0	0	381	190	200	
4.6	18	0	0	381	190	200	
4.7	4	0	0	381	190	200	
4.8	21	0	0	381	190	200	
4.9	11	0	0	381	190	200	
5.0	8	0	0	381	190	200	
5.1	20	0	0	381	190	200	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	11	0	0	381	190	200	
0.2	16	0	0	381	190	200	
0.3	15	0	0	381	190	200	
0.4	11	0	0	381	190	200	
0.5	23	0	0	381	190	200	
0.6	6	0	0	381	190	200	
0.7	9	0	0	381	190	200	
0.8	18	0	0	381	190	200	
0.9	12	0	0	381	190	200	
1.0	12	0	0	381	190	200	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	17	0	0	381	190	200	
0.2	12	0	0	381	190	200	
0.3	13	0	0	381	190	200	
0.4	12	0	0	381	190	200	
0.5	14	0	0	381	190	200	
0.6	9	0	0	381	190	200	
0.7	10	0	0	381	190	200	
0.8	11	0	0	381	190	200	
0.9	17	0	0	381	190	200	
1.0	11	0	0	381	190	200	
1.1	10	0	0	381	190	200	
1.2	7	0	0	381	190	200	
1.3	13	0	0	384	193	200	
1.4	17	0	0	384	193	200	
1.5	18	0	0	384	193	200	
1.6	14	0	0	384	193	200	
1.7	11	0	0	384	193	200	
1.8	16	0	0	384	193	200	
1.9	12	0	0	384	193	200	
2.0	13	0	0	384	193	200	
2.1	9	0	0	384	193	200	
2.2	13	0	0	385	193	200	
2.3	10	0	0	385	193	200	
2.4	10	0	0	385	193	200	
2.5	15	0	0	385	193	200	
2.6	7	0	0	385	193	200	
2.8	25	0	0	384	193	200	
2.9	12	0	0	384	193	200	
3.0	18	0	0	384	193	200	
3.1	13	0	0	384	193	200	
3.2	10	0	0	384	193	200	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
1.5	58	0	0	379	168	200	
1.6	55	47	0	378	166	200	
1.7	62	49	0	376	164	200	
1.8	57	38	0	374	160	200	
1.9	62	51	0	373	160	200	
2.0	65	49	0	369	155	200	
2.1	65	49	0	369	155	200	
2.2	60	52	0	368	155	200	
2.3	88	42	0	369	155	200	
2.4	86	43	0	368	154	200	
2.6	61	47	0	368	153	200	
2.7	79	48	0	367	153	200	
2.8	69	52	0	367	152	200	
2.9	57	48	0	366	152	200	
3.0	61	47	0	364	150	200	
3.1	59	52	0	363	148	200	
3.2	62	48	0	362	148	200	
3.3	60	51	0	362	148	200	
3.4	62	52	0	362	147	200	
3.5	59	52	0	360	146	200	
3.6	62	53	0	359	144	200	
3.7	62	50	0	358	143	200	
3.8	67	51	0	358	143	200	
3.9	68	48	0	358	143	200	
4.0	67	47	0	357	141	200	
4.1	100	32	0	346	130	200	
4.3	100	29	0	346	130	200	
4.4	100	42	0	344	125	200	
4.6	100	52	0	342	122	200	
4.7	100	31	0	340	120	200	
4.8	100	39	0	338	118	200	
4.9	96	34	0	339	119	200	
5.0	98	33	0	339	119	200	
5.1	100	42	0	337	117	200	
5.2	98	40	0	337	117	200	
5.3	74	51	0	337	117	200	
5.4	82	59	0	335	115	200	
5.5	59	43	0	335	114	200	
5.6	75	42	0	335	113	200	
5.7	59	45	0	335	113	200	
5.8	65	33	0	334	113	200	
5.9	66	50	0	334	112	200	
6.0	70	38	0	333	112	199	
6.1	90	20	0	333	110	199	
6.2	98	25	0	331	108	199	
6.3	98	45	0	329	106	199	
6.4	98	66	0	329	106	199	
6.5	71	44	0	329	105	199	
6.6	60	44	0	329	105	199	
6.7	91	47	0	328	104	199	
6.8	62	51	0	328	104	199	
6.9	82	61	0	322	99	199	
7.0	98	84	0	334	110	199	
7.1	90	51	0	341	117	199	
7.2	70	48	0	341	117	199	
7.3	61	47	0	341	117	199	
7.4	65	50	0	341	117	199	
7.5	65	49	0	340	116	199	
7.6	74	60	0	341	116	199	
7.8	90	75	0	340	116	199	
7.9	82	61	0	340	116	199	
8.0	68	50	0	340	116	199	
8.1	66	53	0	339	115	199	
8.2	96	72	0	338	114	199	
8.3	66	53	0	338	114	199	
8.4	69	51	0	337	113	199	
8.5	63	51	0	336	112	199	
8.6	76	59	0	334	110	199	
8.7	94	71	0	332	107	199	
8.8	76	60	0	331	106	199	
8.9	78	61	0	331	106	199	
9.0	60	42	0	329	103	199	
9.1	88	71	0	329	102	199	
9.2	92	63	0	329	102	199	
9.3	94	39	0	328	99	199	
9.4	59	0	0	327	99	199	
9.5	65	19	0	327	98	199	
9.6	75	52	0	327	98	199	
9.7	84	63	0	326	97	199	
9.8	92	71	0	325	96	199	
9.9	79	64	0	324	95	199	
10.0	98	81	0	322	94	199	
10.1	92	69	0	321	92	199	
10.2	76	63	0	321	92	199	
10.3	86	67	0	320	91	199	
10.4	70	56	0	319	90	199	
10.5	83	70	0	317	87	199	
10.6	82	59	0	315	86	199	
10.7	71	50	0	315	86	199	
10.8	72	54	0	315	86	199	
10.9	73	54	0	315	86	199	
11.0	71	55	0	315	86	199	
11.1	76	57	0	315	86	199	
11.2	79	56	0	315	86	199	
11.4	76	52	0	315	86	199	
11.5	72	54	0	315	86	199	
11.6	73	55	0	315	86	199	
11.7	76	55	0	315	86	199	
11.8	69	53	0	315	86	199	
11.9	73	49	0	315	86	199	
12.0	69	51	0	315	86	199	
12.1	61	18	0	315	86	199	
12.2	22	2	0	315	86	199	
12.3	11	2	0	315	86	199	
12.4	15	0	0	315	86	199	
12.5	15	0	0	315	86	199	
12.6	37	30	0	315	86	199	
12.7	15	0	0	315	86	199	
12.8	7	2	0	315	86	199	
12.9	15	0	0	315	86	199	
13.0	12	0	0	315	86	199	
13.1	7	2	0	315	86	199	
13.2	14	0	0	315	86	199	
13.3	9	0	0	315	86	199	
13.4	14	2	0	315	86	199	
13.5	14	0	0	315	86	199	
13.6	15	0	0	315	86	199	
13.7	9	2	0	315	86	199	
13.8	30	15	0	315	86	199	
13.9	12	0	0	315	86	199	
14.0	9	0	0	315	86	199	
14.1	11	2	0	315	86	199	
14.2	12	0	0	315	86	199	
14.3	36	0	0	319	88	199	
14.4	24	2	0	319	88	199	
14.5	11	0	0	319	88	199	
14.6	14	0	0	319	88	199	
14.7	13	2	0	319	88	199	
14.8	16	0	0	319	88	199	
14.9	9	0	0	319	88	199	
15.0	14	2	0	319	88	199	
15.1	20	0	0	319	88	199	
15.2	13	0	0	319	88	199	
15.3	12	0	0	319	88	199	
15.4	12	2	0	319	88	199	
15.5	18	0	0	319	88	199	
15.6	16	0	0	319	88	199	
15.7	13	2	0	319	88	199	
org.volt.apps is stablised at 12.1(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	6	0	0	319	88	199	
0.2	11	0	0	319	88	199	
0.3	15	0	0	319	88	199	
0.4	18	0	0	319	88	199	
0.5	7	0	0	319	88	199	
0.6	14	0	0	319	88	199	
0.7	16	0	0	319	88	199	
0.8	10	0	0	319	88	199	
0.9	9	0	0	319	88	199	
1.0	13	0	0	319	88	199	
1.1	7	0	0	319	88	199	
1.2	18	0	0	319	88	199	
1.3	16	0	0	319	88	199	
1.4	13	0	0	319	88	199	
1.5	9	0	0	319	88	199	
1.6	10	0	0	319	88	199	
1.7	12	0	0	319	88	199	
1.8	18	0	0	319	88	199	
1.9	19	0	0	319	88	199	
2.0	18	0	0	319	88	199	
2.1	9	0	0	319	88	199	
2.2	16	0	0	319	88	199	
2.3	11	0	0	319	88	199	
2.4	11	0	0	319	88	199	
2.5	20	0	0	319	88	199	
2.6	29	0	0	319	88	199	
2.7	21	0	0	319	88	199	
2.8	13	0	0	319	88	199	
2.9	29	0	0	319	88	199	
3.0	18	0	0	319	88	199	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	12	0	0	319	88	199	
0.2	11	0	0	319	88	199	
0.3	9	0	0	319	88	199	
0.4	14	0	0	319	88	199	
0.5	9	0	0	319	88	199	
0.6	15	0	0	319	88	199	
0.7	21	0	0	319	88	199	
0.8	11	0	0	319	88	199	
0.9	12	0	0	319	88	199	
1.0	11	0	0	319	88	199	
1.1	10	0	0	319	88	199	
1.2	21	0	0	319	88	199	
1.3	12	0	0	319	88	199	
1.4	9	0	0	319	88	199	
1.5	13	0	0	319	88	199	
1.6	13	0	0	319	88	199	
1.7	14	0	0	319	88	199	
1.8	12	0	0	319	88	199	
1.9	11	0	0	319	88	199	
2.0	11	0	0	319	88	199	
2.1	25	0	0	319	88	199	
2.2	14	0	0	319	88	199	
2.3	9	0	0	319	88	199	
2.4	7	0	0	319	88	199	
2.5	5	0	0	319	88	199	
2.6	16	0	0	319	88	199	
2.7	14	0	0	319	88	199	
2.8	11	0	0	319	88	199	
2.9	10	0	0	319	88	199	
3.1	49	0	0	319	88	199	
3.2	69	0	0	319	88	199	
3.3	65	0	0	319	88	199	
3.4	69	0	0	319	88	199	
3.5	67	0	0	319	88	199	
3.6	67	0	0	320	89	199	
3.7	72	0	0	320	89	199	
3.8	65	0	0	320	89	199	
3.9	69	0	0	320	89	199	
4.0	71	0	0	320	89	199	
4.1	75	0	0	320	89	199	
4.2	70	0	0	320	89	199	
4.3	64	0	0	320	89	199	
4.4	70	0	0	320	89	199	
4.5	67	0	0	319	89	199	
4.6	70	0	0	319	89	199	
4.7	70	0	0	319	89	199	
4.8	65	0	0	319	89	199	
4.9	67	0	0	319	89	199	
5.0	69	0	0	319	88	199	
5.1	69	0	0	319	88	199	
5.2	70	0	0	319	88	199	
5.3	70	0	0	320	89	199	
5.4	71	0	0	320	89	199	
5.5	66	0	0	319	88	199	
5.6	15	0	0	319	88	199	
5.7	10	0	0	319	88	199	
5.8	17	0	0	319	88	199	
5.9	11	0	0	319	88	199	
6.0	18	0	0	319	88	199	
6.1	18	0	0	319	88	199	
6.2	9	0	0	319	88	199	
6.3	11	0	0	319	88	199	
6.4	12	0	0	319	88	199	
6.5	13	0	0	319	89	199	
6.6	11	0	0	319	89	199	
6.7	20	0	0	319	89	199	
6.8	10	0	0	319	89	199	
6.9	16	0	0	319	89	199	
7.0	15	0	0	319	89	199	
7.1	22	0	0	319	89	199	
7.2	12	0	0	319	89	199	
7.3	16	0	0	319	89	199	
7.4	17	0	0	319	89	199	
