
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	11	0	0	186	27	144	
0.2	4	0	0	186	27	144	
0.3	12	0	0	186	27	144	
0.4	8	0	0	186	27	144	
0.5	7	0	0	186	27	144	
0.6	11	0	0	186	26	144	
0.7	6	0	0	186	27	144	
0.8	19	0	0	186	27	144	
0.9	4	0	0	186	27	144	
1.0	11	0	0	186	27	144	
1.1	7	0	0	186	27	144	
1.2	9	0	0	186	27	144	
1.3	7	0	0	186	27	144	
1.4	11	0	0	186	27	144	
1.5	12	0	0	186	27	144	
1.6	12	0	0	186	27	144	
1.7	9	0	0	186	27	144	
1.8	11	0	0	186	27	144	
1.9	10	0	0	186	27	144	
2.0	9	0	0	186	27	144	
2.1	16	0	0	194	35	144	
2.2	7	0	0	194	35	144	
2.3	9	0	0	194	35	144	
2.4	22	0	0	195	35	144	
2.5	7	0	0	195	35	144	
2.6	12	0	0	195	35	144	
2.7	12	0	0	195	35	144	
2.8	11	0	0	195	35	144	
3.0	13	0	0	195	35	144	
3.1	10	0	0	195	35	144	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	7	0	0	195	35	144	
0.2	2	0	0	195	35	144	
0.3	9	0	0	195	35	144	
0.4	9	0	0	195	35	144	
0.5	4	0	0	195	35	144	
0.6	15	0	0	195	35	144	
0.7	9	0	0	195	35	144	
0.8	9	0	0	195	35	144	
0.9	7	0	0	195	35	144	
1.0	9	0	0	195	35	144	
1.1	11	0	0	195	35	144	
1.2	12	0	0	195	35	144	
1.3	11	0	0	195	35	144	
1.4	7	0	0	195	35	144	
1.5	2	0	0	195	35	144	
1.6	15	0	0	195	35	144	
1.7	7	0	0	195	35	144	
1.8	10	0	0	195	35	144	
1.9	19	0	0	195	35	144	
2.0	4	0	0	195	35	144	
2.1	5	0	0	195	35	144	
2.2	10	0	0	195	35	144	
2.3	9	0	0	195	35	144	
2.4	9	0	0	195	35	144	
2.5	2	0	0	195	35	144	
2.6	8	0	0	195	35	144	
2.7	5	0	0	195	35	144	
2.9	9	0	0	195	35	144	
3.0	9	0	0	195	35	144	
3.1	14	0	0	195	35	144	
3.2	9	0	0	195	35	144	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	94	0	0	186	26	144	
0.2	78	0	0	187	23	143	
0.3	90	0	0	186	17	143	
0.4	90	0	0	186	13	143	
0.5	91	0	0	185	11	142	
0.6	81	0	0	185	10	142	
0.7	88	0	0	185	10	142	
0.8	98	0	0	185	10	142	
0.9	98	0	0	185	10	142	
1.0	93	0	0	185	9	142	
1.1	96	0	0	186	9	142	
1.2	89	0	0	186	9	142	
1.3	17	0	0	186	9	142	
1.4	13	0	0	186	9	142	
1.5	9	0	0	186	9	142	
1.6	9	0	0	186	9	142	
1.7	4	0	0	186	9	142	
1.9	11	0	0	186	9	142	
2.0	11	0	0	186	9	142	
2.1	20	0	0	186	9	142	
2.2	40	0	0	186	9	142	
2.3	40	0	0	186	9	142	
2.4	61	0	0	187	9	142	
2.5	72	0	0	249	69	142	
2.6	87	0	0	257	76	142	
2.7	67	0	0	265	83	142	
2.8	38	0	0	287	104	142	
2.9	11	0	0	287	104	142	
3.0	4	0	0	287	104	142	
3.1	9	0	0	287	104	142	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	11	0	0	288	104	142	
0.2	4	0	0	288	104	142	
0.3	2	0	0	288	104	142	
0.4	13	0	0	288	104	142	
0.5	9	0	0	288	104	142	
0.6	4	0	0	288	104	142	
0.7	9	0	0	288	104	142	
0.8	14	0	0	287	104	142	
0.9	22	0	0	288	104	142	
1.0	7	0	0	288	104	142	
1.1	26	0	0	288	104	142	
1.2	39	0	0	288	104	142	
1.3	15	0	0	288	104	142	
1.4	4	0	0	288	104	142	
1.5	17	0	0	288	104	142	
1.6	17	0	0	288	104	142	
1.7	7	0	0	288	104	142	
1.8	7	0	0	288	104	142	
1.9	5	0	0	288	104	142	
2.0	9	0	0	288	104	142	
2.1	15	0	0	288	104	142	
2.2	10	0	0	288	104	142	
2.3	9	0	0	288	104	142	
2.4	11	0	0	288	104	142	
2.5	14	0	0	288	104	142	
2.6	29	0	0	288	104	142	
2.7	20	0	0	288	104	142	
2.9	15	0	0	288	104	142	
3.0	5	0	0	288	104	142	
3.1	15	0	0	288	104	142	
3.2	20	0	0	288	103	142	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.4	61	0	0	288	98	142	
0.5	51	37	0	287	94	142	
0.6	58	46	0	286	93	142	
0.7	57	51	0	284	91	142	
0.8	53	40	0	280	85	142	
0.9	65	48	0	281	86	142	
1.0	58	50	0	277	82	142	
1.1	60	51	0	277	82	142	
1.2	57	51	0	277	82	142	
1.3	58	48	0	277	82	142	
1.4	60	51	0	276	81	142	
1.5	62	51	0	276	81	142	
1.6	61	50	0	276	80	142	
1.7	65	50	0	275	80	142	
1.8	59	52	0	274	78	142	
2.0	68	45	0	273	77	142	
2.1	62	50	0	271	75	142	
2.2	61	45	0	270	74	142	
2.3	67	56	0	271	75	142	
2.4	62	50	0	270	74	142	
2.5	58	50	0	268	72	142	
2.6	57	49	0	267	71	142	
2.7	60	51	0	267	70	142	
2.8	61	52	0	266	70	142	
2.9	64	51	0	266	69	142	
3.0	60	40	0	264	67	142	
3.1	58	48	0	263	66	142	
3.2	70	55	0	261	60	142	
3.3	96	82	0	257	55	142	
3.4	78	61	0	256	54	142	
3.5	58	49	0	256	54	142	
3.6	65	54	0	254	52	142	
3.7	59	48	0	254	52	142	
3.8	62	53	0	254	51	142	
3.9	80	59	0	252	48	142	
4.0	60	45	0	252	48	142	
4.1	68	47	0	252	48	142	
4.2	62	40	0	252	47	142	
4.3	63	45	0	251	47	142	
4.4	67	50	0	251	46	142	
4.5	83	42	0	250	45	142	
