
Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	20	0	0	387	185	146	
0.2	19	0	0	387	185	146	
0.3	20	0	0	387	185	146	
0.4	25	0	0	387	185	146	
0.5	34	0	0	387	185	146	
0.6	23	0	0	387	185	146	
0.7	21	0	0	387	185	146	
0.8	16	0	0	387	185	146	
0.9	21	0	0	387	185	146	
1.0	23	0	0	387	185	146	
1.1	22	0	0	387	185	146	
1.2	19	0	0	387	185	146	
1.3	22	0	0	387	185	146	
1.4	21	0	0	387	185	146	
1.5	20	0	0	387	185	146	
1.6	19	0	0	387	185	146	
1.7	26	0	0	387	185	146	
1.8	21	0	0	387	185	146	
1.9	22	0	0	387	185	146	
2.0	20	0	0	387	185	146	
2.1	21	0	0	387	185	146	
2.2	18	0	0	387	185	146	
2.3	18	0	0	387	185	146	
2.4	19	0	0	387	185	146	
2.5	17	0	0	387	185	146	
2.6	22	0	0	387	185	146	
2.7	22	0	0	387	185	146	
2.8	22	0	0	387	185	146	
3.0	18	0	0	387	185	146	
3.1	20	0	0	387	185	146	
3.2	14	0	0	387	185	146	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.browser"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.5	91	0	0	366	155	146	
0.6	100	17	0	365	151	146	
0.7	100	50	0	364	148	146	
0.9	100	31	0	363	144	146	
1.0	100	41	0	362	142	146	
1.1	100	48	0	362	140	146	
1.2	100	56	0	362	135	146	
1.3	100	36	0	362	131	146	
1.4	100	46	0	362	131	146	
1.5	100	48	0	361	129	146	
1.6	100	52	0	361	128	145	
1.8	100	60	0	361	127	145	
1.9	100	52	0	360	125	145	
2.0	100	60	0	360	124	145	
2.1	98	66	0	359	122	145	
2.2	94	58	0	359	118	145	
2.3	100	43	0	358	117	145	
2.4	100	38	0	349	107	145	
2.5	98	69	0	349	107	145	
2.6	96	65	0	349	106	145	
2.7	100	58	0	347	103	145	
2.8	98	56	0	354	109	145	
2.9	90	58	0	361	115	145	
3.0	86	49	0	361	113	145	
3.1	98	69	0	360	110	145	
3.2	94	58	0	360	109	145	
3.3	96	39	0	356	104	145	
3.4	100	37	0	356	104	145	
3.5	98	56	0	356	103	145	
3.6	94	44	0	356	103	145	
3.7	94	56	0	355	102	145	
3.8	91	45	0	355	100	145	
3.9	100	42	0	349	92	145	
4.1	100	46	0	344	87	145	
4.2	100	56	0	342	85	145	
4.3	100	44	0	348	90	145	
4.4	100	44	0	346	88	145	
4.5	100	24	0	346	88	145	
4.6	83	38	0	348	90	145	
4.7	63	27	0	347	89	145	
4.8	100	27	0	347	89	145	
4.9	76	13	0	346	88	145	
5.0	78	33	0	345	87	145	
5.1	82	29	0	344	86	145	
5.2	100	53	0	344	85	145	
5.3	100	64	0	343	85	145	
5.4	98	57	0	342	84	145	
5.5	65	17	0	342	84	145	
5.6	98	53	0	341	83	145	
5.7	100	40	0	341	82	145	
5.8	100	38	0	338	79	145	
5.9	100	42	0	336	77	145	
6.0	100	38	0	334	75	145	
6.1	100	41	0	332	73	145	
6.2	100	50	0	330	71	145	
6.3	100	48	0	324	65	145	
6.4	96	39	0	321	62	145	
6.5	100	42	0	321	61	145	
6.6	92	33	0	320	58	145	
6.7	88	31	0	319	55	145	
6.9	88	41	0	319	56	145	
7.0	100	50	0	318	54	145	
7.1	76	14	0	320	56	145	
7.2	85	28	0	319	55	145	
7.3	94	45	0	320	55	145	
7.4	100	37	0	320	55	145	
7.5	100	44	0	323	57	145	
7.6	91	32	0	324	58	145	
7.7	73	10	0	325	59	145	
7.8	62	4	0	325	59	145	
7.9	81	21	0	325	59	145	
8.0	100	32	0	325	59	145	
8.1	100	37	0	325	59	145	
8.2	96	18	0	324	57	145	
8.3	96	17	0	318	52	145	
8.4	96	31	0	311	45	145	
8.5	100	37	0	308	41	145	
8.6	100	48	0	306	39	145	
8.7	98	40	0	296	29	145	
8.8	98	39	0	292	26	145	
8.9	100	38	0	289	23	145	
9.0	92	47	0	289	22	145	
9.1	74	20	0	289	23	145	
9.2	94	20	0	286	19	145	
9.3	96	25	0	286	19	145	
9.4	86	41	0	287	20	145	
9.5	96	48	0	286	20	145	
9.6	100	41	0	282	15	145	
9.7	96	23	4	273	5	146	
9.8	100	18	21	269	10	148	
9.9	100	27	16	271	15	150	
10.0	98	26	0	270	14	150	
10.1	100	33	0	281	25	150	
10.2	100	6	0	279	24	150	
10.4	100	37	0	281	25	150	
10.5	100	38	0	280	24	150	
10.6	100	14	0	278	22	150	
10.7	98	12	0	272	16	150	
10.8	100	8	10	267	12	150	
10.9	100	12	2	259	5	150	
11.0	100	8	21	256	12	152	
11.1	98	18	24	254	11	153	
11.2	96	12	24	248	9	154	
11.3	66	4	6	248	11	155	
11.4	67	8	0	248	10	155	
11.5	70	11	0	247	9	155	
11.6	74	4	15	247	13	156	
11.7	74	11	0	247	13	156	
11.8	81	6	8	249	15	157	
11.9	82	31	0	281	47	157	
12.0	100	44	0	280	46	157	
12.1	100	46	0	279	46	157	
12.2	100	24	0	278	45	157	
12.3	98	40	0	277	43	157	
12.4	100	32	0	276	42	157	
12.5	85	21	0	276	42	157	
12.6	76	8	0	275	41	157	
12.7	87	12	0	275	41	157	
12.8	70	10	0	275	40	157	
12.9	32	4	0	274	40	157	
13.0	63	12	0	274	40	157	
13.1	64	9	0	275	40	157	
13.2	69	8	0	275	40	157	
13.3	69	11	0	275	40	157	
13.4	76	9	0	275	41	157	
13.5	83	26	0	275	40	157	
13.6	98	29	0	274	36	157	
13.7	100	23	0	270	30	157	
13.8	100	20	0	265	26	157	
13.9	100	65	0	267	27	157	
14.0	100	33	0	265	25	157	
14.1	98	38	0	263	23	157	
14.2	92	14	0	260	20	157	
14.3	92	23	0	258	17	157	
14.5	69	8	0	256	16	157	
14.6	65	6	0	255	15	157	
14.7	65	9	0	255	15	157	
14.8	62	4	0	255	14	157	
14.9	74	13	0	254	14	157	
15.0	88	4	4	257	14	157	
15.1	93	9	7	250	7	158	
15.2	100	10	18	250	11	159	
15.3	90	4	8	254	13	160	
15.4	90	2	0	255	11	159	
15.5	100	18	0	255	10	159	
15.6	100	28	0	254	8	159	
15.7	100	33	0	259	13	159	
15.8	100	27	0	254	8	159	
15.9	98	23	8	251	4	159	
16.0	100	21	19	249	4	160	
16.1	98	42	22	247	4	161	
16.2	100	31	21	245	4	162	
16.3	100	34	30	239	2	164	
16.4	100	27	33	229	7	167	
16.5	100	18	11	226	7	167	
16.6	100	8	7	224	12	168	
16.8	98	12	11	221	12	168	
16.9	98	15	6	220	11	168	
17.0	98	21	2	220	11	168	
17.1	92	18	2	219	11	169	
17.2	63	0	6	218	10	169	
17.3	66	2	2	217	11	169	
17.4	87	0	9	216	10	170	
17.5	71	10	2	246	40	170	
17.6	60	2	0	247	40	170	
17.7	61	0	0	247	40	170	
17.8	91	17	0	246	38	170	
17.9	100	10	0	250	43	170	
18.0	93	9	0	248	41	170	
18.1	100	35	0	246	39	170	
18.2	100	37	0	244	36	170	
18.3	100	42	0	241	34	170	
18.4	100	40	0	241	33	170	
18.5	96	33	0	247	39	170	
18.6	100	24	0	255	47	170	
18.7	66	0	0	255	47	170	
18.8	67	6	0	255	48	170	
18.9	64	0	0	255	47	170	
19.0	68	2	0	255	47	170	
19.1	62	0	0	254	47	170	
19.2	92	19	0	254	46	170	
19.3	96	24	0	250	42	170	
19.4	76	10	0	246	38	170	
19.5	63	0	0	243	35	170	
19.6	67	2	0	242	34	170	
19.7	62	0	0	253	45	170	
19.8	57	0	0	253	45	170	
19.9	78	14	0	252	45	170	
20.0	69	6	0	252	44	170	
20.2	78	20	0	252	44	170	
20.3	88	22	0	252	44	170	
20.4	71	12	0	252	44	170	
20.5	89	26	0	251	44	170	
20.6	85	21	0	255	47	170	
20.7	100	25	0	255	47	170	
20.8	100	18	0	255	47	170	
20.9	92	16	0	255	47	170	
21.0	67	2	0	255	47	170	
21.1	66	0	0	255	47	170	
21.2	74	0	0	255	47	170	
21.3	76	7	0	254	47	170	
21.4	88	18	0	254	46	170	
21.5	70	4	0	253	45	170	
21.6	70	4	0	253	45	170	
21.7	69	4	0	253	45	170	
org.tizen.browser is stablised at 18.6(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	71	0	0	253	45	170	
0.2	80	0	0	252	44	170	
0.3	87	0	0	252	44	170	
0.4	100	0	0	252	44	170	
0.5	100	0	0	248	40	170	
0.6	100	0	0	251	43	170	
0.7	90	0	0	251	43	170	
0.8	70	0	0	251	43	170	
0.9	96	0	0	247	39	170	
1.0	68	0	0	247	39	170	
1.2	76	0	0	242	34	170	
1.3	96	0	0	237	30	170	
1.4	82	0	0	235	27	170	
1.5	88	0	0	234	26	170	
1.6	81	0	0	232	24	170	
1.7	80	0	0	232	24	170	
1.8	87	0	2	231	23	170	
1.9	62	0	2	232	25	170	
2.0	31	0	0	232	25	170	
2.1	27	0	0	232	25	170	
2.2	36	0	0	233	26	170	
2.3	49	0	0	237	30	170	
2.4	31	0	0	240	33	170	
2.5	29	0	0	240	33	170	
2.6	30	0	0	240	33	170	
2.7	35	0	0	240	33	170	
2.8	47	0	0	240	33	170	
2.9	34	0	0	240	33	170	
3.0	33	0	0	240	33	170	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	43	0	0	240	33	170	
0.2	39	0	0	240	33	170	
0.3	33	0	0	240	33	170	
0.4	35	0	0	240	33	170	
0.5	29	0	0	240	33	170	
0.6	44	0	0	240	33	170	
0.7	37	0	0	240	33	170	
0.8	25	0	0	240	33	170	
0.9	27	0	0	240	33	170	
1.0	33	0	0	240	33	170	
1.1	44	0	0	240	33	170	
1.2	30	0	0	240	33	170	
1.3	31	0	0	240	33	170	
1.4	25	0	0	240	33	170	
1.5	86	0	0	240	32	170	
1.6	78	0	0	239	32	170	
1.7	80	0	0	239	32	170	
1.8	67	0	0	240	32	170	
1.9	24	0	0	240	32	170	
2.0	48	0	0	240	32	170	
2.2	24	0	0	240	33	170	
2.3	29	0	0	240	33	170	
2.4	25	0	0	240	33	170	
2.5	37	0	0	240	33	170	
2.6	49	0	0	240	32	170	
2.7	31	0	0	240	32	170	
2.8	29	0	0	240	32	170	
2.9	30	0	0	240	32	170	
3.0	48	0	0	240	32	170	
3.1	46	0	0	240	32	170	
3.2	47	0	0	240	32	170	
3.3	33	0	0	240	32	170	
3.4	26	0	0	240	32	170	
3.5	20	0	0	240	32	170	
3.6	48	0	0	240	32	170	
3.7	25	0	0	240	32	170	
3.8	34	0	0	240	32	170	
3.9	17	0	0	240	32	170	
4.0	31	0	0	240	32	170	
4.1	35	0	0	240	32	170	
4.2	24	0	0	240	32	170	
4.3	26	0	0	240	32	170	
4.4	20	0	0	240	32	170	
4.5	27	0	0	240	32	170	
4.6	39	0	0	240	32	170	
4.7	22	0	0	240	32	170	
4.8	21	0	0	240	32	170	
4.9	19	0	0	240	32	170	
5.0	26	0	0	240	32	170	
 is stablised at 1.9(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	98	0	0	230	22	170	
0.2	96	0	0	222	14	170	
0.3	89	0	0	230	17	169	
0.4	88	0	0	230	16	169	
0.5	78	0	0	230	16	169	
0.6	56	0	0	232	14	169	
0.7	65	0	0	231	13	169	
0.8	81	0	0	231	12	169	
0.9	94	0	0	231	12	169	
1.0	92	0	0	231	12	169	
1.1	98	0	0	231	11	169	
1.3	100	0	0	231	11	169	
1.4	100	0	0	230	9	169	
1.5	100	0	7	229	9	170	
1.6	97	0	14	231	12	171	
1.7	79	0	0	230	12	171	
1.8	87	0	0	230	12	171	
1.9	96	0	0	230	11	171	
2.0	87	0	0	230	12	171	
2.1	85	0	0	230	12	171	
2.3	79	0	0	230	11	171	
2.4	84	0	0	230	11	171	
2.5	73	0	0	230	11	171	
2.6	80	0	0	230	11	171	
2.7	70	0	0	230	11	171	
2.8	71	0	0	230	11	171	
2.9	70	0	0	230	10	171	
3.0	65	0	0	230	10	171	
3.1	68	0	0	230	9	171	

Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	38	238	24	182	
0.2	100	0	41	242	30	188	
0.3	100	0	39	245	39	192	
0.4	100	0	41	249	43	198	
0.5	100	0	36	251	45	202	
0.7	100	0	31	254	50	206	
0.8	100	0	35	255	64	209	
0.9	98	0	35	257	66	213	
1.0	98	0	41	259	69	217	
1.1	76	0	42	263	73	224	
1.2	74	0	46	267	76	230	
1.3	70	0	44	269	78	236	
1.4	62	0	48	272	81	242	
1.5	67	0	48	275	84	248	
1.6	81	0	40	278	91	251	
1.7	94	0	41	279	101	252	
1.8	100	0	43	281	104	257	
1.9	100	0	45	285	107	263	
2.0	100	0	43	288	110	268	
2.1	100	0	37	294	116	273	
2.2	100	0	40	297	119	278	
2.3	98	0	40	301	123	284	
2.5	98	0	42	305	127	289	
2.6	94	0	40	308	137	293	
2.7	98	0	41	308	141	293	
2.8	80	0	45	310	149	296	
2.9	67	0	48	313	172	300	
3.0	68	0	48	318	180	306	
3.1	22	0	2	318	180	306	
3.2	18	0	0	318	180	306	
3.3	18	0	0	318	180	306	
3.4	27	0	0	319	180	306	
3.5	18	0	0	319	180	306	
3.6	18	0	0	319	180	306	
3.7	18	0	0	319	180	306	
3.8	61	0	0	319	180	306	
3.9	67	0	0	319	180	306	
4.0	16	0	0	319	180	306	
4.1	22	0	0	319	180	306	
4.2	17	0	0	319	180	306	
4.3	22	0	0	319	180	306	
4.4	21	0	0	319	180	306	
4.5	14	0	0	319	180	306	
4.6	36	0	0	319	180	306	
4.7	25	0	0	319	181	306	
4.8	21	0	0	319	181	306	
4.9	22	0	0	319	181	306	
5.0	37	0	0	319	181	306	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	16	0	0	319	181	306	
0.2	22	0	0	319	181	306	
0.3	14	0	0	319	181	306	
0.4	23	0	0	319	181	306	
0.5	12	0	0	319	181	306	
0.6	24	0	0	319	181	306	
0.7	16	0	0	319	181	306	
0.8	25	0	0	319	181	306	
0.9	19	0	0	319	181	306	
1.0	18	0	0	319	181	306	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	12	0	0	319	180	306	
0.2	28	0	0	319	181	306	
0.3	21	0	0	319	181	306	
0.4	20	0	0	319	181	306	
0.5	19	0	0	319	181	306	
0.6	18	0	0	319	181	306	
0.7	16	0	0	319	181	306	
0.8	23	0	0	319	181	306	
0.9	12	0	0	319	181	306	
1.0	25	0	0	319	181	306	
1.1	17	0	0	319	181	306	
1.2	20	0	0	319	181	306	
1.3	18	0	0	319	181	306	
1.4	17	0	0	319	181	306	
1.5	20	0	0	319	181	306	
1.6	18	0	0	319	181	306	
1.7	22	0	0	319	181	306	
1.8	22	0	0	319	180	306	
1.9	24	0	0	319	180	306	
2.0	20	0	0	319	180	306	
2.1	20	0	0	319	180	306	
2.2	20	0	0	319	180	306	
2.3	18	0	0	319	180	306	
2.4	24	0	0	319	180	306	
2.5	18	0	0	319	180	306	
2.6	23	0	0	319	180	306	
2.7	18	0	0	319	180	306	
2.8	16	0	0	319	180	306	
3.0	18	0	0	319	180	306	
3.1	16	0	0	319	180	306	
3.2	25	0	0	319	180	306	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
2.0	56	0	0	312	138	306	
2.1	60	40	0	311	136	306	
2.2	60	48	0	309	134	306	
2.3	63	39	0	308	133	306	
2.4	55	39	0	305	128	306	
2.5	64	46	0	302	125	306	
2.6	62	46	0	302	125	306	
2.7	65	42	0	301	125	306	
2.8	64	48	0	302	125	306	
2.9	63	47	0	302	125	306	
3.0	65	47	0	301	124	306	
3.1	61	49	0	300	123	306	
3.2	71	48	0	300	123	306	
3.3	61	47	0	300	122	306	
3.4	61	47	0	298	120	306	
3.5	65	46	0	296	119	306	
3.6	64	45	0	296	118	306	
3.7	65	47	0	295	118	306	
3.8	69	51	0	295	117	306	
3.9	57	45	0	294	117	306	
4.0	58	49	0	293	115	306	
4.1	63	45	0	292	114	306	
4.2	62	50	0	292	114	306	
4.3	74	38	0	291	111	306	
4.4	91	42	0	295	113	306	
4.5	70	51	0	294	111	306	
4.6	92	33	0	279	95	306	
4.7	100	25	0	276	92	306	
4.8	100	29	0	275	91	306	
5.0	100	34	0	273	87	306	
5.1	100	34	0	272	85	306	
5.2	100	38	0	270	82	306	
5.3	100	30	0	268	80	306	
5.4	98	40	0	268	80	306	
5.5	92	30	0	268	79	305	
5.6	92	33	0	268	79	305	
5.7	98	38	0	268	79	305	
5.8	90	36	0	266	77	305	
5.9	72	51	0	266	77	305	
6.0	83	57	0	265	76	305	
6.1	70	43	0	264	74	305	
6.2	69	44	0	264	73	305	
6.3	64	48	0	264	73	305	
6.4	64	32	0	263	72	305	
6.5	73	51	0	263	72	305	
6.6	69	35	0	262	72	305	
6.8	98	17	0	261	69	305	
6.9	98	20	0	256	64	305	
7.0	90	36	0	259	66	305	
7.1	94	80	0	258	66	305	
7.2	98	65	0	258	65	305	
7.3	100	65	0	250	57	305	
7.4	74	47	0	250	56	305	
7.5	68	45	0	250	56	305	
7.6	67	42	0	250	56	305	
7.7	77	65	0	249	55	305	
7.8	81	55	0	257	61	305	
7.9	66	46	0	257	61	305	
8.0	64	44	0	257	61	305	
8.1	61	47	0	257	61	305	
8.2	69	47	0	256	60	305	
8.3	72	61	0	265	69	305	
8.4	87	64	0	264	68	305	
8.5	75	47	0	264	68	305	
8.6	69	54	0	263	67	305	
8.7	75	58	0	262	67	305	
8.8	98	74	0	262	66	305	
8.9	70	51	0	262	66	305	
9.0	77	53	0	261	65	305	
9.1	72	56	0	258	62	305	
9.2	91	66	0	257	60	305	
9.3	89	67	0	255	58	305	
9.4	65	48	0	255	58	305	
9.5	90	71	0	253	55	305	
9.6	79	60	0	252	54	305	
9.7	94	44	0	252	52	305	
9.8	65	0	0	251	50	305	
9.9	66	12	0	250	49	305	
10.1	68	40	0	250	48	305	
10.2	85	62	0	248	46	305	
10.3	79	52	0	248	46	305	
10.4	92	75	0	247	45	305	
10.5	83	65	0	247	45	305	
10.6	92	74	0	246	44	305	
10.7	92	76	0	245	43	305	
10.8	78	59	0	245	43	305	
10.9	96	76	0	243	40	305	
11.0	89	68	0	241	39	305	
11.1	82	65	0	239	37	305	
11.2	76	52	0	239	37	305	
11.3	71	53	0	239	37	305	
11.4	74	52	0	239	37	305	
11.5	77	54	0	239	37	305	
11.6	76	55	0	239	37	305	
11.7	69	48	0	239	37	305	
11.8	74	43	0	239	37	305	
11.9	71	52	0	239	37	305	
12.0	69	47	0	239	37	305	
12.1	70	50	0	239	36	305	
12.2	72	49	0	239	36	305	
12.3	76	49	0	239	36	305	
12.4	74	48	0	239	36	305	
12.5	76	54	0	239	36	305	
12.6	36	9	0	239	36	305	
12.7	28	2	0	239	36	305	
12.8	25	0	0	239	36	305	
12.9	18	2	0	239	36	305	
13.0	34	18	0	239	36	305	
13.1	31	10	0	239	36	305	
13.2	22	0	0	239	36	305	
13.3	14	2	0	239	36	305	
13.4	14	0	0	239	36	305	
13.5	23	0	0	239	36	305	
13.6	20	2	0	239	36	305	
13.8	21	0	0	239	36	305	
13.9	31	0	0	239	36	305	
14.0	17	2	0	239	36	305	
14.1	21	0	0	239	36	305	
14.2	19	0	0	239	36	305	
14.3	15	2	0	239	36	305	
14.4	32	15	0	239	36	305	
14.5	16	0	0	239	36	305	
14.6	20	0	0	239	36	305	
14.7	19	2	0	239	36	305	
14.8	20	0	0	239	36	305	
14.9	16	0	0	239	36	305	
15.0	13	0	0	239	36	305	
15.1	22	2	0	239	36	305	
15.2	20	0	0	239	36	305	
15.3	22	0	0	238	36	305	
15.4	15	2	0	238	36	305	
15.5	17	0	0	238	36	305	
15.6	14	0	0	238	36	305	
15.7	19	2	0	238	36	305	
org.volt.apps is stablised at 12.6(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	20	0	0	238	36	305	
0.2	20	0	0	238	36	305	
0.3	10	0	0	238	36	305	
0.4	20	0	0	239	36	305	
0.5	17	0	0	239	36	305	
0.6	19	0	0	239	36	305	
0.7	18	0	0	239	36	305	
0.8	14	0	0	238	36	305	
0.9	22	0	0	238	36	305	
1.0	14	0	0	239	36	305	
1.1	23	0	0	239	36	305	
1.2	16	0	0	239	36	305	
1.3	25	0	0	239	36	305	
1.4	22	0	0	239	36	305	
1.5	14	0	0	239	36	305	
1.6	18	0	0	239	36	305	
1.7	21	0	0	239	36	305	
1.8	16	0	0	239	36	305	
1.9	21	0	0	238	36	305	
2.0	22	0	0	239	36	305	
2.1	25	0	0	239	36	305	
2.2	16	0	0	239	36	305	
2.3	18	0	0	239	36	305	
2.4	23	0	0	239	36	305	
2.5	22	0	0	239	36	305	
2.6	15	0	0	239	36	305	
2.7	18	0	0	239	36	305	
2.8	19	0	0	239	36	305	
2.9	16	0	0	239	36	305	
3.0	28	0	0	239	36	305	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	18	0	0	239	36	305	
0.2	17	0	0	239	36	305	
0.3	35	0	0	239	36	305	
0.4	16	0	0	239	36	305	
0.5	19	0	0	239	36	305	
0.6	17	0	0	239	36	305	
0.7	22	0	0	239	36	305	
0.8	22	0	0	239	36	305	
0.9	18	0	0	239	36	305	
1.0	25	0	0	239	37	305	
1.1	20	0	0	239	37	305	
1.2	18	0	0	239	37	305	
1.3	20	0	0	239	37	305	
1.4	22	0	0	239	37	305	
1.5	19	0	0	239	37	305	
1.6	16	0	0	239	37	305	
1.7	20	0	0	239	37	305	
1.8	19	0	0	239	37	305	
1.9	19	0	0	239	37	305	
2.0	30	0	0	239	37	305	
2.1	27	0	0	239	37	305	
2.2	14	0	0	239	37	305	
2.3	16	0	0	239	37	305	
2.4	24	0	0	239	37	305	
2.5	14	0	0	239	37	305	
2.6	24	0	0	239	37	305	
2.7	15	0	0	239	37	305	
2.9	18	0	0	239	37	305	
3.0	15	0	0	239	37	305	
3.1	16	0	0	239	37	305	
3.2	18	0	0	239	37	305	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	0	231	28	305	
0.2	100	0	0	223	21	305	
0.3	100	0	0	222	19	304	
0.4	100	0	0	222	19	304	
0.5	100	0	0	222	19	304	
0.6	100	0	0	222	19	304	
0.7	100	0	0	222	19	304	
0.8	100	0	0	222	18	304	
0.9	100	0	0	222	18	304	
1.1	98	0	0	222	18	304	
1.2	92	0	0	222	18	304	
1.3	98	0	0	222	18	304	
1.4	98	0	0	221	18	304	
1.5	90	0	0	221	18	304	
1.6	75	0	0	221	18	304	
1.7	67	0	0	221	18	304	
1.8	69	0	0	221	18	304	
1.9	69	0	0	221	18	304	
2.0	72	0	0	221	18	304	
2.1	71	0	0	221	18	304	
2.2	78	0	0	221	18	304	
2.3	98	0	0	221	18	304	
2.4	79	0	0	221	18	304	
2.5	20	0	0	221	18	304	
2.6	21	0	0	221	18	304	
2.7	14	0	0	221	18	304	
2.8	33	0	0	221	16	304	
2.9	58	0	0	220	13	304	
3.0	61	0	0	220	13	304	
3.1	59	0	0	220	13	304	

Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	98	0	35	223	18	310	
0.2	94	0	35	225	21	313	
0.3	96	0	34	227	23	317	
0.4	86	0	34	229	25	321	
0.5	98	0	40	231	29	325	
0.6	98	0	36	232	30	328	
0.7	100	0	40	233	35	330	
0.8	100	0	46	233	41	331	
0.9	98	0	40	235	43	334	
1.0	100	0	43	237	44	339	
1.1	100	0	42	240	47	344	
1.2	92	0	43	244	51	350	
1.3	62	0	46	246	54	356	
1.4	64	0	47	250	59	361	
1.5	65	0	47	251	68	363	
1.6	65	0	46	254	71	369	
1.7	70	0	44	257	72	374	
1.8	60	0	47	260	75	379	
1.9	67	0	43	265	79	384	
2.0	98	0	43	265	76	388	
2.1	98	0	43	263	74	392	
2.2	81	0	48	265	81	395	
2.3	63	0	49	268	84	401	
2.4	65	0	47	272	88	407	
2.5	62	0	50	277	93	413	
2.6	67	0	49	280	105	418	
2.7	83	0	30	281	108	420	
2.9	66	0	48	284	116	425	
3.0	57	0	45	285	133	428	
3.1	67	0	43	287	140	431	
3.2	66	0	48	289	144	436	
3.3	47	0	24	290	163	437	
3.4	20	0	0	290	163	437	
3.5	25	0	0	290	163	437	
3.6	19	0	0	290	164	437	
3.7	27	0	0	290	164	436	
3.8	22	0	0	290	163	436	
3.9	22	0	0	290	163	436	
