
Pre-Reclaim: 240000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
1.8	13	0	0	383	257	272	
1.9	5	0	0	383	257	272	
2.0	7	0	0	383	257	272	
2.1	16	0	0	383	257	272	
2.2	11	0	0	383	257	272	
2.3	9	0	0	383	257	272	
2.4	15	0	0	383	256	272	
2.5	7	0	0	383	256	272	
2.6	51	0	0	385	259	272	
2.7	86	0	0	384	258	272	
2.9	39	0	0	393	267	272	
3.0	7	0	0	393	267	272	
3.1	7	0	0	393	267	272	
3.2	16	0	0	393	267	272	
3.3	9	0	0	393	267	272	
3.4	11	0	0	393	267	272	
3.5	23	0	0	394	266	272	
3.6	7	0	0	394	266	272	
3.7	18	0	0	394	266	272	
3.8	14	0	0	394	267	272	
3.9	9	0	0	394	267	272	
4.0	11	0	0	394	267	272	
4.1	7	0	0	394	267	272	
4.2	9	0	0	394	267	272	
4.3	11	0	0	394	267	272	
4.4	10	0	0	394	267	272	
4.5	16	0	0	394	267	272	
4.6	16	0	0	394	267	272	
4.7	13	0	0	395	268	272	
4.8	16	0	0	395	267	272	
4.9	9	0	0	395	267	272	
5.0	9	0	0	395	267	272	
5.1	13	0	0	395	267	272	
5.2	12	0	0	395	267	272	
5.3	12	0	0	395	267	272	
5.4	4	0	0	395	267	272	
5.5	15	0	0	395	267	272	
5.6	12	0	0	395	267	272	
5.7	13	0	0	395	268	272	
5.8	15	0	0	396	268	272	
5.9	16	0	0	396	268	272	
 is stablised at 2.9(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2701
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.2	67	 "QizQxC7CUf.Play" not found0	395	266	272	
0.4	75	 "QizQxC7CUf.Play" not found0	392	259	271	
0.7	89	0	0	372	234	270	
0.8	100	29	0	372	232	270	
0.9	96	17	0	372	231	270	
1.1	99	25	0	373	230	270	
1.2	76	14	0	372	225	270	
1.3	84	27	0	372	222	270	
1.4	78	20	0	370	217	270	
1.5	68	13	0	370	212	270	
1.6	89	38	0	369	209	270	
1.7	73	16	0	369	209	270	
1.8	59	2	0	369	208	270	
1.9	44	0	0	369	208	270	
2.0	73	30	0	369	208	270	
2.1	86	34	0	369	208	270	
2.2	54	2	0	369	208	270	
2.3	50	0	0	369	208	270	
2.4	47	0	0	369	208	270	
2.5	53	0	0	369	208	270	
2.6	80	29	0	368	206	270	
2.7	88	38	0	367	205	270	
2.9	94	42	0	365	202	270	
3.0	91	43	0	362	199	270	
3.1	96	55	0	359	194	270	
3.2	96	47	0	347	183	270	
3.3	100	46	0	342	178	270	
3.4	94	46	0	338	173	270	
3.5	90	42	0	333	168	270	
3.6	94	33	0	332	167	270	
3.7	94	36	0	339	174	270	
3.8	91	31	0	339	173	270	
3.9	87	35	0	338	173	270	
4.0	90	38	0	342	176	270	
4.1	96	45	0	334	167	270	
4.2	94	24	0	337	170	270	
4.3	100	12	0	337	168	269	
4.4	100	8	0	330	158	269	
4.6	100	25	0	328	153	268	
4.7	100	16	0	327	147	268	
4.8	100	41	0	325	143	268	
5.0	100	54	0	309	125	268	
5.1	100	69	0	312	126	268	
5.2	98	53	0	310	119	268	
5.3	94	29	0	310	117	268	
5.4	98	39	0	306	113	268	
5.5	93	37	0	304	110	268	
5.6	94	33	0	310	115	268	
5.7	96	37	0	314	119	268	
5.8	80	41	0	310	114	268	
5.9	67	50	0	310	114	268	
6.0	62	44	0	307	112	268	
6.1	63	48	0	309	113	268	
6.2	62	51	0	308	112	268	
6.3	59	54	0	307	111	268	
6.4	63	51	0	305	109	268	
6.5	63	54	0	305	109	268	
6.6	62	48	0	305	109	268	
6.7	60	51	0	304	108	268	
6.8	65	48	0	302	106	268	
6.9	59	51	0	303	107	268	
7.0	63	49	0	303	106	268	
7.1	66	60	0	302	106	268	
7.2	66	50	0	301	105	268	
7.3	82	51	0	301	104	268	
7.4	100	31	0	300	103	268	
7.5	100	41	0	299	102	268	
7.6	58	0	0	298	100	268	
7.7	58	0	0	296	97	268	
7.8	76	27	0	293	91	268	
7.9	63	10	0	289	86	268	
8.0	72	42	0	289	86	268	
8.2	67	46	0	287	84	268	
8.3	59	15	0	286	83	268	
8.4	60	0	0	286	82	268	
8.5	61	4	0	285	81	268	
8.6	68	46	0	284	80	268	
8.7	60	50	0	284	80	268	
8.8	63	53	0	284	80	268	
8.9	62	49	0	284	79	268	
9.0	88	73	0	275	71	268	
9.1	60	52	0	273	69	268	
9.2	60	52	0	269	65	268	
9.3	82	61	0	265	60	268	
9.4	96	80	0	258	54	268	
9.5	76	55	0	244	40	268	
9.6	60	50	0	245	41	267	
9.7	64	52	0	245	41	267	
9.8	62	49	0	245	41	267	
9.9	64	50	0	245	41	267	
10.0	61	57	0	244	40	267	
10.1	86	49	0	246	41	267	
10.2	100	48	0	246	41	267	
10.3	98	51	0	249	45	267	
10.4	90	54	0	258	53	267	
10.5	94	50	0	258	52	267	
10.6	100	54	0	257	51	267	
10.7	98	51	0	256	50	267	
10.8	100	47	0	256	50	267	
10.9	100	40	0	256	50	267	
11.0	100	54	0	253	47	267	
11.1	100	62	0	245	39	267	
11.2	100	64	0	234	28	267	
11.3	98	51	0	223	15	267	
11.4	100	42	0	217	10	267	
11.5	100	40	12	212	4	268	
11.6	100	44	20	210	4	271	
11.7	100	44	2	216	10	272	
11.8	100	36	18	216	10	273	
11.9	100	56	10	216	11	274	
12.0	100	62	10	215	9	275	
12.1	100	21	8	211	7	276	
12.2	100	38	14	211	8	277	
12.3	100	16	13	225	21	278	
12.4	100	0	4	225	22	278	
12.5	100	0	4	225	21	279	
12.6	100	2	0	225	22	279	
12.7	98	25	0	225	21	279	
12.8	100	44	0	225	21	279	
12.9	96	43	0	232	28	279	
13.1	86	22	0	243	33	279	
13.2	98	22	0	242	32	279	
13.3	100	27	0	241	30	279	
13.4	92	27	0	241	28	279	
13.5	98	33	0	237	22	279	
13.6	100	52	0	231	16	279	
13.7	100	53	0	228	13	279	
13.8	98	50	0	224	9	279	
13.9	98	43	0	222	7	279	
14.0	98	42	0	221	6	279	
14.1	100	44	14	220	5	280	
14.2	100	27	38	218	5	282	
14.3	100	33	25	219	7	283	
14.4	79	11	19	219	8	284	
14.5	60	2	0	219	8	284	
14.6	64	0	0	219	8	284	
14.7	59	0	0	219	8	284	
14.8	62	0	0	219	8	284	
14.9	59	4	0	222	10	284	
15.0	79	32	0	234	23	284	
15.1	100	52	0	240	28	284	
15.2	100	46	0	240	28	284	
15.3	100	44	0	240	28	284	
15.4	100	42	0	240	28	284	
15.5	98	45	0	240	28	284	
15.6	100	66	0	234	22	284	
15.7	100	67	0	228	16	284	
15.8	100	62	0	222	10	284	
15.9	96	50	0	219	7	284	
16.0	100	46	0	219	7	284	
16.1	100	26	37	220	10	288	
16.2	100	48	2	220	10	288	
16.3	100	40	0	220	10	288	
16.4	100	50	0	220	10	288	
16.5	100	40	0	220	10	288	
16.6	100	56	0	225	15	288	
16.7	100	46	0	226	16	288	
16.9	88	26	0	228	18	288	
17.0	60	2	0	228	18	288	
17.1	60	0	0	228	18	288	
17.2	58	0	0	228	18	288	
17.3	58	0	0	228	18	288	
17.4	71	0	0	228	17	288	
17.5	98	2	0	228	16	288	
17.6	96	12	0	232	20	288	
17.7	98	2	0	233	20	288	
17.8	88	10	0	234	16	288	
17.9	98	0	20	235	14	289	
18.0	100	0	23	237	17	291	
18.1	98	0	8	238	18	292	
18.2	100	0	0	238	18	292	
18.3	94	0	0	236	16	292	
18.4	100	0	0	236	15	292	
18.5	88	0	0	235	14	292	
18.6	86	0	0	234	13	291	
18.7	86	0	0	234	13	291	
18.8	66	0	0	234	13	291	
18.9	66	0	0	234	13	291	
19.0	90	0	0	234	12	291	
19.1	57	0	0	234	12	291	
19.2	61	0	0	234	12	291	
19.3	65	0	0	234	12	291	
19.4	60	0	0	234	12	291	
19.5	59	0	0	234	12	291	
19.6	62	0	0	234	12	291	
19.7	78	0	0	234	12	291	
19.8	62	0	0	234	12	291	
19.9	63	0	0	234	12	291	
/usr/bin/wascmd -r QizQxC7CUf.PlayMovies is stablised at 16.9(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	60	0	0	234	12	291	
0.2	62	0	0	234	12	291	
0.3	68	0	0	234	12	291	
0.4	57	0	0	234	12	291	
0.5	59	0	0	234	12	291	
0.6	59	0	0	234	12	291	
0.7	45	0	0	234	12	291	
0.8	17	0	0	234	12	291	
0.9	7	0	0	234	12	291	
1.0	15	0	0	242	21	291	
1.1	14	0	0	242	20	291	
1.2	14	0	0	242	20	291	
1.3	20	0	0	242	20	291	
1.4	17	0	0	242	20	291	
1.5	15	0	0	242	21	291	
1.6	22	0	0	242	20	291	
1.7	7	0	0	242	20	291	
1.8	29	0	0	242	20	291	
1.9	35	0	0	242	20	291	
2.0	10	0	0	242	20	291	
2.1	18	0	0	242	20	291	
2.2	10	0	0	242	21	291	
2.3	15	0	0	242	20	291	
2.4	53	0	0	242	20	291	
2.5	65	0	0	242	20	291	
2.6	16	0	0	242	20	291	
2.7	37	0	0	242	20	291	
2.8	23	0	0	242	20	291	
3.0	15	0	0	242	20	291	
3.1	8	0	0	242	20	291	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	22	0	0	242	20	291	
0.2	11	0	0	242	20	291	
0.3	48	0	0	242	20	291	
0.4	16	0	0	242	20	291	
0.5	17	0	0	242	20	291	
0.6	19	0	0	242	20	291	
0.7	12	0	0	242	20	291	
0.8	40	0	0	242	20	291	
0.9	61	0	0	242	20	291	
1.0	15	0	0	242	20	291	
1.1	27	0	0	242	20	291	
1.2	32	0	0	242	20	291	
1.3	14	0	0	242	20	291	
1.4	14	0	0	242	20	291	
1.5	9	0	0	242	20	291	
1.6	12	0	0	242	20	291	
1.7	24	0	0	242	20	291	
1.8	19	0	0	242	20	291	
1.9	45	0	0	242	20	291	
2.0	14	0	0	242	20	291	
2.1	15	0	0	242	20	291	
2.2	14	0	0	242	20	291	
2.3	9	0	0	242	20	291	
2.4	20	0	0	242	20	291	
2.5	68	0	0	242	20	291	
2.6	26	0	0	242	20	291	
2.7	10	0	0	242	20	291	
2.8	46	0	0	242	20	291	
3.0	10	0	0	242	20	291	
3.1	12	0	0	242	20	291	
3.2	9	0	0	242	20	291	
3.3	9	0	0	242	20	291	
3.4	22	0	0	242	20	291	
3.5	35	0	0	242	20	291	
3.6	24	0	0	242	20	291	
3.7	13	0	0	242	20	291	
3.8	12	0	0	242	20	291	
3.9	23	0	0	242	20	291	
4.0	28	0	0	242	20	291	
4.1	11	0	0	242	20	291	
4.2	7	0	0	242	20	291	
4.3	14	0	0	244	21	291	
4.4	15	0	0	244	21	291	
4.5	14	0	0	244	21	291	
4.6	15	0	0	244	21	291	
4.7	10	0	0	244	21	291	
4.8	9	0	0	244	21	291	
4.9	9	0	0	244	21	291	
5.0	12	0	0	244	21	291	
5.1	7	0	0	244	21	291	
5.2	16	0	0	244	21	291	
5.3	18	0	0	244	21	291	
5.4	12	0	0	244	21	291	
5.5	9	0	0	244	21	291	
5.6	16	0	0	244	21	291	
5.7	7	0	0	244	21	291	
 is stablised at 2.6(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	0	237	17	292	
0.2	100	0	18	238	17	293	
0.3	91	0	6	238	14	293	
0.4	100	0	4	237	13	293	
0.5	100	0	5	235	11	293	
0.6	100	0	21	237	15	295	
0.7	100	0	0	237	15	295	
0.9	98	0	0	236	13	295	
1.0	96	0	0	236	13	295	
1.1	81	0	0	236	13	295	
1.2	59	0	0	236	13	295	
1.3	58	0	0	236	13	295	
1.4	9	0	0	236	13	295	
1.5	16	0	0	236	13	295	
1.6	8	0	0	236	13	295	
1.7	12	0	0	236	13	295	
1.8	13	0	0	236	13	295	
1.9	15	0	0	236	13	295	
2.0	12	0	0	236	13	295	
2.1	33	0	0	237	13	295	
2.2	79	0	0	288	65	295	
2.3	98	0	0	302	78	294	
2.4	100	0	0	309	84	294	
2.5	61	0	0	334	109	294	
2.6	16	0	0	335	109	294	
2.7	16	0	0	335	109	294	
2.8	9	0	0	335	109	294	
2.9	12	0	0	335	109	294	
3.0	14	0	0	335	109	294	

Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	59	0	52	347	143	298	
0.2	60	0	48	355	169	300	
0.3	61	0	52	356	175	301	
0.4	19	0	8	357	181	301	
0.5	9	0	0	357	181	301	
0.6	22	0	0	357	181	301	
0.7	12	0	0	357	181	301	
0.8	16	0	0	357	181	301	
0.9	12	0	0	357	181	301	
1.0	9	0	0	357	181	301	
1.1	10	0	0	357	181	301	
1.2	15	0	0	357	181	301	
1.3	9	0	0	357	181	301	
1.4	11	0	0	357	181	301	
1.5	13	0	0	357	181	301	
1.6	12	0	0	357	181	301	
1.7	9	0	0	357	181	301	
1.8	11	0	0	357	181	301	
1.9	16	0	0	357	181	301	
2.0	16	0	0	357	181	301	
2.1	10	0	0	357	181	301	
2.2	20	0	0	357	181	301	
2.3	9	0	0	357	181	301	
2.4	7	0	0	357	181	301	
2.5	16	0	0	357	181	301	
2.6	11	0	0	357	181	301	
2.8	12	0	0	357	181	301	
2.9	10	0	0	357	181	301	
3.0	14	0	0	357	181	301	
3.1	13	0	0	357	181	301	
3.2	16	0	0	357	181	301	
3.3	7	0	0	357	181	301	
3.4	13	0	0	357	181	301	
3.5	10	0	0	357	181	301	
3.6	18	0	0	357	181	301	
3.7	9	0	0	357	181	301	
3.8	14	0	0	357	181	301	
3.9	16	0	0	357	181	301	
4.0	7	0	0	357	181	301	
4.1	13	0	0	357	181	301	
4.2	25	0	0	357	181	301	
4.3	32	0	0	357	181	301	
4.4	9	0	0	357	181	301	
4.5	7	0	0	358	181	301	
4.6	14	0	0	358	181	301	
4.7	15	0	0	358	181	301	
4.8	12	0	0	358	181	301	
4.9	11	0	0	358	181	301	
5.0	12	0	0	357	181	301	
5.1	12	0	0	357	181	301	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	10	0	0	357	181	301	
0.2	13	0	0	358	181	301	
0.3	9	0	0	358	181	301	
0.4	11	0	0	358	181	301	
0.5	11	0	0	358	181	301	
0.6	12	0	0	358	181	301	
0.7	9	0	0	358	181	301	
0.8	9	0	0	358	181	301	
0.9	18	0	0	358	181	301	
1.0	15	0	0	358	181	301	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	14	0	0	358	181	301	
0.2	15	0	0	358	181	301	
0.3	14	0	0	358	181	301	
0.4	7	0	0	358	181	301	
0.5	18	0	0	358	181	301	
0.6	12	0	0	358	181	301	
0.7	15	0	0	358	181	301	
0.8	12	0	0	358	181	301	
0.9	16	0	0	358	181	301	
1.0	15	0	0	358	181	301	
1.1	14	0	0	358	181	301	
1.2	38	0	0	363	184	301	
1.3	58	0	0	363	182	301	
1.4	44	0	0	363	180	301	
1.5	10	0	0	363	180	301	
1.6	15	0	0	363	180	301	
1.7	15	0	0	363	180	301	
1.8	15	0	0	363	180	301	
1.9	29	0	0	363	180	301	
2.0	32	0	0	363	180	301	
2.1	14	0	0	363	180	301	
2.2	12	0	0	363	180	301	
2.3	12	0	0	363	180	301	
2.4	10	0	0	363	180	301	
2.5	14	0	0	363	180	301	
2.6	9	0	0	363	180	301	
2.7	15	0	0	363	180	301	
2.8	12	0	0	363	180	301	
2.9	12	0	0	363	180	301	
3.0	15	0	0	363	180	301	
3.2	16	0	0	363	180	301	
3.3	10	0	0	363	180	301	
3.4	12	0	0	363	180	301	
3.5	16	0	0	363	180	301	
3.6	9	0	0	363	180	301	
3.7	13	0	0	363	180	301	
3.8	11	0	0	363	180	301	
3.9	4	0	0	363	180	301	
4.0	12	0	0	363	180	301	
4.1	11	0	0	363	180	301	
4.2	11	0	0	363	180	301	
4.3	7	0	0	363	180	301	
4.4	14	0	0	363	180	301	
4.5	7	0	0	363	180	301	
 is stablised at 1.4(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.4	58	0	0	363	168	301	
0.5	44	36	0	362	163	301	
0.6	62	47	0	361	162	301	
0.7	60	50	0	359	160	301	
0.8	58	40	0	355	154	301	
0.9	61	49	0	356	156	301	
1.0	74	40	0	352	151	301	
1.1	92	35	0	351	150	300	
1.2	61	51	0	351	149	300	
1.3	58	46	0	352	150	300	
1.4	60	50	0	351	149	300	
1.5	60	51	0	351	149	300	
1.6	63	49	0	351	148	300	
1.7	69	49	0	350	148	300	
1.8	59	45	0	350	147	300	
1.9	59	49	0	348	145	300	
2.0	63	48	0	346	143	300	
2.1	62	52	0	345	142	300	
2.2	67	46	0	345	142	300	
2.4	55	47	0	345	142	300	
2.5	57	49	0	343	140	300	
2.6	62	49	0	343	139	300	
2.7	58	48	0	342	139	300	
2.8	59	52	0	341	138	300	
2.9	61	47	0	341	138	300	
3.0	65	54	0	340	136	300	
3.1	58	48	0	338	133	300	
3.2	68	55	0	337	131	300	
3.3	91	70	0	334	125	300	
3.4	94	82	0	330	120	300	
3.5	72	52	0	330	120	300	
3.6	60	48	0	330	119	300	
3.7	57	52	0	329	118	300	
3.8	60	48	0	329	118	300	
3.9	76	63	0	327	116	300	
4.0	65	54	0	327	115	300	
4.1	72	51	0	326	114	300	
4.2	64	44	0	326	114	300	
4.3	65	38	0	325	113	300	
4.4	68	48	0	325	113	300	
4.5	69	41	0	322	109	300	
4.6	98	53	0	322	109	300	
4.7	100	63	0	314	100	300	
4.8	100	25	0	314	98	300	
4.9	100	27	0	313	98	300	
5.1	98	41	0	313	97	300	
5.2	99	22	0	313	96	300	
5.4	100	3	0	312	93	300	
5.5	100	6	0	312	91	300	
5.6	100	15	0	311	90	300	
5.7	100	8	0	310	89	300	
5.8	100	29	0	310	88	300	
5.9	100	29	0	310	88	300	
6.0	100	35	0	306	84	300	
6.1	100	39	0	302	80	300	
6.2	100	35	0	315	93	300	
6.3	100	32	0	315	93	300	
6.4	100	29	0	316	93	300	
6.6	100	39	0	316	92	300	
6.7	100	30	0	316	92	300	
6.8	100	31	0	315	89	300	
6.9	100	35	0	314	89	300	
7.0	100	34	0	314	88	300	
7.1	100	31	0	313	88	300	
7.2	100	31	0	313	87	300	
7.3	98	42	0	320	95	300	
7.4	96	48	0	320	94	300	
7.5	98	48	0	327	101	300	
7.6	100	36	0	326	100	300	
7.7	98	40	0	325	98	300	
7.8	96	53	0	316	90	300	
7.9	90	71	0	316	89	300	
8.0	67	55	0	315	88	300	
8.2	71	64	0	314	87	300	
8.3	77	66	0	312	85	300	
8.4	88	66	0	310	83	300	
8.5	84	65	0	309	82	300	
8.6	68	57	0	309	81	300	
8.7	93	78	0	306	77	300	
8.8	78	61	0	306	76	300	
8.9	86	47	0	306	75	300	
9.0	71	18	0	305	74	300	
9.1	63	13	0	305	74	300	
9.2	65	37	0	305	73	299	
9.3	86	54	0	304	72	299	
9.4	90	76	0	303	72	299	
9.5	92	73	0	301	70	299	
9.6	100	78	0	300	69	299	
9.7	90	72	0	300	68	299	
9.8	78	63	0	298	66	299	
9.9	73	57	0	297	65	299	
10.0	88	74	0	293	62	299	
10.1	63	50	0	292	61	299	
10.2	67	56	0	292	61	299	
10.3	69	56	0	292	61	299	
10.4	70	52	0	292	61	299	
10.5	75	55	0	293	61	299	
10.6	69	55	0	293	61	299	
10.7	67	52	0	293	61	299	
10.8	72	50	0	293	61	299	
10.9	68	49	0	293	61	299	
11.0	67	50	0	293	61	299	
11.1	72	47	0	293	61	299	
11.2	67	47	0	293	61	299	
11.3	69	52	0	293	61	299	
11.4	63	53	0	293	61	299	
11.5	65	39	0	293	61	299	
11.7	17	2	0	293	61	299	
11.8	16	0	0	293	61	299	
11.9	12	2	0	293	61	299	
12.0	16	0	0	293	61	299	
12.1	12	0	0	293	61	299	
12.2	9	2	0	293	61	299	
12.3	40	28	0	293	61	299	
12.4	10	0	0	293	61	299	
12.5	13	2	0	293	61	299	
12.6	18	0	0	293	61	299	
12.7	14	0	0	293	61	299	
12.8	6	2	0	293	61	299	
12.9	14	0	0	293	61	299	
13.0	11	0	0	293	61	299	
13.1	14	2	0	293	61	299	
13.2	11	0	0	293	61	299	
13.3	13	0	0	293	61	299	
13.4	7	2	0	293	61	299	
13.5	59	16	0	294	62	299	
13.6	11	2	0	294	62	299	
13.7	13	0	0	294	62	299	
13.8	10	0	0	294	62	299	
13.9	17	2	0	294	62	299	
14.0	13	0	0	294	62	299	
14.1	16	0	0	294	62	299	
14.2	9	2	0	294	62	299	
14.3	66	0	0	293	61	299	
14.4	45	0	0	292	60	299	
14.5	16	0	0	292	60	299	
14.6	11	2	0	292	60	299	
14.7	11	0	0	292	60	299	
org.volt.apps is stablised at 11.7(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	18	0	0	292	60	299	
0.2	12	0	0	292	60	299	
0.3	14	0	0	292	60	299	
0.4	13	0	0	292	60	299	
0.5	18	0	0	292	60	299	
0.6	12	0	0	292	60	299	
0.7	13	0	0	293	61	299	
0.8	7	0	0	293	61	299	
0.9	12	0	0	293	61	299	
1.0	11	0	0	293	61	299	
1.1	12	0	0	293	61	299	
1.2	12	0	0	293	61	299	
1.3	17	0	0	293	61	299	
1.4	11	0	0	293	61	299	
1.5	13	0	0	293	61	299	
1.6	16	0	0	293	61	299	
1.7	12	0	0	293	62	299	
1.8	15	0	0	293	62	299	
1.9	9	0	0	293	62	299	
2.0	12	0	0	293	62	299	
2.1	11	0	0	293	62	299	
2.2	7	0	0	293	62	299	
2.3	20	0	0	293	62	299	
2.4	18	0	0	293	62	299	
2.5	11	0	0	293	62	299	
2.6	16	0	0	294	62	299	
2.7	11	0	0	294	62	299	
2.8	16	0	0	294	62	299	
2.9	11	0	0	294	62	299	
3.0	10	0	0	294	62	299	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	7	0	0	294	62	299	
0.2	12	0	0	294	62	299	
0.3	9	0	0	294	62	299	
0.4	31	0	0	294	62	299	
0.5	10	0	0	294	62	299	
0.6	12	0	0	294	62	299	
0.7	9	0	0	294	62	299	
0.8	14	0	0	294	62	299	
0.9	10	0	0	294	62	299	
1.0	9	0	0	294	62	299	
1.1	10	0	0	294	62	299	
1.2	9	0	0	294	62	299	
1.3	13	0	0	294	62	299	
1.4	9	0	0	294	62	299	
1.5	18	0	0	294	62	299	
1.6	14	0	0	294	62	299	
1.7	10	0	0	294	62	299	
1.8	2	0	0	294	62	299	
1.9	13	0	0	294	62	299	
2.0	9	0	0	294	62	299	
2.1	12	0	0	294	62	299	
2.2	11	0	0	294	62	299	
2.3	15	0	0	294	62	299	
2.4	11	0	0	294	62	299	
2.5	21	0	0	294	62	299	
2.6	7	0	0	294	62	299	
2.7	10	0	0	294	62	299	
2.9	9	0	0	294	62	299	
3.0	9	0	0	294	62	299	
3.1	15	0	0	294	62	299	
3.2	14	0	0	294	62	299	
 is stablised at 0.1(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	0	278	46	299	
0.2	100	0	0	278	46	299	
0.3	100	0	0	277	45	299	
0.4	100	0	0	277	45	299	
0.5	100	0	0	277	45	299	
0.6	98	0	0	277	45	299	
0.7	98	0	0	277	45	299	
0.8	100	0	0	277	45	299	
0.9	98	0	0	277	45	299	
1.0	100	0	0	277	45	299	
1.1	100	0	0	277	45	299	
1.2	98	0	0	277	45	299	
1.3	100	0	0	277	45	299	
1.4	100	0	0	277	45	299	
1.6	70	0	0	277	45	299	
1.7	66	0	0	277	45	299	
1.8	66	0	0	277	45	299	
1.9	62	0	0	277	45	299	
2.0	69	0	0	277	45	299	
2.1	71	0	0	277	45	299	
2.2	86	0	0	277	45	299	
2.3	98	0	0	277	45	299	
2.4	28	0	0	277	45	299	
2.5	9	0	0	277	45	299	
2.6	12	0	0	277	45	299	
2.7	13	0	0	277	45	299	
2.8	14	0	0	277	45	299	
2.9	16	0	0	277	45	299	
3.0	9	0	0	277	45	299	
3.1	15	0	0	277	45	299	

Pre-Reclaim: 130000

