
Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	38	0	19	321	36	46	
0.2	64	0	52	325	43	52	
0.3	65	0	49	330	53	57	
0.4	63	0	47	335	58	64	
0.5	63	0	46	337	74	68	
0.6	61	0	52	338	81	69	
0.7	62	0	51	338	99	70	
0.8	66	0	47	342	110	74	
0.9	61	0	51	346	150	79	
1.0	62	0	39	350	159	84	
1.1	26	0	0	350	159	84	
1.2	13	0	0	350	159	84	
1.3	14	0	0	350	159	84	
1.4	13	0	0	350	159	84	
1.5	41	0	0	350	159	84	
1.6	32	0	0	352	161	84	
1.7	10	0	0	352	161	84	
1.8	19	0	0	352	161	84	
1.9	9	0	0	352	161	84	
2.0	9	0	0	352	161	84	
2.1	22	0	0	352	161	84	
2.2	17	0	0	352	161	84	
2.3	19	0	0	352	161	84	
2.4	18	0	0	352	161	84	
2.5	12	0	0	352	161	84	
2.6	12	0	0	352	161	84	
2.8	13	0	0	352	161	84	
2.9	18	0	0	352	161	84	
3.0	16	0	0	352	161	84	
3.1	12	0	0	352	161	84	
3.2	14	0	0	352	161	84	
3.3	12	0	0	352	161	84	
3.4	12	0	0	352	161	84	
3.5	16	0	0	352	161	84	
3.6	52	0	0	352	161	84	
3.7	16	0	0	352	161	84	
3.8	14	0	0	352	161	84	
3.9	20	0	0	352	161	84	
4.0	15	0	0	352	161	84	
4.1	16	0	0	352	161	84	
4.2	19	0	0	352	161	84	
4.3	17	0	0	352	161	84	
4.4	16	0	0	352	161	84	
4.5	15	0	0	352	161	84	
4.6	9	0	0	352	161	84	
4.7	16	0	0	352	161	84	
4.8	14	0	0	352	161	84	
4.9	19	0	0	352	161	84	
5.0	9	0	0	352	161	84	
5.1	14	0	0	352	161	84	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	14	0	0	352	161	84	
0.2	15	0	0	352	161	84	
0.3	18	0	0	352	161	84	
0.4	34	0	0	353	162	84	
0.5	58	0	0	353	162	84	
0.6	62	0	0	349	158	84	
0.7	44	0	0	356	165	84	
0.8	18	0	0	356	165	84	
0.9	12	0	0	356	165	84	
1.0	12	0	0	356	165	84	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	11	0	0	356	165	84	
0.2	10	0	0	356	165	84	
0.3	15	0	0	356	165	84	
0.4	14	0	0	356	165	84	
0.5	8	0	0	356	165	84	
0.6	20	0	0	356	165	84	
0.7	16	0	0	356	165	84	
0.8	11	0	0	356	165	84	
