
Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
15.9	41	0	0	234	38	184	
16.0	19	0	0	234	38	184	
16.1	34	0	0	234	38	184	
16.2	20	0	0	234	38	184	
16.3	36	0	0	234	38	184	
16.4	22	0	0	234	38	184	
16.5	21	0	0	234	38	184	
16.6	25	0	0	234	38	184	
16.7	29	0	0	234	38	184	
16.8	34	0	0	234	38	184	
16.9	37	0	0	234	38	184	
17.0	31	0	0	234	38	184	
17.1	28	0	0	234	38	184	
17.2	25	0	0	234	38	184	
17.3	36	0	0	234	38	184	
17.4	19	0	0	234	38	184	
17.5	30	0	0	234	38	184	
 is stablised at 14.5(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	0	226	29	184	
0.3	100	0	0	224	25	184	
0.5	86	0	0	223	21	184	
0.6	62	0	0	223	21	184	
0.7	62	0	0	225	22	184	
0.8	57	0	0	225	19	184	
0.9	77	0	0	225	19	184	
1.0	90	0	0	224	18	184	
1.1	98	0	0	224	18	184	
1.2	98	0	0	225	16	184	
1.3	100	0	0	225	16	184	
1.5	100	0	0	224	15	183	
1.6	88	0	0	222	11	183	
1.7	63	0	0	222	11	183	
1.8	73	0	0	222	11	183	
1.9	92	0	0	221	10	182	
2.0	94	0	0	221	10	182	
2.1	87	0	0	221	10	182	
2.2	76	0	0	221	10	182	
2.3	78	0	0	221	10	182	
2.4	73	0	0	221	10	182	
2.5	80	0	0	221	6	182	
2.6	79	0	0	221	6	182	
2.7	76	0	0	221	6	182	
2.8	94	0	0	221	6	182	
2.9	96	0	0	221	6	182	
3.0	75	0	10	222	7	183	

Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	39	227	15	193	
0.2	100	0	44	230	21	197	
0.3	100	0	32	231	22	201	
0.4	100	0	38	233	33	204	
0.6	100	0	34	237	36	213	
0.8	100	0	30	238	38	219	
1.0	98	0	24	240	39	224	
1.1	97	0	27	243	46	228	
1.2	70	0	48	243	56	228	
1.3	65	0	42	246	58	233	
1.4	72	0	46	248	61	238	
1.5	64	0	46	250	63	243	
1.6	65	0	48	253	66	247	
1.7	69	0	43	255	68	252	
1.8	92	0	41	258	70	256	
1.9	100	0	46	261	73	262	
2.0	100	0	40	264	78	265	
2.2	100	0	36	269	94	268	
2.3	100	0	42	273	98	274	
2.4	100	0	40	279	103	281	
2.5	100	0	40	282	106	286	
2.6	100	0	36	285	109	291	
2.7	98	0	38	289	113	296	
2.8	100	0	41	293	117	301	
2.9	100	0	37	295	125	304	
3.0	98	0	40	299	136	309	
3.1	69	0	45	301	141	313	
3.2	52	0	36	303	162	316	
3.3	18	0	0	303	162	316	
3.4	11	0	0	303	162	316	
3.5	13	0	0	303	162	316	
3.6	13	0	0	303	162	316	
3.7	18	0	0	303	162	316	
3.8	16	0	0	303	162	316	
3.9	13	0	0	303	162	316	
4.1	25	0	0	303	162	316	
4.2	62	0	0	303	162	316	
4.3	66	0	0	303	162	316	
4.4	15	0	0	303	162	316	
4.5	15	0	0	303	162	316	
4.6	18	0	0	303	162	316	
4.7	15	0	0	303	162	316	
4.8	9	0	0	303	162	316	
4.9	11	0	0	303	162	316	
5.0	17	0	0	303	162	316	
5.1	18	0	0	303	162	316	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	7	0	0	303	163	316	
0.2	17	0	0	303	163	316	
0.3	9	0	0	303	163	316	
0.4	20	0	0	303	163	316	
0.5	11	0	0	303	163	316	
0.6	15	0	0	303	163	316	
0.7	9	0	0	303	163	316	
0.8	17	0	0	303	163	316	
0.9	21	0	0	303	163	316	
1.0	5	0	0	303	163	316	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	303	163	316	
0.2	20	0	0	303	163	316	
0.3	7	0	0	303	163	316	
0.4	14	0	0	303	163	316	
0.5	13	0	0	303	163	316	
0.6	17	0	0	303	163	316	
0.7	18	0	0	303	163	316	
0.8	15	0	0	303	163	316	
0.9	13	0	0	303	163	316	
1.0	9	0	0	303	163	316	
1.1	7	0	0	303	163	316	
1.2	15	0	0	303	163	316	
1.3	10	0	0	303	163	316	
1.4	13	0	0	303	163	316	
1.5	13	0	0	303	163	316	
1.6	11	0	0	303	163	316	
1.7	12	0	0	303	163	316	
1.8	9	0	0	303	163	316	
1.9	20	0	0	303	163	316	
2.0	13	0	0	303	163	316	
2.1	11	0	0	303	163	316	
2.2	11	0	0	303	163	316	
2.3	16	0	0	303	163	316	
2.4	15	0	0	303	163	316	
2.5	9	0	0	303	163	316	
2.7	18	0	0	303	163	316	
2.8	9	0	0	303	163	316	
2.9	13	0	0	303	163	316	
3.0	22	0	0	303	163	316	
3.1	13	0	0	303	163	316	
3.2	13	0	0	303	163	316	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.5	61	0	0	303	151	315	
0.6	52	35	0	302	147	315	
0.7	67	43	0	301	145	315	
0.8	61	52	0	299	144	315	
0.9	52	32	0	299	143	315	
1.1	70	34	0	295	137	315	
1.2	67	45	0	293	135	315	
1.3	65	50	0	292	134	315	
1.4	62	44	0	292	133	315	
1.5	67	45	0	292	133	315	
