
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	10	0	0	305	39	67	
0.2	27	0	0	305	39	67	
0.3	61	0	0	305	39	67	
0.4	48	0	0	305	39	67	
0.5	9	0	0	305	39	67	
0.6	10	0	0	305	39	67	
0.7	7	0	0	305	39	67	
0.8	21	0	0	305	39	67	
0.9	7	0	0	305	39	67	
1.0	16	0	0	305	39	67	
1.1	9	0	0	305	39	67	
1.2	14	0	0	305	39	67	
1.3	14	0	0	305	39	67	
1.4	15	0	0	305	39	67	
1.5	12	0	0	305	39	67	
1.6	11	0	0	305	39	67	
1.7	14	0	0	305	39	67	
1.8	17	0	0	306	39	67	
1.9	16	0	0	306	39	67	
2.0	10	0	0	306	39	67	
2.1	15	0	0	306	39	67	
2.2	18	0	0	305	39	67	
2.3	14	0	0	305	39	67	
2.4	13	0	0	305	39	67	
2.5	14	0	0	305	39	67	
2.6	10	0	0	305	39	67	
2.7	12	0	0	305	39	67	
2.8	23	0	0	305	39	67	
3.0	20	0	0	305	39	67	
3.1	13	0	0	305	39	67	
3.2	16	0	0	305	39	67	
3.3	11	0	0	305	39	67	
3.4	14	0	0	305	39	67	
3.5	17	0	0	305	39	67	
 is stablised at 0.4(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2617
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	70	 "QizQxC7CUf.Play" not found0	304	38	67	
0.4	82	0	0	294	26	67	
0.5	98	16	0	287	17	67	
0.6	93	22	0	287	15	67	
0.7	94	35	0	286	14	67	
0.8	98	40	0	286	14	67	
0.9	98	42	0	286	14	67	
1.0	96	40	0	286	13	67	
1.1	100	44	0	286	13	67	
1.2	98	46	0	286	12	67	
1.3	100	42	0	286	12	67	
1.4	92	39	0	285	11	67	
1.5	100	37	6	285	12	67	
1.6	96	39	0	285	12	67	
1.7	93	46	0	284	11	67	
1.8	91	35	0	283	9	67	
1.9	96	40	0	282	7	67	
2.0	98	35	14	282	9	68	
2.1	98	12	17	283	11	69	
2.3	90	3	10	283	12	69	
2.4	95	32	0	283	12	69	
2.5	96	27	0	283	12	69	
2.6	95	30	0	284	13	69	
2.7	88	35	0	284	13	69	
2.8	87	30	0	284	13	69	
2.9	85	29	0	284	12	69	
3.0	86	28	0	284	11	69	
3.1	100	33	0	283	10	69	
3.2	100	13	6	282	10	70	
3.3	100	37	23	282	14	71	
3.4	100	35	12	283	15	72	
3.5	100	37	15	283	17	73	
3.6	98	42	4	283	17	74	
3.8	98	32	0	283	17	74	
3.9	96	42	0	283	16	74	
4.0	100	48	0	283	16	74	
4.1	100	50	0	282	16	74	
4.2	96	45	0	281	14	74	
4.3	96	40	0	280	12	74	
4.4	96	40	0	280	12	74	
4.5	88	38	0	280	12	74	
4.6	98	47	0	280	12	74	
4.7	98	55	0	280	12	74	
4.8	96	55	0	280	12	74	
4.9	92	38	0	279	11	74	
5.0	93	37	0	279	11	74	
5.1	91	47	0	279	11	74	
5.3	94	39	0	279	11	74	
5.4	95	35	0	279	11	74	
5.5	88	35	0	279	11	74	
5.6	94	38	0	279	11	74	
5.7	88	40	0	279	11	74	
5.8	96	44	0	279	11	74	
5.9	88	34	0	279	11	74	
6.0	98	42	0	278	10	74	
6.1	100	44	0	278	9	74	
6.2	98	47	0	277	8	74	
6.3	100	47	0	277	8	74	
6.4	100	46	0	277	8	74	
6.5	98	45	0	277	8	74	
6.6	100	51	0	277	7	74	
6.7	100	48	0	277	7	74	
6.8	100	52	0	276	7	74	
6.9	100	44	0	276	7	74	
7.0	100	41	3	274	5	74	
7.2	100	18	31	275	12	77	
7.3	100	42	8	274	11	77	
7.4	100	31	13	269	8	79	
7.5	100	23	29	266	9	81	
7.6	98	29	18	261	8	82	
7.7	100	50	4	260	8	83	
7.8	98	43	5	260	9	83	
7.9	100	48	0	259	7	83	
8.0	100	48	0	257	6	83	
8.1	98	44	11	256	10	84	
8.2	100	48	0	253	7	84	
8.3	100	50	0	252	5	84	
8.4	100	44	0	255	8	84	
8.5	100	50	0	258	12	84	
8.6	100	49	0	265	19	84	
8.7	96	47	0	266	19	84	
8.8	100	45	0	266	19	84	
8.9	100	46	0	266	19	84	
9.0	98	33	0	265	19	84	
9.1	100	50	0	265	18	84	
9.2	100	52	0	266	18	84	
9.3	94	38	0	261	13	84	
9.4	98	49	0	260	12	84	
9.5	100	28	6	260	12	84	
9.7	100	26	11	254	11	86	
9.8	100	24	5	252	11	86	
9.9	100	39	2	252	11	86	
10.0	100	48	0	251	10	86	
10.1	100	42	5	251	11	86	
10.3	100	59	11	247	8	87	
10.5	100	59	14	239	10	89	
10.6	100	70	5	238	10	90	
10.7	100	72	0	240	12	90	
10.8	100	58	0	238	6	90	
10.9	98	25	11	236	6	91	
11.0	100	35	24	235	11	93	
11.1	100	40	0	241	17	93	
11.2	94	39	0	236	12	93	
11.3	94	39	0	234	9	93	
11.5	98	43	9	234	10	94	
11.6	75	43	0	232	7	94	
