
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	15	0	0	341	15	36	
0.2	12	0	0	341	15	36	
0.3	12	0	0	341	15	36	
0.4	16	0	0	341	15	36	
0.5	14	0	0	341	15	36	
0.6	15	0	0	341	15	36	
0.7	14	0	0	341	15	36	
0.8	20	0	0	341	14	36	
0.9	15	0	0	341	14	36	
1.0	21	0	0	341	14	36	
1.1	9	0	0	341	14	36	
1.2	18	0	0	341	14	36	
1.3	20	0	0	341	14	36	
1.4	11	0	0	341	15	36	
1.5	24	0	0	341	15	36	
1.6	18	0	0	341	15	36	
1.7	18	0	0	341	15	36	
1.8	12	0	0	341	15	36	
1.9	16	0	0	341	15	36	
2.0	22	0	0	341	15	36	
2.1	14	0	0	341	15	36	
2.2	18	0	0	341	15	36	
2.3	20	0	0	341	15	36	
2.4	14	0	0	341	15	36	
2.5	19	0	0	341	15	36	
2.6	12	0	0	341	15	36	
2.7	9	0	0	341	15	36	
2.8	18	0	0	341	15	36	
2.9	22	0	0	341	15	36	
3.1	19	0	0	341	15	36	
3.2	18	0	0	341	15	36	
 is stablised at 0.1(s)


Fork Launching... "/usr/bin/wascmd -r QizQxC7CUf.PlayMovies" pid:2962
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.2	75	 "QizQxC7CUf.Play" not found0	340	13	36	
0.4	92	0	6	326	7	39	
0.5	100	17	25	325	15	42	
0.7	100	31	2	325	15	42	
0.8	100	35	0	325	14	42	
0.9	93	41	0	325	14	42	
1.0	90	41	0	325	14	42	
1.1	92	46	0	325	14	42	
1.2	93	48	0	325	14	42	
1.3	92	43	0	325	14	42	
1.4	91	39	0	325	13	42	
1.5	91	34	0	324	13	42	
1.6	88	38	0	324	12	42	
1.7	90	40	0	324	12	42	
1.8	93	35	0	322	10	42	
1.9	85	38	0	322	9	42	
2.0	81	33	0	322	9	42	
2.1	86	8	0	322	9	42	
2.3	94	12	0	320	8	42	
2.4	89	35	0	321	8	42	
2.5	94	19	0	322	9	42	
2.6	86	40	0	322	9	42	
2.7	90	27	0	322	9	42	
2.8	83	37	0	322	8	42	
2.9	88	33	0	321	8	42	
3.0	100	31	0	321	7	42	
3.1	100	23	0	320	6	42	
3.2	94	33	0	319	5	42	
3.3	92	39	0	319	5	42	
3.4	100	53	6	318	5	42	
3.5	100	35	12	318	9	43	
